ZIP Code,% Change - Claims (Fire and Smoke),% Change - Earned Premiums,% Change - Expiring Policies,% Change - Losses (Fire and Smoke),% Change - New Policies,% Change - Nonrenewed Policies,% Change - Nonrenewed Policies (by Company),% Change - Nonrenewed Policies (by Owner),% Change - Renewed Policies,% Change - Zillow Home Value,% Change Median Income,% Change White-only Pop,% Market Units,% Nonrenewed Policies,% Nonrenewed Policies (by Company),% Nonrenewed Policies (by Owner),All Disasters 10y,All Disasters 1y,All Disasters 3y,All Disasters 5y,Avg % White-only Pop,Avg Median Income,Claims (Fire and Smoke),Earned Premium ($),Expiring Policies,Fire Disasters 10y,Fire Disasters 1y,Fire Disasters 3y,Fire Disasters 5y,Housing Units,Losses (Fire and Smoke) ($),Median Gross Rent ($),Median Home Value - Census ($),Median Owner Cost ($),New Policies,Nonrenewed Policies,Nonrenewed Policies (by Company),Nonrenewed Policies (by Owner),Renewed Policies,Total Res Units,Voluntary Market Units,Zillow Home Value 2018 ($),Zillow Home Value 2019 ($),Zillow Home Value 2020 ($),Zillow Home Value 2021 ($),Zillow Mean Home Value ($),Losses to Premium Ratio,Renewed to Nonrenewed Ratio,New and Renewed to Nonrenewed Ratio,New and Renewed to Total Units Ratio,Log of Average Median Income,Housing Value to Median Income Ratio,Housing Value to Log Median Income Ratio,Fire Smoke Claims to Total Units Ratio,New and Renewed to Nonrenewed and Income Growth Product,New and Renewed to Nonrenewed and Income Growth Ratio,Losses to Company Nonrenewed Ratio,Losses to Owner Nonrenewed Ratio,Change in Renewed to Income Growth Ratio,Change in Nonrenewed to Income Growth Ratio,Growth in Losses to All Disasters 3yr Ratio,Growth in Losses to All Disasters 5yr Ratio,Growth in Losses to All Disasters 10yr Ratio,Growth in Losses to Fire Disasters 3yr Ratio,Growth in Losses to Fire Disasters 5yr Ratio,Growth in Losses to Fire Disasters 10yr Ratio,Premium to Exposure Ratio,Nonrenewal Rate,Loss Burden per Unit,Loss Burden per Exposure,Premium Adequacy,Renewal Resilience
95524,-1.0,0.423474317363762,0.007587253414264,-1.0,-0.125,0.0196078431372548,0.1818181818181818,-0.025,0.006578947368421,0.1767323384836174,0.1740895861432526,-7.1000000000000085,0.985691573926868,0.0819240886884629,0.015031942878617,0.0668921458098459,11.0,3.0,6.0,7.0,77.75714285714287,70934.85714285714,4.0,2818259.0,2661.0,4.0,0.0,2.0,2.0,715.0,1568824.0,1199.0,484900.0,627.0,217.0,218.0,40.0,178.0,2443.0,629.0,620.0,642475.1026,688208.0309,685914.3799,756021.2299,693154.685825,0.5566642384535985,11.206422018348624,12.20183486238532,4.228934817170111,11.169517229827898,9.771707644790794,62057.71221462902,0.006359300476947536,2.1242123813809717,70.08940128299709,39220.6,8813.61797752809,0.037790585377159784,0.900790135081034,-0.16666666666666666,-0.14285714285714285,-0.09090909090909091,-0.5,-0.5,-0.25,4480.538950715421,0.08192408868846299,2494.155802861685,2494.155802861685,1.7964150216977812,0.918075911311537
95525,1.0,0.5352003885938159,0.0092936802973977,2.1607053364269144,-0.0181818181818181,0.0925925925925925,-0.3,0.1818181818181818,0.0,0.272370129146076,0.2946171702942401,-7.1000000000000085,0.955719557195572,0.0943484353106025,0.0177487155534796,0.0765997197571228,3.0,0.0,2.0,2.0,77.75714285714287,53243.857142857145,7.0,1892874.0,2141.0,3.0,0.0,2.0,2.0,833.0,453116.0,1210.0,388200.0,412.0,192.0,202.0,38.0,164.0,1939.0,542.0,518.0,424633.8773,456079.0391,476286.6749,540291.4613,474322.76315,0.23937990589970595,9.599009900990099,10.549504950495049,3.9317343173431736,10.882637718097747,8.908497404261256,43585.275503677265,0.012915129151291513,3.108065296519929,35.80750212202176,11924.105263157895,2762.9024390243903,0.0,-0.40113689933206415,1.0803526682134572,1.0803526682134572,0.7202351121423048,1.0803526682134572,1.0803526682134572,0.7202351121423048,3492.3874538745386,0.09434843531060252,836.0073800738007,836.0073800738007,4.177460076448415,0.9056515646893974
95528,-1.0,0.4429819810060302,0.0222222222222221,-1.0,-0.4255319148936169,-0.0697674418604651,-0.5,0.1379310344827586,0.0347003154574132,0.1170248363413106,0.3073394495412844,-7.1000000000000085,0.9390581717451524,0.1114167812929848,0.030949105914718,0.0804676753782668,11.0,3.0,6.0,7.0,77.75714285714287,65603.85714285714,4.0,1342912.0,1454.0,4.0,0.0,2.0,2.0,665.0,21940.0,910.0,383900.0,453.0,157.0,162.0,45.0,117.0,1292.0,361.0,339.0,488690.7958,515920.2782,524998.2512,545879.7562,518872.27035,0.016337630462755565,7.9753086419753085,8.944444444444445,4.013850415512465,11.09138977111306,7.9091732246797335,46781.53784671561,0.0110803324099723,2.748980632008155,29.102819237147596,487.55555555555554,187.52136752136752,0.1129055040256131,-1.178075141533711,-0.16666666666666666,-0.14285714285714285,-0.09090909090909091,-0.5,-0.5,-0.25,3719.97783933518,0.11141678129298486,60.77562326869806,60.77562326869806,61.208386508659984,0.8885832187070152
95531,-0.3157894736842105,0.4335196406096013,0.0324559987082189,0.3363991434365314,0.0123119015047878,0.1122159090909091,-0.2307692307692307,0.2098540145985401,0.0222262707232647,0.3397018063336783,0.5953631631727234,-9.700000000000005,0.9919082939986514,0.1171052104609716,0.0251912371340462,0.0919139733269253,3.0,0.0,2.0,2.0,72.27142857142859,51535.71428571428,64.0,19999451.0,24969.0,3.0,0.0,2.0,2.0,8799.0,3135633.0,1041.0,236100.0,467.0,3002.0,2924.0,629.0,2295.0,22045.0,5932.0,5884.0,260278.3116,277677.0468,299965.9743,348695.3242,296654.164225,0.1567859537744311,7.539329685362517,8.566005471956224,4.222353337828726,10.850030327580804,5.75628315890506,27341.321200817696,0.01078894133513149,5.099884113538715,14.387866098916003,4985.108108108108,1366.2888888888888,0.037332290773281415,-0.03513018181916435,0.1681995717182657,0.1681995717182657,0.11213304781217713,0.1681995717182657,0.1681995717182657,0.11213304781217713,3371.4516183412,0.11710521046097161,528.5962575859744,528.5962575859744,6.378122375928561,0.8828947895390284
95540,-0.0833333333333332,0.4006558432592206,0.0391657010428736,0.4444542249646799,0.1498829039812645,0.2646310432569974,-0.0389610389610389,0.3386075949367089,0.0165731769505355,0.2583359592924856,0.3399961312786124,-7.1000000000000085,0.9944201843765162,0.1010371552313654,0.0178367905174378,0.0832003647139275,11.0,3.0,6.0,7.0,77.75714285714287,51593.42857142857,67.0,12904855.0,17548.0,4.0,0.0,2.0,2.0,6088.0,3074344.0,1011.0,313500.0,507.0,1880.0,1773.0,313.0,1460.0,15775.0,4122.0,4099.0,361743.0603,393579.6465,405686.9106,455194.3008,404050.9795500001,0.23823158028509425,8.897349125775522,9.957698815566836,4.28311499272198,10.85114959009265,7.831442699928564,37235.77637515088,0.016254245511887432,3.3855790737303453,29.28768271015097,9822.185303514378,2105.7150684931507,0.048745192741485886,0.881323428148429,0.07407570416077998,0.06349346070923999,0.040404929542243624,0.22222711248233995,0.22222711248233995,0.11111355624116998,3130.7265890344493,0.1010371552313654,745.8379427462397,745.8379427462397,4.1975963002188434,0.8989628447686346
95542,0.0,1.462940539525301,0.1024208566108006,-0.991888384166126,-0.1707317073170732,0.5869565217391304,0.4285714285714286,0.72,0.0570264765784114,0.0648565299879295,0.4320363659482484,-7.1000000000000085,0.7098674521354934,0.1140271493212669,0.0524886877828054,0.0615384615384615,11.0,3.0,6.0,7.0,77.75714285714287,33580.42857142857,7.0,4693725.0,2210.0,4.0,0.0,2.0,2.0,1435.0,353720.0,1161.0,386700.0,701.0,244.0,252.0,116.0,136.0,1958.0,679.0,482.0,600203.9364,609796.2872,597251.146,639131.081,611595.61265,0.07536018833655572,7.76984126984127,8.738095238095237,3.2430044182621502,10.421698693248974,18.21285905714638,58684.829666605394,0.010309278350515464,3.7751749119763605,20.225369729968364,3049.310344827586,2600.8823529411766,0.1319946214556446,2.6585063645059233,-0.16531473069435434,-0.14169834059516087,-0.09017167128782964,-0.495944192083063,-0.495944192083063,-0.2479720960415315,6912.702503681885,0.11402714932126697,520.9425625920471,520.9425625920471,13.269605902974105,0.885972850678733
95562,1.0,0.440588793006476,-0.0230905861456482,3.7418016921970914,0.0393700787401574,-0.1736111111111111,-0.5423728813559322,0.0823529411764705,-0.0010183299389001,0.2509109175975306,0.3063232651664242,-7.1000000000000085,0.995291902071563,0.1208445642407906,0.0321203953279424,0.0887241689128481,3.0,0.0,2.0,2.0,77.75714285714287,40131.857142857145,13.0,3007253.0,4452.0,3.0,0.0,2.0,2.0,1560.0,297613.0,827.0,239000.0,440.0,543.0,538.0,143.0,395.0,3914.0,1062.0,1057.0,287461.8689,329506.6217,330485.5803,359589.1902,326760.815275,0.09896506878536658,7.275092936802974,8.284386617100372,4.196798493408663,10.599925740357545,8.142180266211737,30826.707967482238,0.01224105461393597,2.5377003584512132,27.04458837822683,2081.2097902097903,753.4506329113924,-0.0033243636860127005,-1.5017466594629523,1.8709008460985457,1.8709008460985457,1.2472672307323638,1.8709008460985457,1.8709008460985457,1.2472672307323638,2831.6883239171375,0.12084456424079065,280.2382297551789,280.2382297551789,10.104575404972229,0.8791554357592093
95567,-1.0,0.6929279353303908,0.0300157977883095,-1.0,0.1666666666666667,0.0724637681159421,-0.4782608695652174,0.3478260869565217,0.024822695035461,0.3641984441618919,0.8294139361170825,-9.700000000000005,0.995398773006135,0.1131855309218203,0.0248930377285103,0.0882924931933099,3.0,0.0,2.0,2.0,72.27142857142859,71773.42857142857,11.0,2496322.0,2571.0,3.0,0.0,2.0,2.0,991.0,308171.0,614.0,254000.0,514.0,316.0,291.0,64.0,227.0,2280.0,652.0,649.0,308354.1517,339477.2604,363417.2996,420656.254,357976.241425,0.12345001966893694,7.835051546391752,8.920962199312715,3.98159509202454,11.181269610934594,4.987587308424925,32015.70607642993,0.01687116564417178,7.399170371683664,10.755741868862698,4815.171875,1357.5814977973569,0.029927993676678418,-0.1572613829221736,-0.5,-0.5,-0.3333333333333333,-0.5,-0.5,-0.3333333333333333,3828.7147239263804,0.11318553092182031,472.6549079754601,472.6549079754601,8.100444233883136,0.8868144690781797
95570,-1.0,0.3953027190767815,0.0417853751187085,-1.0,-0.3063063063063063,-0.1206896551724138,-0.5,-0.0416666666666666,0.0618996798292421,0.2127426118617912,0.2844374810831983,-7.1000000000000085,0.9798464491362764,0.1101832521456738,0.0234284388772906,0.0867548132683832,11.0,3.0,6.0,7.0,77.75714285714287,58960.71428571428,8.0,4485351.0,4311.0,4.0,0.0,2.0,2.0,1489.0,695026.0,1449.0,446600.0,645.0,460.0,475.0,101.0,374.0,3836.0,1042.0,1021.0,572149.5498,598978.7865,611232.0599,693870.1394,619057.6339,0.15495465126363578,8.07578947368421,9.044210526315789,4.122840690978887,10.984626641540755,10.499493457629173,56356.72964603994,0.007677543186180422,2.57251246049141,31.79683103602773,6881.445544554455,1858.3582887700534,0.21762138939465708,-1.9043434944082793,-0.16666666666666666,-0.14285714285714285,-0.09090909090909091,-0.5,-0.5,-0.25,4304.559500959693,0.11018325214567386,667.0115163147792,667.0115163147792,6.453501020105723,0.8898167478543262
95602,-0.6875,0.8010190372856896,0.0215105935629953,0.7320646834864257,0.1619897959183673,0.2214022140221403,0.348360655737705,0.1669595782073814,-0.0087523277467411,0.3056922652583536,0.5134121205830454,-10.200000000000005,0.7380258899676375,0.1860055272960307,0.0800256338366644,0.1059798934593663,9.0,5.0,7.0,8.0,79.07142857142857,84853.71428571429,58.0,40034479.0,24967.0,5.0,2.0,4.0,4.0,8013.0,3259537.0,1399.0,511000.0,885.0,4821.0,4644.0,1998.0,2646.0,20323.0,6180.0,4561.0,505516.4437,515292.8503,567523.4448,660048.9105,562095.4123249999,0.08141824450868962,4.376184323858743,5.414298018949181,4.068608414239482,11.3486840444328,6.624287658550176,49529.567492077724,0.009385113268608414,2.779766227377281,10.545715229318214,1631.3998998999,1231.8733938019652,-0.017047372658054328,1.0037165335323095,0.10458066906948939,0.09150808543580322,0.08134052038738064,0.18301617087160643,0.18301617087160643,0.14641293669728514,6478.071035598706,0.18600552729603076,527.4331715210355,527.4331715210355,12.28225941291662,0.8139944727039692
95603,0.0,0.5372917560402641,0.0303561643835617,0.0341854200640212,0.3854069223573433,0.562691131498471,1.6271186440677967,0.2255033557046979,-0.0337671905697446,0.3017144121195922,0.2887085976601103,-10.200000000000005,0.9242040321692188,0.1423351781204664,0.0484659609908118,0.0938692171296545,9.0,5.0,7.0,8.0,79.07142857142857,72456.14285714286,78.0,44710464.0,37222.0,5.0,2.0,4.0,4.0,12740.0,5838354.0,1302.0,474900.0,716.0,5545.0,5298.0,1804.0,3494.0,31924.0,9077.0,8389.0,475227.7884,491153.9615,534514.0262,618610.8612,529876.659325,0.13058137799688235,6.02567006417516,7.072291430728577,4.127905695714443,11.190736731692771,7.313067442324717,47349.57778287829,0.008593147515699019,2.041831341209263,24.496296570476975,3236.338137472284,1670.965655409273,-0.11695942151850255,6.416927014946545,0.004883631437717314,0.00427317750800265,0.0037983800071134666,0.0085463550160053,0.0085463550160053,0.00683708401280424,4925.687341632698,0.1423351781204664,643.2030406521978,643.2030406521978,7.658059788769232,0.8576648218795336
95605,-0.125,0.2988964915476786,0.0337003670337003,6.186236138290933,0.0527704485488127,0.1620879120879121,-0.1827956989247311,0.2804428044280442,0.0159513862514242,0.3048700146520702,0.6810600706713781,-12.400000000000006,1.0,0.1242302323671894,0.0257820839149355,0.0984481484522538,3.0,0.0,2.0,2.0,63.94285714285716,57394.142857142855,32.0,8728787.0,12179.0,3.0,0.0,2.0,2.0,5433.0,1489294.0,993.0,313500.0,647.0,1526.0,1513.0,314.0,1199.0,10666.0,2913.0,2913.0,306879.7071,318819.7847,352920.8472,400438.1279,344764.616725,0.1706186667173801,7.049570389953734,8.058162590879048,4.185375901132852,10.957697536284813,6.006965163381531,31463.235372518942,0.010985238585650533,5.4880927836255395,11.83179419538638,4742.974522292993,1242.113427856547,0.02342140868088123,0.14337517306961506,3.0931180691454667,3.0931180691454667,2.0620787127636446,3.0931180691454667,3.0931180691454667,2.0620787127636446,2996.4939924476485,0.12423023236718943,511.257809818057,511.257809818057,5.861023411092773,0.8757697676328106
95608,0.3023255813953487,0.3022395877646533,0.0149482109227871,0.5644737665315152,0.039386189258312,0.1105235325224749,0.2107142857142856,0.0931098696461825,0.0029799351036354,0.3139747417535992,0.4313487241798299,-11.5,0.9996314496314496,0.1130894950735315,0.0164751629973978,0.0966143320761336,6.0,2.0,4.0,5.0,53.957142857142856,69866.28571428571,225.0,70938415.0,68406.0,3.0,0.0,2.0,2.0,27360.0,13941904.0,1320.0,448700.0,639.0,7916.0,7736.0,1127.0,6609.0,60670.0,16280.0,16274.0,419618.917,437189.8917,478847.0098,551368.6581,471756.11915,0.19653531869862048,7.842554291623578,8.865822130299897,4.2128992628992625,11.154338490183344,6.75227134700162,42293.50934304,0.01382063882063882,3.824261064710162,20.553722854188212,12370.811002661934,2109.533060977455,0.006908412930399815,0.7043585348215922,0.1411184416328788,0.11289475330630303,0.09407896108858586,0.2822368832657576,0.2822368832657576,0.18815792217717173,4357.396498771499,0.11308949507353157,856.3823095823096,856.3823095823096,5.0881439866463,0.8869105049264684
95610,0.096774193548387,0.3016141838291644,0.005956678700361,1.9301558481953944,0.0277372262773722,0.0543154761904762,0.1818181818181818,0.0308370044052863,-0.0007189811010681,0.3390672059636386,0.4262204652018019,-11.5,0.999629835276698,0.1196049249086727,0.0178595589230144,0.1017453659856582,3.0,0.0,2.0,2.0,53.957142857142856,66057.28571428571,137.0,40003289.0,44346.0,3.0,0.0,2.0,2.0,17948.0,6842887.0,1478.0,375700.0,565.0,5477.0,5304.0,792.0,4512.0,39042.0,10806.0,10802.0,366316.7116,382746.6052,419813.1325,490522.6955,414849.7862,0.17105810974692606,7.360859728506787,8.393476621417799,4.1198408291689805,11.09827760991241,6.280151866886101,37379.654824049234,0.012678141773089024,3.5774715102411427,19.692805265565447,8640.00883838384,1516.5972960992908,-0.001686876064779492,0.4989323685402638,0.9650779240976972,0.9650779240976972,0.6433852827317982,0.9650779240976972,0.9650779240976972,0.6433852827317982,3701.951600962428,0.11960492490867271,633.2488432352396,633.2488432352396,5.8459666219827975,0.8803950750913273
95614,-0.4166666666666666,1.1596941187943002,0.094264996704021,-0.9399149497763766,0.8907103825136613,1.276073619631902,3.0,0.7154471544715446,-0.0480059084194978,0.273084801190196,0.2662223746753565,-7.599999999999994,0.7421731123388582,0.1912975912975913,0.08003108003108,0.1112665112665112,10.0,3.0,6.0,7.0,85.22857142857143,108836.14285714286,13.0,9792511.0,6435.0,6.0,1.0,3.0,3.0,1891.0,315697.0,1883.0,430400.0,841.0,1324.0,1231.0,515.0,716.0,5204.0,1629.0,1209.0,423911.0939,434376.988,458551.0692,539674.7707,464128.48045,0.03223861581569834,4.227457351746548,5.303005686433794,4.0073664825046045,11.597598753617463,4.264470131573939,40019.36006841342,0.00798035604665439,1.4117787667593236,19.91945903457783,613.0038834951456,440.91759776536315,-0.18032259113471721,13.956179149112947,-0.1566524916293961,-0.13427356425376807,-0.09399149497763766,-0.3133049832587922,-0.3133049832587922,-0.1566524916293961,6011.3634131368935,0.1912975912975913,193.79803560466544,193.79803560466544,31.01870147641568,0.8087024087024087
95616,-0.1333333333333333,0.2976843891980161,0.0202983066053605,0.6428823616989603,-0.0213299874529485,0.0477489768076397,0.3823529411764705,0.0135338345864661,0.0178396871945258,0.211291922073521,0.49516,-12.400000000000006,0.9994115570201249,0.0794648568965037,0.0078713876449809,0.0715934692515228,6.0,1.0,4.0,5.0,63.94285714285716,61388.142857142855,82.0,35542963.0,35953.0,3.0,0.0,2.0,2.0,19535.0,6965611.0,1710.0,730800.0,692.0,2937.0,2857.0,283.0,2574.0,33096.0,8497.0,8492.0,684427.0116,696968.1323,743621.1255,829040.9104,738514.29495,0.19597721776881685,11.584179208960448,12.612180609030451,4.2406731787689775,11.024971982410653,12.030243310481085,66985.5938072435,0.009650464869954101,6.245047350367519,25.470919720959795,24613.466431095407,2706.1425796425797,0.036028126655072705,0.7995128357761868,0.16072059042474007,0.12857647233979205,0.10714706028316005,0.32144118084948015,0.32144118084948015,0.2142941205663201,4183.001412263152,0.07946485689650377,819.7729786983641,819.7729786983641,5.102633925437409,0.9205351431034963
95618,1.4,0.3449388564762825,0.0467393020685298,66.40904683409289,0.0494417862838916,0.1988742964352721,0.2539682539682539,0.1914893617021276,0.032758620689655,0.1960414514781203,0.317501230170818,-12.400000000000006,1.0,0.0879799344009261,0.0099556241558942,0.0780243102450318,6.0,1.0,4.0,5.0,63.94285714285716,99403.71428571428,35.0,27079924.0,25915.0,3.0,0.0,2.0,2.0,10327.0,2680168.0,1911.0,697900.0,861.0,2510.0,2280.0,258.0,2022.0,23635.0,6226.0,6226.0,673570.8367,673579.0678,719823.1402,805618.6412,718147.921475,0.09897250819463156,10.366228070175438,11.467105263157896,4.19932540957276,11.506944759006034,7.2245582233561265,62409.95646676185,0.0056215868936717,3.6408200275508933,36.11672703437561,10388.248062015504,1325.5034619188923,0.10317635831530676,1.4030106763073706,16.602261708523223,13.281809366818578,11.068174472348815,33.204523417046445,33.204523417046445,22.13634894469763,4349.489881143591,0.08797993440092611,430.47992290395115,430.47992290395115,10.103815880198555,0.9120200655990739
95619,-1.0,0.5633959818147698,0.0262148337595908,-1.0,0.0663265306122449,0.5085714285714287,1.2325581395348837,0.2727272727272727,-0.0345572354211662,0.2560320136157188,0.2315524993387992,-7.599999999999994,0.9022950819672132,0.1425661914460285,0.0510731630894563,0.0914930283565721,3.0,0.0,2.0,2.0,85.22857142857143,65969.14285714286,7.0,6796540.0,6383.0,3.0,0.0,2.0,2.0,2729.0,134613.0,1499.0,277300.0,888.0,918.0,910.0,326.0,584.0,5473.0,1525.0,1376.0,351307.3718,362993.7003,382757.301,441253.3056,384577.919675,0.01980610722514691,6.014285714285714,7.023076923076923,4.1908196721311475,11.09694237921365,5.829663733964365,34656.205874816114,0.0045901639344262295,1.6262110145871052,30.33038703158635,412.9233128834356,230.50171232876713,-0.14924147016268352,6.500838542276659,-0.5,-0.5,-0.3333333333333333,-0.5,-0.5,-0.3333333333333333,4456.747540983607,0.1425661914460285,88.27081967213115,88.27081967213115,50.48947724216829,0.8574338085539714
95621,0.6785714285714286,0.3175091103817424,0.023250181642044,1.517596507255306,0.0656151419558359,0.1829758713136728,0.2838983050847457,0.1640127388535031,0.0013767783386875,0.3542205214996721,0.4186421722310837,-11.5,0.9997458488647916,0.1263550879434606,0.0186068797540378,0.1077482081894228,3.0,0.0,2.0,2.0,53.957142857142856,66275.14285714286,175.0,40091920.0,50089.0,3.0,0.0,2.0,2.0,17231.0,8831965.0,1442.0,327900.0,537.0,6536.0,6329.0,932.0,5397.0,43760.0,11804.0,11801.0,325590.5556,339951.0209,374800.9733,440921.412,370315.99045,0.2202928919343349,6.914204455680202,7.946911044398799,4.2609284988139615,11.101570186675731,5.587554767678466,33357.082306650525,0.014825482887156896,3.3269121021543033,18.982586016232098,9476.35729613734,1636.4582175282565,0.003288675699703614,1.0699138157801482,0.758798253627653,0.758798253627653,0.5058655024184353,0.758798253627653,0.758798253627653,0.5058655024184353,3396.4689935615047,0.12635508794346065,748.2179769569638,748.2179769569638,4.539411105003246,0.8736449120565394
95623,4.4,0.8069109629819871,0.0154043645699615,155.09365706206424,0.3414634146341464,0.7453416149068324,2.189189189189189,0.314516129032258,-0.0687186828919111,0.2699371509703525,0.7120239899397027,-7.599999999999994,0.8154145077720207,0.1767493287000474,0.0773969357131574,0.0993523929868899,3.0,0.0,2.0,2.0,85.22857142857143,78598.71428571429,38.0,9389648.0,6331.0,3.0,0.0,2.0,2.0,1738.0,3336557.0,1705.0,443500.0,638.0,1100.0,1119.0,490.0,629.0,5212.0,1544.0,1259.0,448231.8368,463853.4346,495609.2795,569226.2618,494230.203175,0.35534420459638105,4.6577301161751565,5.640750670241287,4.0880829015544045,11.272110620595397,6.288018928381234,43845.400370005824,0.02461139896373057,4.016349798480253,7.922135700398199,6809.3,5304.542130365659,-0.09651175222021732,3.516321575672572,77.54682853103212,77.54682853103212,51.69788568735475,77.54682853103212,77.54682853103212,51.69788568735475,6081.378238341969,0.1767493287000474,2160.982512953368,2160.982512953368,2.814172813472091,0.8232506712999527
95624,0.0666666666666666,0.3407787261009174,0.0312106588334033,0.2044338589726015,-0.0618320610687023,0.0092320604280318,0.0878378378378379,-0.0019166267369429,0.0343504586055991,0.4025611372986108,0.3614257648049396,-11.5,0.9998939498382736,0.1206932229694775,0.0148991205380237,0.1057941024314537,3.0,0.0,2.0,2.0,53.957142857142856,102430.85714285714,210.0,72048643.0,77320.0,3.0,0.0,2.0,2.0,20729.0,13109286.0,1700.0,473300.0,677.0,10150.0,9332.0,1152.0,8180.0,67988.0,18859.0,18857.0,446995.3019,462472.9254,505214.5145,626938.239,510405.2452,0.1819504914200813,7.2854693527646806,8.373124732104586,4.143273768492497,11.536943285479696,4.982924671694914,44240.942559056515,0.011135266981282147,3.026263010108055,23.166928170224764,11379.588541666666,1602.6022004889976,0.09504153259283532,0.23772851707809603,0.10221692948630075,0.10221692948630075,0.06814461965753384,0.10221692948630075,0.10221692948630075,0.06814461965753384,3820.3851211623096,0.1206932229694775,695.1209502094491,695.1209502094491,5.496000544957216,0.8793067770305225
95628,-0.1999999999999999,0.3281839729545166,0.0356179934723996,0.0914196104354674,0.0749850029994001,0.1313960833859759,0.1164658634538151,0.1341829085457271,0.0234993205978739,0.3021735976308761,0.4669681711213073,-11.5,0.9994117647058824,0.1168205539943797,0.0170352399071439,0.0997853140872357,3.0,0.0,2.0,2.0,53.957142857142856,93636.28571428572,139.0,60052294.0,57293.0,3.0,0.0,2.0,2.0,17312.0,9841531.0,1620.0,489000.0,664.0,6949.0,6693.0,976.0,5717.0,50600.0,13600.0,13592.0,465579.9471,482936.865,524408.3949,606265.9147,519797.780425,0.16388268198380565,7.560137457044673,8.598386373823397,4.231544117647059,11.44717325522957,5.551243051343038,45408.39636436302,0.010220588235294118,4.015172759578681,18.41321722886706,10083.535860655738,1721.4502361378345,0.050323174150062856,0.536757722475328,0.0457098052177337,0.0457098052177337,0.03047320347848913,0.0457098052177337,0.0457098052177337,0.03047320347848913,4415.6098529411765,0.11682055399437977,723.6419852941176,723.6419852941176,6.101926011308606,0.8831794460056203
95630,-0.2545454545454545,0.4290122690504052,0.05924323329037,0.4978529398814859,0.2619303911015429,0.2713270142180095,0.9130434782608696,0.1854008060904612,0.0312630262609421,0.3433408803945159,0.3026777608266334,-11.5,0.9997777283840854,0.1214220948585629,0.0156493121242989,0.1057727827342639,6.0,2.0,4.0,5.0,53.957142857142856,121657.85714285714,211.0,90970427.0,89333.0,3.0,0.0,2.0,2.0,28132.0,11134281.0,1945.0,598100.0,795.0,12388.0,10847.0,1398.0,9449.0,78486.0,26994.0,26988.0,570764.9502,589374.6051,642823.7098,766731.8907,642423.78895,0.12239451179007876,7.235733382502074,8.377800313450724,3.366451804104616,11.708967934229992,5.280577876656431,54865.96193264297,0.007816551826331777,2.5357738395279323,27.67894241906107,7964.435622317596,1178.355487353159,0.10328815098790432,3.6290881806162614,0.12446323497037147,0.09957058797629717,0.08297548998024765,0.24892646994074294,0.24892646994074294,0.1659509799604953,3370.0239682892493,0.12142209485856291,412.4724383196266,412.4724383196266,8.17030098306303,0.8785779051414371
95631,-0.1666666666666666,1.6688896002793825,0.0781399808245446,0.3573166808463892,0.9313304721030042,1.025925925925926,1.97,0.4705882352941177,-0.0627753303964757,0.2725975139636902,0.3544994918037059,-10.200000000000005,0.3620165145588874,0.2237394957983193,0.1205648926237161,0.1031746031746031,9.0,5.0,7.0,8.0,79.07142857142857,86939.0,26.0,15478939.0,8568.0,5.0,2.0,4.0,4.0,2770.0,1395497.0,579.0,409400.0,697.0,2041.0,1917.0,1033.0,884.0,6651.0,2301.0,833.0,402345.9899,414494.4274,444950.1447,512024.5065,443453.767125,0.09015456421141009,3.4694835680751175,4.534167970787689,3.7774880486744893,11.372962002291217,5.10074612228114,38991.93253575111,0.011299435028248588,1.6073602413968762,12.79033701210031,1350.916747337851,1578.616515837104,-0.17708158078611796,6.884602916851358,0.05104524012091274,0.04466458510579865,0.039701853427376574,0.0893291702115973,0.0893291702115973,0.07146333616927783,6727.048674489352,0.22373949579831934,606.4741416775315,606.4741416775315,11.092061824568594,0.7762605042016807
95640,-0.2857142857142857,0.701654348450226,0.1295977999312478,-0.6586097149704235,0.2839506172839505,0.4412532637075719,0.8131868131868132,0.3253424657534247,0.082343626286619,0.3028886892253852,0.3902316436796901,-9.200000000000005,0.9838659633881476,0.1419428015879446,0.035242647654541,0.1067001539334035,12.0,4.0,7.0,9.0,83.64285714285714,76216.42857142857,47.0,11395824.0,12343.0,6.0,1.0,3.0,3.0,4084.0,2853118.0,1085.0,345100.0,584.0,2165.0,1752.0,435.0,1317.0,10591.0,3223.0,3171.0,352432.962,361297.9392,392587.3957,459180.9199,391374.8042,0.25036522150570245,6.045091324200913,7.280821917808219,3.9578032888613093,11.241332316487062,5.13504518036044,34815.69561163062,0.014582686937635743,2.841207104325415,18.657692259791375,6558.891954022988,2166.3766135155656,0.21101217089972407,2.917572927209269,-0.09408710213863193,-0.07317885721893595,-0.05488414291420196,-0.21953657165680784,-0.21953657165680784,-0.10976828582840392,3535.7815699658704,0.1419428015879446,885.2367359602855,885.2367359602855,3.9941649802076187,0.8580571984120554
