,Year,ZIP Code,Earned Premium
65203,2023,94704,669801
65204,2023,94705,996041
65205,2023,94706,962346
65206,2023,94707,664303
65207,2023,94708,745160
65208,2023,94709,492995
65209,2023,94710,409218
65211,2023,95646,36263
65212,2023,96120,115994
65214,2023,95601,32276
65215,2023,95629,121746
65216,2023,95640,400706
65217,2023,95642,550415
65218,2023,95665,304848
65219,2023,95666,463729
65220,2023,95669,209444
65221,2023,95675,31468
65222,2023,95685,399241
65223,2023,95689,88198
65224,2023,95699,6434
65226,2023,95914,69256
65227,2023,95916,37359
65228,2023,95917,82978
65229,2023,95926,2032144
65230,2023,95927,755
65231,2023,95928,2112400
65232,2023,95929,535
65233,2023,95930,16473
65234,2023,95938,129583
65235,2023,95941,35987
65236,2023,95942,75152
65237,2023,95948,335972
65238,2023,95954,342812
65239,2023,95958,1546
65240,2023,95965,797901
65241,2023,95966,1520615
65242,2023,95968,62036
65243,2023,95969,603222
65244,2023,95973,1336781
65245,2023,95974,6798
65246,2023,95978,17799
65248,2023,95221,6209
65249,2023,95222,394245
65250,2023,95223,1004741
65251,2023,95224,33511
65252,2023,95225,33879
65253,2023,95226,5121
65254,2023,95228,347318
65255,2023,95229,7010
65256,2023,95232,17880
65257,2023,95233,51196
65258,2023,95245,161003
65259,2023,95246,116579
65260,2023,95247,540411
65261,2023,95248,33317
65262,2023,95249,317406
65263,2023,95251,100313
65264,2023,95252,544394
65265,2023,95254,17112
65266,2023,95255,146817
65267,2023,95257,59904
65269,2023,95912,92734
65270,2023,95932,282934
65271,2023,95950,2733
65272,2023,95955,40586
65273,2023,95970,9000
65274,2023,95979,35703
65275,2023,95987,134528
65277,2023,94505,696538
65278,2023,94506,783126
65279,2023,94507,471237
65280,2023,94509,3055723
65281,2023,94511,99721
65282,2023,94513,2745871
65283,2023,94514,83808
65284,2023,94516,6782
65285,2023,94517,271320
65286,2023,94518,981441
65287,2023,94519,985005
65288,2023,94520,978828
65289,2023,94521,1511454
65290,2023,94523,1123674
65291,2023,94525,324818
65292,2023,94526,895787
65293,2023,94528,35923
65294,2023,94530,1690267
65295,2023,94531,2314758
65296,2023,94547,693059
65297,2023,94548,10259
65298,2023,94549,1279117
65299,2023,94553,2162079
65300,2023,94556,502401
65301,2023,94561,1274197
65302,2023,94563,963432
65303,2023,94564,664060
65304,2023,94565,3623363
65305,2023,94569,15963
65306,2023,94572,351247
65307,2023,94582,970545
65308,2023,94583,1039418
65309,2023,94595,275606
65310,2023,94596,557997
65311,2023,94597,685584
65312,2023,94598,729741
65313,2023,94801,1562458
65314,2023,94803,1055170
65315,2023,94804,2156052
65316,2023,94805,909220
65317,2023,94806,2096996
65319,2023,95531,754798
65320,2023,95543,46380
65321,2023,95548,35231
65322,2023,95567,75423
65324,2023,95613,32528
65325,2023,95614,139635
65326,2023,95619,219123
65327,2023,95623,238297
65328,2023,95633,160330
65329,2023,95634,149915
65330,2023,95635,72045
65331,2023,95636,21708
65332,2023,95651,60157
65333,2023,95656,19535
65334,2023,95664,56992
65335,2023,95667,2317796
65336,2023,95672,181704
65337,2023,95682,997791
65338,2023,95684,279608
65339,2023,95709,299685
65340,2023,95720,18065
65341,2023,95721,7322
65342,2023,95726,766237
65343,2023,95735,25353
65344,2023,95762,1497241
65345,2023,96142,489437
65346,2023,96150,6104963
65347,2023,96151,12073
65348,2023,96155,786
65349,2023,96158,1237
65351,2023,93210,525762
65352,2023,93234,70986
65353,2023,93242,51924
65354,2023,93602,153606
65355,2023,93605,4241
65356,2023,93606,25192
65357,2023,93608,39746
65358,2023,93609,88367
65359,2023,93611,1627572
65360,2023,93612,1509898
65361,2023,93616,39932
65362,2023,93619,1759711
65363,2023,93621,18077
65364,2023,93622,170758
65365,2023,93624,422
65366,2023,93625,197845
65367,2023,93626,105407
65368,2023,93627,1840
65369,2023,93628,41407
65370,2023,93630,367576
65371,2023,93631,440853
65372,2023,93634,18725
65373,2023,93640,214142
65374,2023,93641,43154
65375,2023,93646,149701
65376,2023,93648,276755
65377,2023,93650,178287
65378,2023,93651,61510
65379,2023,93652,7030
65380,2023,93654,737822
65381,2023,93656,124557
65382,2023,93657,1062686
65383,2023,93660,57023
65384,2023,93662,699285
65385,2023,93664,415286
65386,2023,93667,96525
65387,2023,93668,33337
65388,2023,93675,112431
65389,2023,93701,540767
65390,2023,93702,1631212
65391,2023,93703,1347644
65392,2023,93704,1256456
65393,2023,93705,1296016
65394,2023,93706,1121617
65395,2023,93710,820327
65396,2023,93711,922762
65397,2023,93720,1917545
65398,2023,93721,38911
65399,2023,93722,2835716
65400,2023,93723,254560
65401,2023,93725,641326
65402,2023,93726,1318780
65403,2023,93727,1827615
65404,2023,93728,964974
65405,2023,93729,825
65406,2023,93730,677240
65407,2023,93737,175209
65408,2023,93772,246
65410,2023,95913,4674
65411,2023,95920,4805
65412,2023,95939,12175
65413,2023,95943,7053
65414,2023,95951,60330
65415,2023,95963,345366
65416,2023,95988,234444
65418,2023,95501,1628679
65419,2023,95503,1284553
65420,2023,95511,28476
65421,2023,95514,19129
65422,2023,95519,937164
65423,2023,95521,1330856
65424,2023,95524,88855
65425,2023,95525,106180
65426,2023,95526,36238
65427,2023,95528,25793
65428,2023,95536,135643
65429,2023,95537,20916
65430,2023,95540,597555
65431,2023,95542,378300
65432,2023,95545,4582
65433,2023,95546,22147
65434,2023,95547,25072
65435,2023,95549,95559
65436,2023,95550,33304
65437,2023,95551,45026
65438,2023,95553,98229
65439,2023,95554,51445
65440,2023,95555,31734
65441,2023,95556,24947
65442,2023,95558,36669
65443,2023,95559,11385
65444,2023,95560,166885
65445,2023,95562,157377
65446,2023,95564,18329
65447,2023,95565,19671
65448,2023,95569,8648
65449,2023,95570,261019
65450,2023,95571,20022
65451,2023,95573,132586
65452,2023,95589,146657
65454,2023,92227,534812
65455,2023,92231,953352
65456,2023,92233,59926
65457,2023,92243,1128556
65458,2023,92249,61726
65459,2023,92250,171356
65460,2023,92251,358562
65461,2023,92257,16625
65462,2023,92259,7351
65463,2023,92266,4041
65464,2023,92273,31813
65465,2023,92275,7415
65466,2023,92281,47212
65467,2023,92283,25849
65469,2023,92384,4291
65470,2023,93513,54880
65471,2023,93514,465719
65472,2023,93526,34716
65473,2023,93530,2892
65474,2023,93542,1388
65475,2023,93545,80028
65476,2023,93549,7857
65478,2023,93203,382108
65479,2023,93205,35888
65480,2023,93206,62035
65481,2023,93215,1040176
65482,2023,93220,487
65483,2023,93222,266818
65484,2023,93224,8701
65485,2023,93225,490010
65486,2023,93226,8950
65487,2023,93238,143575
65488,2023,93240,268838
65489,2023,93241,400238
65490,2023,93243,57353
65491,2023,93249,31237
65492,2023,93250,320702
65493,2023,93251,3302
65494,2023,93252,47748
65495,2023,93255,12239
65496,2023,93263,511660
65497,2023,93268,741282
65498,2023,93276,1462
65499,2023,93280,500708
65500,2023,93283,43619
65501,2023,93285,144265
65502,2023,93287,3294
65503,2023,93301,578404
65504,2023,93304,2350193
65505,2023,93305,2034195
65506,2023,93306,2254149
65507,2023,93307,2733161
65508,2023,93308,2309850
65509,2023,93309,1963025
65510,2023,93311,1816970
65511,2023,93312,2081933
65512,2023,93313,1730247
65513,2023,93314,580559
65514,2023,93501,216529
65515,2023,93505,784838
65516,2023,93516,122284
65517,2023,93518,27115
65518,2023,93523,68698
65519,2023,93527,28974
65520,2023,93528,1620
65521,2023,93531,12896
65522,2023,93554,1608
65523,2023,93555,1127316
65524,2023,93558,811
65525,2023,93560,593525
65526,2023,93561,1326096
65528,2023,93202,90291
65529,2023,93204,188301
65530,2023,93212,355958
65531,2023,93230,2185232
65532,2023,93239,18932
65533,2023,93245,965133
65534,2023,93266,28540
65536,2023,95422,721389
65537,2023,95423,266144
65538,2023,95424,8436
65539,2023,95426,142767
65540,2023,95435,6854
65541,2023,95443,28202
65542,2023,95451,912861
65543,2023,95453,684514
65544,2023,95457,213651
65545,2023,95458,174370
65546,2023,95461,368744
65547,2023,95464,86546
65548,2023,95467,395704
65549,2023,95485,116306
65550,2023,95493,4143
65552,2023,96009,15655
65553,2023,96068,3892
65554,2023,96109,34044
65555,2023,96113,37660
65556,2023,96114,106140
65557,2023,96117,4710
65558,2023,96119,608
65559,2023,96121,8984
65560,2023,96123,1581
65561,2023,96128,9701
65562,2023,96130,824530
65563,2023,96132,1161
65564,2023,96136,917
65565,2023,96137,567431
65567,2023,90001,2046118
65568,2023,90002,1314647
65569,2023,90003,2940068
65570,2023,90004,1898280
65571,2023,90005,338106
65572,2023,90006,1376178
65573,2023,90007,1467696
65574,2023,90008,1051672
65575,2023,90010,1413
65576,2023,90011,3849203
65577,2023,90012,331187
65578,2023,90013,15959
65579,2023,90014,2691
65580,2023,90015,174042
65581,2023,90016,2243757
65582,2023,90017,49926
65583,2023,90018,2234112
65584,2023,90019,3738657
65585,2023,90020,165139
65586,2023,90021,14685
65587,2023,90022,2385302
65588,2023,90023,1492339
65589,2023,90024,993007
65590,2023,90025,849365
65591,2023,90026,3971682
65592,2023,90027,2156863
65593,2023,90028,439935
65594,2023,90029,1148836
65595,2023,90031,1632652
65596,2023,90032,1352674
65597,2023,90033,1564242
65598,2023,90034,1253619
65599,2023,90035,1764400
65600,2023,90036,2093737
65601,2023,90037,2617730
65602,2023,90038,870889
65603,2023,90039,2239295
65604,2023,90040,361205
65605,2023,90041,1204771
65606,2023,90042,2334018
65607,2023,90043,1922073
65608,2023,90044,3721341
65609,2023,90045,1468063
65610,2023,90046,3844526
65611,2023,90047,2136500
65612,2023,90048,2061239
65613,2023,90049,2540593
65614,2023,90054,571
65615,2023,90056,441977
65616,2023,90057,264575
65617,2023,90058,37945
65618,2023,90059,993215
65619,2023,90061,880627
65620,2023,90062,1545085
65621,2023,90063,2143815
65622,2023,90064,1300967
65623,2023,90065,2107042
65624,2023,90066,2058377
65625,2023,90067,3918
65626,2023,90068,2661102
65627,2023,90069,1898012
65628,2023,90071,1883
65629,2023,90077,2160912
65630,2023,90094,67182
65631,2023,90201,3044177
65632,2023,90210,3877830
65633,2023,90211,645188
65634,2023,90212,718233
65635,2023,90220,1109486
65636,2023,90221,1094184
65637,2023,90222,681245
65638,2023,90230,840877
65639,2023,90232,1054140
65640,2023,90240,472450
65641,2023,90241,1113518
65642,2023,90242,827747
65643,2023,90245,720657
65644,2023,90247,1356431
65645,2023,90248,245317
65646,2023,90249,562519
65647,2023,90250,2480629
65648,2023,90254,1718287
65649,2023,90255,1889873
65650,2023,90260,1726648
65651,2023,90261,357
65652,2023,90262,1210830
65653,2023,90263,1966
65654,2023,90265,4674366
65655,2023,90266,2588775
65656,2023,90270,814948
65657,2023,90272,2410811
65658,2023,90274,1082578
65659,2023,90275,1546386
65660,2023,90277,1560792
65661,2023,90278,1908791
65662,2023,90280,2289451
65663,2023,90290,1210919
65664,2023,90291,2909001
65665,2023,90292,464653
65666,2023,90293,442749
65667,2023,90301,991590
65668,2023,90302,803415
65669,2023,90303,968729
65670,2023,90304,843508
65671,2023,90305,479742
65672,2023,90307,168
65673,2023,90401,63019
65674,2023,90402,861056
65675,2023,90403,676325
65676,2023,90404,784484
65677,2023,90405,1401030
65678,2023,90501,1573036
65679,2023,90502,347276
65680,2023,90503,981569
65681,2023,90504,866538
65682,2023,90505,1051943
65683,2023,90601,1113994
65684,2023,90602,858264
65685,2023,90603,449796
65686,2023,90604,706812
65687,2023,90605,890276
65688,2023,90606,595701
65689,2023,90608,477
65690,2023,90638,986603
65691,2023,90640,1706366
65692,2023,90650,1584809
65693,2023,90660,916764
65694,2023,90670,206782
65695,2023,90701,609278
65696,2023,90703,1434671
65697,2023,90704,553656
65698,2023,90706,2023708
65699,2023,90710,569890
65700,2023,90712,817235
65701,2023,90713,792878
65702,2023,90715,409489
65703,2023,90716,351394
65704,2023,90717,1084538
65705,2023,90723,1110052
65706,2023,90731,3225690
65707,2023,90732,531002
65708,2023,90744,1250428
65709,2023,90745,974779
65710,2023,90746,463032
65711,2023,90755,395490
65712,2023,90802,752459
65713,2023,90803,2121445
65714,2023,90804,1583947
65715,2023,90805,2362550
65716,2023,90806,1379488
65717,2023,90807,955214
65718,2023,90808,1193462
65719,2023,90809,1160
65720,2023,90810,806766
65721,2023,90813,1754231
65722,2023,90814,1111980
65723,2023,90815,1260317
65724,2023,90840,1257
65725,2023,91001,1672469
65726,2023,91006,1306359
65727,2023,91007,883409
65728,2023,91008,80968
65729,2023,91010,529345
65730,2023,91011,1020884
65731,2023,91016,2050820
65732,2023,91020,403496
65733,2023,91023,9519
65734,2023,91024,733352
65735,2023,91030,1037421
65736,2023,91031,1082
65737,2023,91040,966113
65738,2023,91042,1239398
65739,2023,91101,334545
65740,2023,91103,1061832
65741,2023,91104,1851194
65742,2023,91105,440414
65743,2023,91106,850490
65744,2023,91107,1777308
65745,2023,91108,770991
65746,2023,91201,968516
65747,2023,91202,783487
65748,2023,91203,378641
65749,2023,91204,388031
65750,2023,91205,1085886
65751,2023,91206,1021297
65752,2023,91207,410995
65753,2023,91208,753125
65754,2023,91209,1157
65755,2023,91214,1243922
65756,2023,91301,1093710
65757,2023,91302,2004762
65758,2023,91303,492431
65759,2023,91304,1209526
65760,2023,91306,1313548
65761,2023,91307,1352995
65762,2023,91311,1130100
65763,2023,91316,1231100
65764,2023,91321,757160
65765,2023,91324,803322
65766,2023,91325,922153
65767,2023,91326,1537468
65768,2023,91331,1469918
65769,2023,91335,2198043
65770,2023,91340,957728
65771,2023,91342,1752853
65772,2023,91343,1097065
65773,2023,91344,1976911
65774,2023,91345,442087
65775,2023,91346,1582
65776,2023,91350,772395
65777,2023,91351,640510
65778,2023,91352,1168597
65779,2023,91354,910877
65780,2023,91355,814201
65781,2023,91356,1330560
65782,2023,91364,1711476
65783,2023,91367,1600744
65784,2023,91381,532885
65785,2023,91384,558985
65786,2023,91387,803235
65787,2023,91390,598700
65788,2023,91401,1405297
65789,2023,91402,780983
65790,2023,91403,1100816
65791,2023,91405,916459
65792,2023,91406,1490448
65793,2023,91411,562169
65794,2023,91413,1196
65795,2023,91423,1371583
65796,2023,91436,1077991
65797,2023,91501,731460
65798,2023,91502,214925
65799,2023,91504,961569
65800,2023,91505,1754078
65801,2023,91506,1051903
65802,2023,91601,1337384
65803,2023,91602,683918
65804,2023,91604,1790776
65805,2023,91605,1243202
65806,2023,91606,1432698
65807,2023,91607,916829
65808,2023,91608,1070
65809,2023,91617,743
65810,2023,91678,829
65811,2023,91702,1352846
65812,2023,91706,1519026
65813,2023,91711,1046198
65814,2023,91720,954
65815,2023,91722,657934
65816,2023,91723,647568
65817,2023,91724,489888
65818,2023,91731,708613
65819,2023,91732,1716002
65820,2023,91733,1174599
65821,2023,91734,1134
65822,2023,91740,682077
65823,2023,91741,1069447
65824,2023,91744,1394554
65825,2023,91745,1712071
65826,2023,91746,504371
65827,2023,91748,1563068
65828,2023,91750,1058739
65829,2023,91754,1112461
65830,2023,91755,814721
65831,2023,91756,113
65832,2023,91759,76280
65833,2023,91765,1688636
65834,2023,91766,1896906
65835,2023,91767,1096065
65836,2023,91768,731563
65837,2023,91769,365
65838,2023,91770,2431523
65839,2023,91773,862923
65840,2023,91775,869208
65841,2023,91776,1229475
65842,2023,91780,1515895
65843,2023,91789,1457084
65844,2023,91790,1033183
65845,2023,91791,700797
65846,2023,91792,817512
65847,2023,91801,1982325
65848,2023,91802,674
65849,2023,91803,1289995
65850,2023,93510,204043
65851,2023,93532,186432
65852,2023,93534,1593270
65853,2023,93535,2437923
65854,2023,93536,2188978
65855,2023,93543,350104
65856,2023,93544,66157
65857,2023,93550,2146387
65858,2023,93551,1985182
65859,2023,93552,1066741
65860,2023,93553,86065
65861,2023,93563,11752
65862,2023,93590,1844
65863,2023,93591,212711
65864,2023,90239,0
65866,2023,93601,240113
65867,2023,93604,376489
65868,2023,93610,626307
65869,2023,93614,678326
65870,2023,93636,387108
65871,2023,93637,1178614
65872,2023,93638,1470146
65873,2023,93643,338188
65874,2023,93644,1077207
65875,2023,93645,47811
65876,2023,93653,41699
65877,2023,93669,54887
65879,2023,94901,2115708
65880,2023,94903,1050424
65881,2023,94904,495084
65882,2023,94920,767510
65883,2023,94924,186222
65884,2023,94925,478520
65885,2023,94929,74622
65886,2023,94930,663336
65887,2023,94933,79779
65888,2023,94937,355036
65889,2023,94938,68520
65890,2023,94939,365985
65891,2023,94940,39414
65892,2023,94941,2008579
65893,2023,94942,1498
65894,2023,94945,856655
65895,2023,94946,99425
65896,2023,94947,909248
65897,2023,94949,532106
65898,2023,94950,6226
65899,2023,94956,179579
65900,2023,94957,157213
65901,2023,94960,918316
65902,2023,94963,45172
65903,2023,94964,14356
65904,2023,94965,1113668
65905,2023,94970,164793
65906,2023,94971,19836
65907,2023,94973,147801
65909,2023,93623,76227
65910,2023,95306,58393
65911,2023,95311,102878
65912,2023,95318,48072
65913,2023,95325,3973
65914,2023,95338,1167636
65915,2023,95345,124628
65916,2023,95389,1041188
65918,2023,95410,165836
65919,2023,95415,160689
65920,2023,95417,17764
65921,2023,95418,1728
65922,2023,95420,45308
65923,2023,95427,37613
65924,2023,95428,97591
65925,2023,95429,21597
65926,2023,95432,80678
65927,2023,95437,1093745
65928,2023,95445,299003
65929,2023,95449,126277
65930,2023,95454,181329
65931,2023,95456,136997
65932,2023,95459,80324
65933,2023,95460,286995
65934,2023,95463,21916
65935,2023,95466,118473
65936,2023,95468,80048
65937,2023,95469,203660
65938,2023,95470,280793
65939,2023,95481,6717
65940,2023,95482,1540041
65941,2023,95488,39244
65942,2023,95490,981084
65943,2023,95494,59564
65944,2023,95585,35326
65945,2023,95587,21732
65947,2023,93620,310376
65948,2023,93635,1849750
65949,2023,93665,8518
65950,2023,95301,1068019
65951,2023,95303,6091
65952,2023,95312,4669
65953,2023,95315,286307
65954,2023,95317,10407
65955,2023,95322,268190
65956,2023,95324,218593
65957,2023,95333,87348
65958,2023,95334,459090
65959,2023,95340,2198869
65960,2023,95341,1096966
65961,2023,95348,1865720
65962,2023,95365,120583
65963,2023,95369,34592
65964,2023,95374,28254
65965,2023,95388,362048
65967,2023,96006,24328
65968,2023,96015,6446
65969,2023,96054,4776
65970,2023,96101,166553
65971,2023,96104,23486
65972,2023,96108,6091
65973,2023,96110,2563
65974,2023,96112,5898
65975,2023,96115,5517
65976,2023,96116,3838
65978,2023,93512,3925
65979,2023,93517,37583
65980,2023,93529,126084
65981,2023,93541,54160
65982,2023,93546,651958
65983,2023,96107,49945
65984,2023,96133,7602
65986,2023,93426,135015
65987,2023,93450,33410
65988,2023,93901,1335754
65989,2023,93905,1385441
65990,2023,93906,1655408
65991,2023,93907,765518
65992,2023,93908,677720
65993,2023,93920,195527
65994,2023,93921,563064
65995,2023,93922,6663
65996,2023,93923,1465381
65997,2023,93924,772793
65998,2023,93925,55974
65999,2023,93926,281952
66000,2023,93927,521592
66001,2023,93928,1344
66002,2023,93930,471641
66003,2023,93932,14510
66004,2023,93933,806614
66005,2023,93940,2286834
66006,2023,93950,1532043
66007,2023,93953,522801
66008,2023,93954,10606
66009,2023,93955,1507145
66010,2023,93960,527789
66011,2023,93962,38196
66012,2023,95004,157283
66013,2023,95012,317647
66014,2023,95039,44940
66016,2023,94503,548624
66017,2023,94508,420638
66018,2023,94515,967769
66019,2023,94558,3528519
66020,2023,94559,1781319
66021,2023,94562,1588
66022,2023,94567,114016
66023,2023,94573,28311
66024,2023,94574,1273885
66025,2023,94576,28851
66026,2023,94599,156626
66028,2023,95724,78451
66029,2023,95728,160079
66030,2023,95924,5149
66031,2023,95945,2476299
66032,2023,95946,814303
66033,2023,95949,1583046
66034,2023,95959,2214335
66035,2023,95960,97994
66036,2023,95975,167457
66037,2023,95977,123680
66038,2023,95986,7435
66039,2023,96111,41280
66040,2023,96161,3664551
66041,2023,96162,1231
66043,2023,90620,1132987
66044,2023,90621,623460
66045,2023,90623,336557
66046,2023,90630,1136805
66047,2023,90631,1418401
66048,2023,90680,452354
66049,2023,90720,824725
66050,2023,90740,852971
66051,2023,90742,179258
66052,2023,90743,43607
66053,2023,92602,985292
66054,2023,92603,875282
66055,2023,92604,730870
66056,2023,92606,576189
66057,2023,92610,415236
66058,2023,92612,245841
66059,2023,92614,592815
66060,2023,92617,6136
66061,2023,92618,1958994
66062,2023,92620,2331155
66063,2023,92624,683363
66064,2023,92625,1396472
66065,2023,92626,1369677
66066,2023,92627,2623600
66067,2023,92629,1853719
66068,2023,92630,1685666
66069,2023,92631,818
66070,2023,92637,11478
66071,2023,92646,1874138
66072,2023,92647,1991521
66073,2023,92648,2007461
66074,2023,92649,1196157
66075,2023,92651,3147341
66076,2023,92653,733786
66077,2023,92655,386040
66078,2023,92656,1106874
66079,2023,92657,838453
66080,2023,92660,1139929
66081,2023,92661,671024
66082,2023,92662,559144
66083,2023,92663,2019154
66084,2023,92667,1290
66085,2023,92668,1702
66086,2023,92670,711
66087,2023,92672,2648367
66088,2023,92673,991155
66089,2023,92675,1103702
66090,2023,92676,153695
66091,2023,92677,2298332
66092,2023,92678,6135
66093,2023,92679,1242703
66094,2023,92680,1267
66095,2023,92683,2664519
66096,2023,92688,897748
66097,2023,92691,1349799
66098,2023,92692,1584081
66099,2023,92694,747267
66100,2023,92701,839263
66101,2023,92703,1163540
66102,2023,92704,1407431
66103,2023,92705,873036
66104,2023,92706,675291
66105,2023,92707,1079661
66106,2023,92708,1738422
66107,2023,92780,988041
66108,2023,92782,501059
66109,2023,92801,1056389
66110,2023,92802,712899
66111,2023,92804,1644012
66112,2023,92805,1564931
66113,2023,92806,649869
66114,2023,92807,946554
66115,2023,92808,488480
66116,2023,92809,1896
66117,2023,92821,1045662
66118,2023,92823,143103
66119,2023,92831,864468
66120,2023,92832,777561
66121,2023,92833,1333408
66122,2023,92835,497812
66123,2023,92840,1337575
66124,2023,92841,1056144
66125,2023,92842,326
66126,2023,92843,941449
66127,2023,92844,546913
66128,2023,92845,427752
66129,2023,92861,146700
66130,2023,92862,2074
66131,2023,92865,574022
66132,2023,92866,999031
66133,2023,92867,1464952
66134,2023,92868,666565
66135,2023,92869,1058589
66136,2023,92870,1120130
66137,2023,92886,1422213
66138,2023,92887,559425
66140,2023,95602,998760
66141,2023,95603,1743695
66142,2023,95604,2792
66143,2023,95631,361180
66144,2023,95648,1977925
66145,2023,95650,524131
66146,2023,95658,231106
66147,2023,95661,1115451
66148,2023,95663,81256
66149,2023,95677,886534
66150,2023,95678,2086279
66151,2023,95681,30881
66152,2023,95701,82091
66153,2023,95703,117613
66154,2023,95713,690487
66155,2023,95714,44701
66156,2023,95715,41750
66157,2023,95717,27078
66158,2023,95722,321889
66159,2023,95736,27605
66160,2023,95746,775534
66161,2023,95747,2731094
66162,2023,95765,1320438
66163,2023,96140,660198
66164,2023,96141,389828
66165,2023,96143,741271
66166,2023,96145,1451560
66167,2023,96146,519260
66168,2023,96148,433081
66170,2023,95923,24500
66171,2023,95934,18732
66172,2023,95947,92608
66173,2023,95956,53845
66174,2023,95971,378086
66175,2023,95980,4514
66176,2023,95983,29824
66177,2023,95984,11967
66178,2023,96020,231971
66179,2023,96103,209046
66180,2023,96105,11400
66181,2023,96106,29864
66182,2023,96122,318200
66183,2023,96129,12763
66184,2023,96135,5082
66186,2023,91752,905947
66187,2023,92201,2098673
66188,2023,92203,1206115
66189,2023,92210,358607
66190,2023,92211,1194396
66191,2023,92220,1102413
66192,2023,92223,1536684
66193,2023,92225,396368
66194,2023,92230,77773
66195,2023,92234,2059780
66196,2023,92236,583284
66197,2023,92239,11171
66198,2023,92240,1898294
66199,2023,92241,150732
66200,2023,92253,2624738
66201,2023,92254,71170
66202,2023,92258,18466
66203,2023,92260,1184978
66204,2023,92262,2195174
66205,2023,92264,1120449
66206,2023,92270,829968
66207,2023,92274,277094
66208,2023,92276,193984
66209,2023,92282,50969
66210,2023,92320,293762
66211,2023,92501,942905
66212,2023,92503,2200603
66213,2023,92504,1321723
66214,2023,92505,1140948
66215,2023,92506,1606117
66216,2023,92507,1885667
66217,2023,92508,1029745
66218,2023,92509,1761846
66219,2023,92521,1635
66220,2023,92530,1951965
66221,2023,92532,752070
66222,2023,92536,71836
66223,2023,92539,116091
66224,2023,92543,1026107
66225,2023,92544,1398267
66226,2023,92545,1420031
66227,2023,92548,42426
66228,2023,92549,1182455
66229,2023,92551,844288
66230,2023,92553,1913183
66231,2023,92555,1176792
66232,2023,92557,1685034
66233,2023,92561,133424
66234,2023,92562,2498577
66235,2023,92563,2355945
66236,2023,92567,175848
66237,2023,92570,985581
66238,2023,92571,1313302
66239,2023,92582,449224
66240,2023,92583,840175
66241,2023,92584,1437168
66242,2023,92585,522541
66243,2023,92586,979874
66244,2023,92587,675818
66245,2023,92590,251990
66246,2023,92591,1617025
66247,2023,92592,3833162
66248,2023,92595,798094
66249,2023,92596,801440
66250,2023,92860,705497
66251,2023,92878,234689
66252,2023,92879,1319523
66253,2023,92880,2643557
66254,2023,92881,875563
66255,2023,92882,1939897
66256,2023,92883,1205322
66258,2023,95608,2226419
66259,2023,95610,1605624
66260,2023,95615,20285
66261,2023,95621,1380861
66262,2023,95624,2225733
66263,2023,95626,149571
66264,2023,95628,1589213
66265,2023,95630,2831018
66266,2023,95632,760107
66267,2023,95638,40927
66268,2023,95639,11532
66269,2023,95641,59472
66270,2023,95652,71
66271,2023,95655,91702
66272,2023,95660,1173268
66273,2023,95662,1024925
66274,2023,95670,1876892
66275,2023,95673,493097
66276,2023,95680,4671
66277,2023,95683,202190
66278,2023,95690,76320
66279,2023,95693,175143
66280,2023,95742,424840
66281,2023,95757,1990386
66282,2023,95758,2605772
66283,2023,95811,476009
66284,2023,95814,334982
66285,2023,95815,1260471
66286,2023,95816,1596167
66287,2023,95817,1263077
66288,2023,95818,1542293
66289,2023,95819,1280554
66290,2023,95820,2378106
66291,2023,95821,1115226
66292,2023,95822,2291245
66293,2023,95823,2744391
66294,2023,95824,1384233
66295,2023,95825,772945
66296,2023,95826,1499645
66297,2023,95827,821779
66298,2023,95828,2618936
66299,2023,95829,952348
66300,2023,95830,33846
66301,2023,95831,1871294
66302,2023,95832,481002
66303,2023,95833,1198277
66304,2023,95834,943980
66305,2023,95835,1576912
66306,2023,95836,425
66307,2023,95837,5498
66308,2023,95838,1469846
66309,2023,95841,789320
66310,2023,95842,1039435
66311,2023,95843,1286035
66312,2023,95852,642
66313,2023,95864,1079649
66315,2023,95023,1960622
66316,2023,95024,227
66317,2023,95043,110503
66318,2023,95045,189051
66319,2023,95075,27503
66321,2023,91701,1197213
66322,2023,91708,424819
66323,2023,91709,2740046
66324,2023,91710,2285343
66325,2023,91730,1547205
66326,2023,91737,714528
66327,2023,91739,1137922
66328,2023,91761,1479068
66329,2023,91762,1735759
66330,2023,91763,884952
66331,2023,91764,1466330
66332,2023,91784,832478
66333,2023,91786,1480700
66334,2023,92242,29087
66335,2023,92252,1327988
66336,2023,92256,283931
66337,2023,92267,2269
66338,2023,92268,169633
66339,2023,92277,1605534
66340,2023,92280,5486
66341,2023,92284,2143499
66342,2023,92285,196888
66343,2023,92286,1411
66344,2023,92301,1190408
66345,2023,92305,39472
66346,2023,92307,1377525
66347,2023,92308,1522768
66348,2023,92309,1706
66349,2023,92310,259
66350,2023,92311,1342667
66351,2023,92313,310650
66352,2023,92314,1835794
66353,2023,92315,2933512
66354,2023,92316,547803
66355,2023,92317,44747
66356,2023,92318,2466
66357,2023,92321,107743
66358,2023,92322,83544
66359,2023,92323,1893
66360,2023,92324,1440413
66361,2023,92325,1274590
66362,2023,92326,7440
66363,2023,92327,23336
66364,2023,92331,176
66365,2023,92333,192558
66366,2023,92335,1713003
66367,2023,92336,2588219
66368,2023,92337,777492
66369,2023,92338,350
66370,2023,92339,156236
66371,2023,92340,2724
66372,2023,92341,127996
66373,2023,92342,288086
66374,2023,92344,845304
