,ZIP Code,growth_pol_23_24,policies_24,growth_pol_22_23,policies_23,growth_pol_21_22,policies_22,growth_pol_20_21,policies_21,policies_20,growth_exp_23_24,exposure_24,growth_exp_22_23,exposure_23,growth_exp_21_22,exposure_22,growth_exp_20_21,exposure_21,exposure_20
195,93668,2.0,3,0.0,1,0.0,1,0.0,1,1,1.786,570200,0.0,204700,0.0,204700,0.0,204700,204700
196,93675,0.34,343,0.59,256,1.516,161,0.684,64,38,0.266,165561026,0.795,130735749,1.609,72829709,1.271,27917403,12294792
197,93701,0.333,28,-0.16,21,0.316,25,-0.05,19,20,0.999,10970134,0.212,5487807,0.207,4526483,0.066,3750241,3519575
198,93702,0.5,105,-0.231,70,0.282,91,-0.101,71,79,0.94,31467627,-0.074,16218545,0.299,17522269,-0.053,13484619,14235205
199,93703,1.188,35,-0.273,16,0.571,22,-0.263,14,19,1.484,17019439,0.046,6852666,1.077,6551773,-0.217,3153983,4030166
200,93704,0.643,23,-0.067,14,0.071,15,-0.125,14,16,1.966,12883894,-0.24,4344545,-0.048,5715577,0.433,6002648,4188214
201,93705,2.0,30,0.0,10,0.111,10,-0.182,9,11,3.213,14319363,0.299,3398566,-0.019,2617206,-0.092,2667066,2937144
202,93706,0.508,98,-0.044,65,0.214,68,-0.111,56,63,1.117,38593979,0.311,18232170,0.355,13912033,-0.04,10266237,10692083
203,93710,1.2,11,0.667,5,0.0,3,-0.25,3,4,1.083,5472337,2.832,2627582,-0.274,685765,-0.025,944233,968466
204,93711,0.636,18,0.222,11,0.286,9,0.167,7,6,1.601,26168302,0.174,10059227,1.018,8571096,0.421,4246808,2989203
205,93720,19.0,20,0.0,1,-0.75,1,-0.2,4,5,4.554,15200631,14.935,2736750,-0.842,171748,-0.229,1086030,1408349
206,93721,0.167,7,-0.143,6,0.4,7,0.0,5,5,0.267,1697628,-0.03,1339668,0.401,1381509,0.054,985940,935056
207,93722,1.0,52,0.238,26,0.05,21,-0.231,20,26,1.539,31342592,0.512,12346196,0.226,8166188,0.019,6659851,6533289
208,93723,0.0,10,0.111,10,-0.182,9,-0.083,11,12,1.047,6713663,0.151,3280209,-0.239,2849829,0.198,3746877,3127590
209,93725,0.216,45,0.233,37,0.154,30,0.083,26,24,0.547,14284879,0.56,9232039,0.173,5917661,-0.059,5043783,5362866
210,93726,7.0,24,-0.4,3,0.0,5,-0.5,5,10,18.483,13535359,-0.555,694744,0.3,1560300,-0.5,1199831,2397913
211,93727,1.632,50,0.188,19,0.067,16,0.0,15,15,2.878,33182404,0.438,8556016,0.233,5950094,0.214,4823840,3973378
212,93728,0.643,46,-0.2,28,0.167,35,-0.091,30,33,0.987,17492044,0.034,8801336,0.15,8512642,0.021,7400996,7246602
213,93737,2.5,7,0.0,2,-0.333,2,2.0,3,1,2.698,6554298,0.052,1772239,-0.327,1684535,3.658,2504540,537690
214,95920,-1.0,0,0.0,1,0.0,0,0.0,0,0,-1.0,0,0.0,221000,0.0,0,0.0,0,0
215,95939,0.444,13,-0.25,9,5.0,12,-0.333,2,3,0.151,8158989,-0.142,7088456,2.415,8263088,1.845,2419337,850440
216,95951,3.0,4,0.0,1,0.0,0,0.0,0,0,0.942,1587205,0.0,817250,0.0,0,0.0,0,0
217,95963,1.182,24,0.222,11,0.286,9,-0.125,7,8,0.436,12125678,0.273,8441442,0.511,6629271,-0.025,4387299,4501090
218,95988,0.5,6,1.0,4,0.0,2,-0.5,2,4,0.046,2700325,1.852,2581567,0.314,905194,-0.455,688630,1263310
219,95501,1.778,50,1.571,18,-0.222,7,0.125,9,8,2.133,35514316,2.289,11335818,-0.298,3446578,0.321,4912608,3718587
220,95503,1.157,192,0.894,89,0.88,47,0.389,25,18,1.164,123688632,1.078,57152440,1.271,27498922,0.206,12107856,10036239
221,95511,-0.083,11,-0.294,12,0.133,17,0.364,15,11,-0.056,6276014,-0.326,6646046,0.376,9858139,0.347,7163733,5317569
222,95514,-0.222,14,-0.053,18,1.375,19,-0.111,8,9,-0.266,8437245,0.063,11491674,1.67,10809013,0.005,4047984,4027601
223,95519,1.189,162,1.552,74,0.45,29,0.667,20,12,1.326,108426640,1.774,46609059,1.154,16803789,1.011,7801927,3879450
224,95521,0.985,135,0.545,68,0.189,44,0.682,37,22,0.999,100868276,0.883,50460203,0.313,26803964,1.058,20420644,9924857
225,95524,1.714,38,0.75,14,1.0,8,0.333,4,3,1.413,27239297,0.998,11290475,1.803,5649963,0.498,2015398,1345251
226,95525,0.414,41,0.16,29,0.136,25,-0.043,22,23,0.561,28041978,0.11,17967439,0.74,16183840,-0.082,9303015,10133325
227,95528,0.607,45,0.167,28,0.6,24,0.364,15,11,0.754,24027974,0.378,13701870,0.568,9940029,0.768,6339562,3586674
228,95536,0.563,25,0.0,16,0.231,16,0.625,13,8,0.933,22797364,0.215,11793385,0.251,9709754,0.885,7762795,4117284
229,95540,1.15,86,0.739,40,0.095,23,0.909,21,11,1.404,62500904,0.796,25993406,0.207,14472248,1.22,11993061,5402073
230,95542,-0.076,219,0.162,237,-0.024,204,0.161,209,180,-0.011,153348710,0.172,154996666,0.03,132236866,0.258,128335002,102052655
231,95546,0.083,26,0.5,24,1.0,16,0.6,8,5,0.239,14124961,0.359,11402278,2.11,8389243,1.07,2697309,1302885
232,95547,8.0,9,-0.5,1,1.0,2,0.0,1,0,10.223,6431064,-0.686,573000,0.909,1825812,0.0,956250,0
233,95549,0.485,49,0.222,33,0.688,27,0.333,16,12,0.591,39649549,0.429,24917772,1.172,17435146,0.496,8026842,5367262
234,95550,0.0,27,0.08,27,0.316,25,-0.05,19,20,0.039,16442323,0.118,15825711,0.621,14150881,-0.14,8728875,10149240
235,95551,0.5,12,1.0,8,0.333,4,0.0,3,0,0.66,13747499,2.266,8283814,0.496,2536306,0.0,1695660,0
236,95554,0.088,124,0.175,114,-0.01,97,0.289,98,76,0.189,68945984,0.117,57998864,0.151,51934113,0.15,45106236,39214112
237,95555,0.625,13,-0.111,8,1.25,9,0.0,4,4,0.963,7844326,-0.075,3996996,2.273,4321681,0.342,1320332,984174
238,95556,-0.196,37,0.179,46,0.345,39,0.036,29,28,-0.137,20605996,0.395,23880537,0.498,17118564,0.063,11427457,10754879
239,95558,0.029,36,0.129,35,0.107,31,0.333,28,21,0.068,21049895,0.265,19716114,0.182,15582618,0.665,13177985,7913408
240,95560,0.009,112,0.099,111,0.217,101,0.509,83,55,0.0,60261778,0.104,60243218,0.246,54570280,0.426,43802443,30727654
241,95562,2.6,36,1.0,10,0.667,5,0.0,3,3,2.527,23261364,0.629,6594560,0.764,4047580,1.01,2294966,1141800
242,95564,1.0,4,0.0,2,0.0,0,0.0,0,0,1.219,1915278,0.0,863100,0.0,0,0.0,0,0
243,95565,0.909,21,1.2,11,4.0,5,0.0,1,1,1.23,13201732,1.316,5919581,4.715,2555909,0.042,447211,429334
244,95569,-0.111,16,0.286,18,0.556,14,0.125,9,8,-0.163,7883383,0.458,9414454,0.856,6458128,0.268,3479446,2744105
245,95570,0.736,92,1.304,53,0.643,23,0.556,14,9,0.799,56579537,1.409,31445105,1.45,13055757,0.481,5328090,3596597
246,95573,0.354,218,0.278,161,0.167,126,0.44,108,75,0.363,128900950,0.452,94547259,0.195,65100396,0.598,54464127,34082266
247,95589,0.38,138,0.389,100,-0.089,72,0.234,79,64,0.408,100540798,0.537,71397427,-0.009,46449726,0.372,46873919,34175043
248,92227,2.0,81,0.174,27,-0.08,23,0.042,25,24,2.78,37276585,0.182,9862755,-0.019,8346824,0.611,8507310,5280599
249,92231,0.385,126,0.046,91,-0.044,87,-0.142,91,106,1.039,55224458,0.214,27081243,0.102,22311481,-0.108,20240924,22688012
250,92233,0.5,6,0.0,4,1.0,4,-0.333,2,3,0.576,2552403,0.099,1619908,3.445,1473391,-0.414,331466,565953
251,92243,0.443,127,0.023,88,0.036,86,0.0,83,83,1.132,72900635,0.176,34198482,0.311,29082048,0.159,22178203,19143450
252,92249,0.5,9,1.0,6,-0.4,3,0.0,5,5,0.899,4063533,3.226,2139606,-0.398,506296,-0.338,840812,1271006
253,92250,0.75,14,0.6,8,-0.286,5,0.4,7,5,1.39,8882862,0.623,3715941,-0.08,2289329,0.488,2489087,1672222
254,92251,0.933,29,0.071,15,-0.176,14,0.063,17,16,1.324,17380886,0.143,7478820,-0.062,6545262,0.121,6976042,6221921
255,92257,0.75,14,1.667,8,0.0,3,-0.25,3,4,0.834,4144883,1.646,2259706,0.056,854105,0.037,809127,780468
256,92259,0.0,1,-0.5,1,0.0,2,0.0,2,2,0.063,389574,-0.547,366643,0.048,809680,0.042,772239,741243
257,92266,0.0,2,0.0,0,0.0,0,0.0,0,0,0.0,1244730,0.0,0,0.0,0,0.0,0,0
258,92273,0.0,11,0.0,0,0.0,0,0.0,0,0,0.0,3775682,0.0,0,0.0,0,0.0,0,0
259,92275,0.0,3,0.0,0,0.0,0,0.0,0,0,0.0,569611,0.0,0,0.0,0,0.0,0,0
260,92281,0.25,5,0.333,4,0.0,3,0.0,3,3,0.497,1589527,0.744,1061803,0.099,608862,0.059,554086,523133
261,92283,-0.333,2,0.5,3,0.0,2,-0.333,2,3,0.585,3449202,0.506,2175970,0.047,1444843,-0.093,1379714,1521151
262,92389,0.0,1,0.0,0,0.0,0,0.0,0,0,0.0,422750,0.0,0,0.0,0,0.0,0,0
263,93513,1.125,17,3.0,8,-0.333,2,-0.25,3,4,1.431,9808245,7.733,4034563,-0.066,461998,-0.373,494540,788577
264,93514,1.653,130,0.633,49,0.429,30,0.105,21,19,1.364,116333540,1.287,49216139,0.628,21520477,0.334,13217749,9910997
265,93526,0.5,6,0.0,4,0.0,4,1.0,4,2,1.344,2753700,-0.089,1175029,0.065,1289267,0.64,1210723,738352
266,93545,0.5,24,0.067,16,0.071,15,0.556,14,9,0.93,14748600,0.138,7639883,0.31,6711121,0.601,5122941,3200714
267,93549,0.0,3,0.0,0,0.0,0,0.0,0,0,0.0,1396500,0.0,0,0.0,0,0.0,0,0
268,93203,1.267,68,0.25,30,0.091,24,0.0,22,22,2.221,28364295,1.206,8805151,0.278,3991882,0.067,3123036,2927207
269,93205,0.133,349,0.262,308,0.104,244,0.381,221,160,0.302,97237611,0.302,74706075,0.247,57361022,0.539,45994480,29883542
270,93206,1.167,13,0.0,6,1.0,6,-0.5,3,6,2.291,5720218,0.491,1738200,1.802,1165430,-0.554,415879,932443
271,93215,0.342,51,0.407,38,-0.182,27,0.222,33,27,0.561,21914772,0.764,14035076,-0.009,7958248,0.426,8033862,5633946
272,93222,0.127,835,0.065,741,0.042,696,0.146,668,583,0.233,522711735,0.145,423873440,0.15,370039823,0.284,321799223,250654697
273,93224,0.0,2,0.0,2,0.0,0,0.0,0,0,0.062,826772,0.0,778500,0.0,0,0.0,0,0
274,93225,0.421,699,0.215,492,0.311,405,0.256,309,246,0.495,375031066,0.276,250903011,0.522,196650598,0.391,129206925,92856219
275,93226,0.16,29,0.25,25,-0.091,20,0.222,22,18,0.244,19340052,0.444,15546619,0.145,10763701,0.333,9402156,7054078
276,93238,0.78,219,0.5,123,0.262,82,0.444,65,45,0.701,126870934,0.896,74576474,0.417,39342221,0.701,27755891,16316702
277,93240,1.464,621,0.703,252,0.265,148,0.625,117,72,1.393,271109994,0.971,113300300,0.34,57472452,0.7,42905408,25236579
278,93241,0.333,24,-0.053,18,0.056,19,-0.1,18,20,0.826,6548315,0.021,3585866,0.132,3513542,0.069,3104106,2903172
279,93243,0.357,156,0.353,115,0.328,85,0.164,64,55,0.464,71917847,0.498,49129537,0.554,32799464,0.241,21105658,17005800
280,93249,1.0,6,2.0,3,-0.667,1,2.0,3,1,1.407,1888318,1.417,784350,-0.462,324486,1.038,602589,295700
281,93250,2.667,22,-0.143,6,0.75,7,-0.2,4,5,4.009,12245026,0.482,2444578,1.496,1649738,-0.271,661025,906641
282,93252,-0.281,23,0.231,32,0.182,26,0.294,22,17,-0.377,9312083,1.572,14947435,0.28,5811690,0.313,4540045,3456685
283,93255,0.5,15,0.111,10,0.0,9,2.0,9,3,0.986,7730090,0.729,3892616,-0.17,2250902,2.911,2712647,693570
284,93263,0.429,20,0.273,14,-0.083,11,0.333,12,9,0.6,10165506,0.715,6355145,0.01,3704565,0.464,3666747,2504360
285,93268,1.25,81,0.059,36,-0.029,34,-0.167,35,42,1.976,31433123,0.244,10560882,0.127,8489459,-0.076,7530701,8151068
286,93276,0.5,3,1.0,2,0.0,1,0.0,1,0,-0.257,266440,5.097,358793,0.177,58850,0.0,50000,0
287,93280,0.375,22,1.0,16,-0.111,8,0.125,9,8,0.477,10202007,3.228,6908224,0.042,1634036,0.166,1567603,1344406
288,93283,2.613,224,0.24,62,0.471,50,0.36,34,25,2.057,54267436,0.237,17753197,0.743,14357234,0.675,8239232,4917520
289,93285,0.034,750,0.112,725,0.078,652,0.2,605,504,0.135,245225720,0.164,215988902,0.193,185597379,0.278,155575931,121769238
290,93287,0.286,9,0.167,7,0.0,6,1.0,6,3,0.234,8280892,0.079,6709109,0.022,6220687,8.117,6088052,667761
291,93301,1.033,61,0.154,30,-0.161,26,-0.162,31,37,2.465,24918039,0.27,7192045,-0.036,5663966,-0.184,5872728,7193732
292,93304,0.637,239,-0.02,146,-0.102,149,-0.024,166,170,1.313,90767172,0.265,39239219,-0.054,31029479,0.122,32784163,29212083
293,93305,0.685,214,-0.099,127,-0.047,141,0.014,148,146,1.377,85438327,0.262,35949939,0.071,28492751,0.082,26603572,24583272
294,93306,1.677,249,0.192,93,-0.037,78,-0.069,81,87,2.728,134303385,0.835,36027004,0.085,19631594,0.014,18099980,17848475
295,93307,0.588,370,-0.093,233,-0.098,257,-0.003,285,286,1.27,130615788,0.187,57541818,-0.019,48494338,0.075,49438286,45999201
296,93308,1.557,248,0.213,97,-0.121,80,-0.108,91,102,1.947,138178178,1.488,46882295,0.077,18843870,0.079,17493639,16214610
297,93309,1.605,99,0.31,38,-0.065,29,-0.139,31,36,3.182,61665959,0.691,14746201,-0.073,8719896,0.203,9409909,7820395
298,93312,1.955,65,0.467,22,-0.118,15,0.7,17,10,2.3,46740400,0.873,14164003,-0.012,7563323,1.163,7652048,3537620
299,93313,1.486,87,0.25,35,-0.125,28,0.067,32,30,1.84,46671627,1.236,16436537,-0.04,7349400,0.425,7656195,5372777
300,93314,0.8,36,0.429,20,-0.263,14,0.267,19,15,2.333,30747589,0.369,9224980,-0.184,6740369,0.974,8260908,4185653
301,93501,1.789,53,0.118,19,-0.105,17,0.118,19,17,2.69,23737981,0.27,6433643,0.124,5064617,0.322,4504479,3406340
302,93505,1.432,90,0.609,37,0.0,23,-0.148,23,27,2.711,45425347,1.305,12241803,0.109,5310111,-0.035,4786925,4958490
303,93516,6.0,21,-0.625,3,0.333,8,0.0,6,6,10.338,9092456,-0.583,801912,0.399,1925243,0.13,1376446,1217571
304,93518,0.254,212,0.432,169,0.229,118,0.455,96,66,0.218,86744047,0.568,71247252,0.34,45439748,0.814,33912224,18693821
305,93523,1.333,14,1.0,6,0.0,3,-0.4,3,5,1.903,5937461,1.197,2045411,0.231,931213,-0.305,756587,1088682
306,93527,0.786,50,0.037,28,0.174,27,0.045,23,22,0.962,20385881,0.125,10392831,0.428,9240258,0.167,6468621,5542924
307,93528,0.25,5,0.0,4,0.0,4,0.333,4,3,0.605,1214517,0.063,756517,0.052,711975,0.65,676753,410259
308,93531,0.338,107,0.026,80,-0.093,78,0.211,86,71,0.5,102103145,0.157,68068731,-0.108,58846469,0.267,66000185,52111623
309,93555,3.433,133,0.765,30,-0.15,17,-0.259,20,27,4.641,67558802,1.242,11975353,-0.113,5341721,-0.015,6024118,6115390
310,93560,2.129,97,0.348,31,0.353,23,-0.105,17,19,2.521,45006987,0.24,12781651,0.674,10309748,0.01,6158032,6098877
311,93561,0.385,1594,0.287,1151,0.268,894,0.315,705,536,0.454,1137929387,0.361,782429192,0.393,574818295,0.436,412649743,287270945
312,93202,0.0,3,0.5,3,0.0,2,0.0,0,0,-0.285,1446614,0.502,2022769,0.0,1346325,0.0,0,0
313,93204,-0.333,6,8.0,9,0.0,1,0.0,1,1,-0.298,2232667,6.958,3182446,0.052,399917,0.049,380035,362200
314,93212,0.25,20,-0.238,16,0.4,21,-0.167,15,18,0.32,7155463,0.042,5419073,0.304,5200731,-0.118,3987429,4520044
315,93230,2.824,65,0.063,17,2.2,16,0.0,5,5,2.595,39699304,0.621,11041496,2.91,6810703,0.112,1742003,1567174
316,93239,1.0,2,-0.5,1,1.0,2,-0.5,1,2,0.843,749460,-0.651,406608,2.21,1165074,-0.588,362966,880826
317,93245,2.5,14,1.0,4,1.0,2,0.0,1,1,2.455,7990516,1.721,2312455,2.162,849801,0.156,268788,232500
318,95422,1.208,678,0.52,307,0.384,202,0.78,146,82,1.09,284254659,0.741,136017196,0.56,78134837,1.058,50085830,24339544
319,95423,0.621,308,1.021,190,0.492,94,0.658,63,38,0.736,179367432,1.006,103339992,0.776,51510931,1.255,29003239,12863661
320,95426,0.318,373,0.401,283,1.104,202,0.28,96,75,0.374,299003762,0.5,217694013,1.241,145090506,0.333,64746340,48587813
321,95443,0.286,36,0.474,28,2.167,19,2.0,6,2,0.227,29851650,0.579,24326790,4.008,15403682,6.828,3075863,392923
322,95451,0.224,1248,0.326,1020,0.124,769,0.3,684,526,0.249,930555918,0.435,745113741,0.215,519230590,0.382,427439033,309256237
323,95453,1.333,357,0.821,153,0.647,84,0.5,51,34,1.066,219833025,0.739,106409084,0.624,61185958,0.611,37676290,23382510
324,95457,0.31,448,0.534,342,0.352,223,0.46,165,113,0.258,280196381,0.679,222690027,0.451,132643844,0.613,91392428,56665060
325,95458,0.809,208,0.575,115,0.327,73,1.619,55,21,0.89,102966340,0.652,54482650,0.376,32986727,2.037,23971167,7892940
326,95461,0.296,447,0.487,345,0.731,232,0.506,134,89,0.341,298712281,0.548,222719675,1.103,143911922,0.54,68447008,44456857
327,95464,0.963,159,0.761,81,0.484,46,1.214,31,14,1.013,66741492,0.434,33162685,0.915,23121473,1.581,12072800,4677132
328,95467,0.306,286,0.49,219,1.162,147,0.889,68,36,0.391,282282866,0.534,202894554,1.547,132297919,1.207,51936554,23535338
329,95485,0.422,145,0.594,102,0.143,64,0.333,56,42,0.418,85634778,0.767,60402924,0.21,34185145,0.34,28257063,21086025
330,95493,0.75,21,0.714,12,0.4,7,0.0,5,5,0.687,11290674,0.518,6693279,0.311,4410144,-0.043,3363383,3513389
331,97635,0.5,3,0.0,2,0.0,2,0.0,2,0,0.49,1928543,0.0,1294087,0.0,1294087,0.0,1294087,0
332,96009,0.0,6,0.0,0,0.0,0,0.0,0,0,0.0,2194259,0.0,0,0.0,0,0.0,0,0
333,96056,-0.073,51,2.056,55,0.286,18,1.333,14,6,-0.103,30674755,2.458,34202961,0.232,9891597,1.955,8031332,2717789
334,96109,0.769,23,-0.071,13,0.75,14,0.6,8,5,0.214,11359295,-0.023,9356352,1.149,9576250,2.029,4456226,1471266
335,96113,1.8,14,0.0,5,0.0,0,0.0,0,0,0.992,3356387,0.0,1685285,0.0,0,0.0,0,0
336,96114,1.206,225,0.619,102,0.4,63,0.154,45,39,1.252,150693207,0.828,66920361,0.656,36608492,0.211,22102699,18250199
337,96117,0.0,5,0.0,0,-1.0,0,0.0,1,0,0.0,1651405,0.0,0,-1.0,0,0.0,37500,0
338,96119,-0.5,1,-0.5,2,0.333,4,2.0,3,1,-0.741,171320,-0.361,661857,0.098,1036022,1.842,943241,331923
339,96121,1.0,22,0.571,11,0.4,7,0.667,5,3,1.135,12757556,0.208,5975074,0.267,4946974,0.743,3904671,2240027
340,96123,0.0,0,0.0,0,0.0,0,-1.0,0,1,0.0,0,0.0,0,0.0,0,-1.0,0,695765
341,96128,0.25,5,1.0,4,0.0,2,0.0,0,0,0.143,2305190,0.723,2017000,0.0,1170480,0.0,0,0
342,96130,1.313,444,1.0,192,0.2,96,0.404,80,57,1.548,291735171,1.259,114515430,0.371,50698640,0.654,36978210,22362905
343,96132,1.0,2,0.0,1,0.0,0,0.0,0,0,1.292,440150,0.0,192000,0.0,0,0.0,0,0
344,96136,0.0,1,-1.0,0,0.0,1,0.0,0,0,0.0,471200,-1.0,0,0.0,1167331,0.0,0,0
345,90001,-0.035,1673,-0.01,1734,-0.034,1752,-0.025,1814,1860,0.135,653033760,0.079,575216232,0.062,532891886,0.052,501579668,476904972
346,90002,-0.018,1106,-0.038,1126,-0.032,1170,-0.051,1209,1274,0.187,492229652,0.061,414840161,0.068,391005676,0.019,366080626,359292690
347,90003,0.032,1597,-0.008,1547,-0.039,1560,-0.056,1623,1719,0.266,724289490,0.106,572105848,0.069,517188602,0.011,483915104,478555061
348,90004,0.053,339,0.045,322,-0.078,308,-0.07,334,359,0.321,316681285,0.251,239818642,0.012,191648836,0.017,189329783,186214081
349,90005,0.382,94,0.0,68,-0.117,68,0.055,77,73,0.531,91126506,0.099,59526546,-0.03,54169330,0.169,55853971,47764364
350,90006,0.037,472,-0.002,455,-0.071,456,-0.043,491,513,0.239,314913084,0.079,254161587,0.048,235567228,-0.007,224775791,226266225
351,90007,-0.003,370,-0.104,371,-0.044,414,-0.046,433,454,0.197,239451182,0.003,200043169,0.078,199358232,0.053,184919724,175621744
352,90008,0.051,208,0.0,198,-0.062,198,-0.083,211,230,0.247,152672601,0.05,122452540,0.056,116575448,-0.026,110427056,113345657
353,90011,-0.004,2398,-0.013,2408,-0.06,2440,-0.045,2597,2719,0.171,1068164229,0.094,912365948,0.025,834345596,0.034,814005320,787479473
354,90012,0.176,87,0.072,74,-0.127,69,0.129,79,70,0.455,47156830,0.263,32409203,-0.075,25670000,0.189,27738079,23334969
355,90013,0.8,9,0.25,5,-0.2,4,0.667,5,3,1.197,5012334,0.331,2281620,-0.43,1714013,1.446,3004687,1228574
356,90014,0.0,5,0.0,0,0.0,0,0.0,0,0,0.0,1654825,0.0,0,0.0,0,0.0,0,0
357,90015,0.0,78,0.026,78,0.188,76,-0.059,64,68,-0.132,41977716,0.216,48356703,0.41,39756325,0.029,28188016,27398050
358,90016,-0.026,553,-0.01,568,-0.074,574,-0.076,620,671,0.133,298839382,0.116,263840092,-0.002,236411380,-0.007,236811948,238477809
359,90017,0.583,19,-0.143,12,0.167,14,0.091,12,11,0.856,12712460,-0.04,6849215,0.296,7131581,0.253,5502178,4392664
360,90018,-0.01,883,-0.02,892,-0.069,910,-0.051,977,1029,0.195,501373695,0.053,419510051,0.021,398532989,0.004,390405006,388973987
361,90019,0.067,605,-0.002,567,-0.066,568,-0.098,608,674,0.301,508119287,0.105,390487945,0.0,353309012,-0.026,353475614,363057700
362,90020,0.538,40,0.083,26,0.143,24,-0.25,21,28,0.615,43624958,0.071,27020221,0.364,25233833,-0.171,18504746,22310371
363,90021,0.077,14,0.182,13,0.0,11,0.0,11,11,0.248,6907948,0.327,5533585,0.14,4169954,-0.031,3658180,3775476
364,90022,-0.003,1057,-0.031,1060,-0.059,1094,-0.047,1163,1220,0.203,448128253,0.073,372512634,0.015,347293084,0.049,342080242,326129158
365,90023,-0.024,1017,-0.031,1042,-0.053,1075,-0.029,1135,1169,0.157,399073946,0.06,345055015,0.043,325600729,0.056,312118515,295501226
366,90024,1.051,80,0.219,39,0.032,32,-0.088,31,34,1.27,100330479,0.639,44192842,0.319,26971407,-0.094,20452763,22578581
367,90025,0.462,57,-0.071,39,-0.106,42,-0.021,47,48,0.623,36129415,-0.048,22264514,0.077,23389032,-0.018,21707725,22097077
368,90026,-0.005,729,-0.012,733,-0.052,742,-0.047,783,822,0.198,395630004,0.103,330302368,0.056,299533627,0.013,283745834,280198857
369,90027,0.139,319,0.152,280,-0.028,243,0.078,250,232,0.328,414320520,0.371,311887423,0.194,227532892,0.335,190514644,142689489
370,90028,0.0,33,-0.083,33,-0.077,36,0.026,39,38,0.228,23374787,-0.018,19042440,-0.06,19396769,0.16,20628653,17780322
371,90029,0.025,242,0.063,236,-0.022,222,-0.165,227,272,0.309,146824120,0.126,112201534,0.067,99631368,-0.125,93404069,106799848
372,90031,-0.007,705,0.033,710,-0.083,687,-0.031,749,773,0.175,333122634,0.199,283462962,-0.002,236368301,0.064,236920382,222599411
373,90032,-0.003,590,0.005,592,-0.048,589,-0.071,619,666,0.2,272328999,0.112,226960934,0.051,204182029,-0.021,194239827,198326560
374,90033,-0.058,650,-0.014,690,-0.06,700,-0.045,745,780,0.082,278895776,0.083,257684767,0.033,238028522,0.016,230348428,226689032
375,90034,0.011,90,-0.033,89,-0.021,92,-0.113,94,106,0.247,59390307,0.069,47621638,0.112,44547520,-0.136,40073643,46395368
376,90035,0.442,75,-0.133,52,0.034,60,-0.049,58,61,1.169,92821004,-0.014,42790884,0.141,43397510,-0.024,38040299,38966581
377,90036,0.247,96,0.149,77,0.063,67,-0.074,63,68,0.583,135766890,0.351,85745626,0.251,63471994,-0.013,50745137,51399035
378,90037,-0.004,1355,-0.012,1360,-0.055,1377,-0.036,1457,1512,0.185,693035545,0.083,584652695,0.038,539903171,0.034,520293533,503348913
379,90038,0.129,114,-0.047,101,-0.054,106,-0.104,112,125,0.537,63948869,0.045,41607099,-0.041,39805291,-0.013,41522812,42063183
380,90039,0.018,331,0.042,325,-0.071,312,-0.034,336,348,0.277,193217963,0.19,151293918,0.022,127146068,0.01,124436251,123200597
381,90040,-0.006,157,-0.054,158,-0.018,167,-0.04,170,177,0.135,62555524,0.039,55113081,0.063,53028728,0.054,49869166,47313153
382,90041,0.183,271,-0.026,229,-0.021,235,-0.032,240,248,0.439,187190464,0.114,130042886,0.055,116748568,0.071,110667343,103330185
383,90043,0.037,616,-0.023,594,-0.059,608,-0.076,646,699,0.286,371397968,0.073,288759201,0.042,269200641,-0.021,258459219,264061303
384,90044,0.015,1724,-0.009,1699,-0.043,1714,-0.063,1791,1912,0.228,803481419,0.091,654237836,0.058,599579781,0.004,566545411,564104791
385,90045,0.233,37,0.071,30,-0.067,28,0.0,30,30,0.165,29981913,0.361,25745734,-0.001,18919871,0.201,18942204,15767751
386,90046,-0.013,1979,0.077,2006,0.124,1862,0.114,1656,1487,0.041,2907663239,0.151,2793752879,0.302,2426873070,0.324,1863590425,1407655479
387,90047,0.096,870,-0.026,794,-0.06,815,-0.067,867,929,0.393,479333668,0.088,344164423,0.034,316189559,-0.013,305853459,309954451
388,90048,0.597,99,-0.016,62,-0.16,63,-0.051,75,79,1.022,129536365,0.136,64057052,-0.14,56381293,0.103,65594901,59475199
389,90049,0.475,1600,0.103,1085,0.207,984,0.233,815,661,0.593,3528404095,0.173,2214738358,0.38,1888228709,0.503,1368130870,910380598
390,90056,0.471,25,0.133,17,-0.118,15,-0.292,17,24,0.542,34854920,0.449,22601906,-0.04,15599315,-0.198,16246692,20250128
391,90057,-0.178,60,0.014,73,0.075,72,-0.107,67,75,-0.167,36874013,0.09,44257406,0.23,40607432,-0.041,33020814,34428700
392,90058,-0.085,43,-0.078,47,-0.038,51,0.0,53,53,0.16,15208551,0.035,13109821,0.033,12663636,0.204,12258844,10184961
393,90059,-0.016,665,-0.055,676,-0.045,715,-0.045,749,784,0.163,292927887,0.014,251859145,0.054,248264383,0.053,235601530,223654684
394,90061,-0.024,438,-0.036,449,-0.011,466,-0.027,471,484,0.15,196640082,0.048,170930184,0.09,163146599,0.064,149736353,140680813
395,90062,-0.015,796,-0.001,808,-0.081,809,-0.058,880,934,0.135,411016652,0.102,362118802,0.005,328712352,0.02,327227304,320660009
396,90063,-0.002,1327,-0.031,1330,-0.053,1372,-0.04,1449,1510,0.19,547863165,0.053,460553792,0.029,437203512,0.043,425051344,407509727
