,County,ZIP Code,Year,New,Renewed,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,Expiring,Pct Renewed,Pct NonRenewed,Pct NonRenewed Owner,Pct NonRenewed Company
6944,Modoc,96054,2017,7,53,3,4,60,0.8833333333333333,0.11666666666666667,0.05,0.06666666666666667
6945,Tehama,96055,2017,125,895,101,32,1028,0.8706225680933852,0.1293774319066148,0.09824902723735408,0.0311284046692607
6946,Lassen,96056,2017,44,407,37,17,461,0.8828633405639913,0.11713665943600868,0.08026030368763558,0.0368763557483731
6947,Siskiyou,96057,2017,90,678,61,32,771,0.8793774319066148,0.12062256809338522,0.07911802853437094,0.041504539559014265
6948,Siskiyou,96058,2017,17,97,11,2,110,0.8818181818181818,0.11818181818181818,0.1,0.01818181818181818
6949,Tehama,96059,2017,27,175,21,12,208,0.8413461538461539,0.15865384615384615,0.10096153846153846,0.057692307692307696
6950,Tehama,96061,2017,6,122,11,4,137,0.8905109489051095,0.10948905109489052,0.08029197080291971,0.029197080291970802
6951,Shasta,96062,2017,37,325,27,9,361,0.9002770083102493,0.0997229916897507,0.07479224376731301,0.024930747922437674
6952,Tehama,96063,2017,12,169,21,4,194,0.8711340206185567,0.12886597938144329,0.10824742268041238,0.020618556701030927
6953,Siskiyou,96064,2017,149,1256,109,43,1408,0.8920454545454546,0.10795454545454546,0.07741477272727272,0.030539772727272728
6954,Shasta,96065,2017,10,159,8,8,175,0.9085714285714286,0.09142857142857143,0.045714285714285714,0.045714285714285714
6955,Siskiyou,96067,2017,343,2858,249,67,3174,0.9004410838059231,0.09955891619407688,0.07844990548204159,0.021109010712035286
6957,Shasta,96069,2017,32,279,24,16,319,0.8746081504702194,0.12539184952978055,0.07523510971786834,0.050156739811912224
6959,Shasta,96071,2017,15,150,9,7,166,0.9036144578313253,0.0963855421686747,0.05421686746987952,0.04216867469879518
6960,Shasta,96073,2017,180,1442,145,34,1621,0.8895743368291178,0.11042566317088218,0.08945095619987661,0.020974706971005553
6962,Tehama,96075,2017,7,82,6,5,93,0.8817204301075269,0.11827956989247312,0.06451612903225806,0.053763440860215055
6963,Shasta,96076,2017,5,40,5,1,46,0.8695652173913043,0.13043478260869565,0.10869565217391304,0.021739130434782608
6966,Tehama,96080,2017,1060,7623,780,241,8644,0.8818833873206848,0.11811661267931513,0.09023600185099491,0.02788061082832022
6967,Shasta,96084,2017,15,131,7,9,147,0.891156462585034,0.10884353741496598,0.047619047619047616,0.061224489795918366
6969,Siskiyou,96086,2017,4,91,5,3,99,0.9191919191919192,0.08080808080808081,0.050505050505050504,0.030303030303030304
6970,Shasta,96087,2017,33,308,19,15,342,0.9005847953216374,0.09941520467836257,0.05555555555555555,0.043859649122807015
6971,Shasta,96088,2017,233,1865,173,77,2115,0.8817966903073287,0.1182033096926714,0.0817966903073286,0.03640661938534279
6972,Shasta,96089,2017,14,56,7,4,67,0.835820895522388,0.16417910447761194,0.1044776119402985,0.05970149253731343
6973,Tehama,96090,2017,23,140,19,6,165,0.8484848484848485,0.15151515151515152,0.11515151515151516,0.03636363636363636
6974,Trinity,96091,2017,45,518,32,24,574,0.9024390243902439,0.0975609756097561,0.05574912891986063,0.041811846689895474
6975,Tehama,96092,2017,5,61,4,1,66,0.9242424242424242,0.07575757575757576,0.06060606060606061,0.015151515151515152
6976,Trinity,96093,2017,120,1329,93,30,1452,0.9152892561983471,0.08471074380165289,0.0640495867768595,0.02066115702479339
6977,Siskiyou,96094,2017,342,2343,258,96,2697,0.8687430478309233,0.13125695216907676,0.09566184649610679,0.035595105672969966
6979,Shasta,96096,2017,25,244,24,15,283,0.8621908127208481,0.13780918727915195,0.08480565371024736,0.053003533568904596
6980,Siskiyou,96097,2017,327,2777,265,75,3117,0.890920757138274,0.10907924286172602,0.0850176451716394,0.02406159769008662
6982,Modoc,96101,2017,172,1558,145,69,1772,0.8792325056433409,0.12076749435665914,0.08182844243792325,0.03893905191873589
6983,Plumas,96103,2017,91,1242,95,33,1370,0.9065693430656935,0.09343065693430656,0.06934306569343066,0.02408759124087591
6984,Modoc,96104,2017,12,208,17,6,231,0.9004329004329005,0.09956709956709957,0.0735930735930736,0.025974025974025976
6985,Plumas,96105,2017,22,160,13,6,179,0.8938547486033519,0.10614525139664804,0.07262569832402235,0.0335195530726257
6986,Plumas,96106,2017,27,287,25,11,323,0.8885448916408669,0.11145510835913312,0.07739938080495357,0.034055727554179564
6987,Mono,96107,2017,33,247,16,7,270,0.9148148148148149,0.08518518518518518,0.05925925925925926,0.025925925925925925
6988,Modoc,96108,2017,8,53,3,2,58,0.9137931034482759,0.08620689655172414,0.05172413793103448,0.034482758620689655
6989,Lassen,96109,2017,26,222,17,16,255,0.8705882352941177,0.12941176470588237,0.06666666666666667,0.06274509803921569
6990,Modoc,96110,2017,0,37,1,0,38,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.0
6991,Nevada,96111,2017,4,50,4,3,57,0.8771929824561403,0.12280701754385964,0.07017543859649122,0.05263157894736842
6992,Modoc,96112,2017,3,40,3,0,43,0.9302325581395349,0.06976744186046512,0.06976744186046512,0.0
6993,Lassen,96113,2017,27,178,13,21,212,0.839622641509434,0.16037735849056603,0.06132075471698113,0.09905660377358491
6994,Lassen,96114,2017,108,950,78,35,1063,0.8936970837253058,0.10630291627469426,0.07337723424270931,0.03292568203198495
6995,Modoc,96115,2017,4,34,2,1,37,0.918918918918919,0.08108108108108109,0.05405405405405406,0.02702702702702703
6996,Modoc,96116,2017,3,50,1,2,53,0.9433962264150944,0.05660377358490566,0.018867924528301886,0.03773584905660377
6997,Lassen,96117,2017,10,72,6,4,82,0.8780487804878049,0.12195121951219512,0.07317073170731707,0.04878048780487805
6998,Sierra,96118,2017,45,501,25,19,545,0.9192660550458716,0.08073394495412844,0.045871559633027525,0.03486238532110092
7000,Alpine,96120,2017,40,360,33,8,401,0.8977556109725686,0.10224438902743142,0.08229426433915212,0.0199501246882793
7001,Lassen,96121,2017,11,116,12,5,133,0.8721804511278195,0.12781954887218044,0.09022556390977443,0.03759398496240601
7002,Plumas,96122,2017,180,1432,127,74,1633,0.8769136558481323,0.12308634415186773,0.07777097366809553,0.0453153704837722
7004,Sierra,96124,2017,17,153,12,9,174,0.8793103448275862,0.1206896551724138,0.06896551724137931,0.05172413793103448
7005,Sierra,96125,2017,9,281,9,11,301,0.9335548172757475,0.0664451827242525,0.029900332225913623,0.036544850498338874
7006,Sierra,96126,2017,6,109,2,4,115,0.9478260869565217,0.05217391304347826,0.017391304347826087,0.034782608695652174
7008,Lassen,96128,2017,4,129,6,3,138,0.9347826086956522,0.06521739130434782,0.043478260869565216,0.021739130434782608
7009,Plumas,96129,2017,3,80,4,3,87,0.9195402298850575,0.08045977011494253,0.04597701149425287,0.034482758620689655
7010,Lassen,96130,2017,541,4673,425,147,5245,0.8909437559580553,0.10905624404194471,0.08102955195424213,0.028026692087702573
7012,Mono,96133,2017,16,49,11,4,64,0.765625,0.234375,0.171875,0.0625
7013,Siskiyou,96134,2017,54,390,27,27,444,0.8783783783783784,0.12162162162162163,0.060810810810810814,0.060810810810810814
7016,Lassen,96137,2017,342,2751,310,99,3160,0.8705696202531645,0.12943037974683544,0.0981012658227848,0.03132911392405063
7017,Placer,96140,2017,125,1270,96,35,1401,0.9064953604568166,0.09350463954318344,0.06852248394004283,0.024982155603140613
7018,Placer,96141,2017,84,883,74,20,977,0.9037871033776868,0.09621289662231321,0.07574206755373593,0.02047082906857728
7019,El Dorado,96142,2017,152,1506,108,18,1632,0.9227941176470589,0.07720588235294118,0.0661764705882353,0.011029411764705883
7020,Placer,96143,2017,94,1325,104,38,1467,0.9032038173142468,0.09679618268575324,0.070892978868439,0.025903203817314247
7021,Placer,96145,2017,217,2598,185,65,2848,0.9122191011235955,0.0877808988764045,0.06495786516853932,0.02282303370786517
7022,Placer,96146,2017,62,792,52,23,867,0.9134948096885813,0.08650519031141868,0.05997693194925029,0.0265282583621684
7023,Placer,96148,2017,58,625,48,15,688,0.9084302325581395,0.09156976744186046,0.06976744186046512,0.02180232558139535
7024,El Dorado,96150,2017,1481,13704,1231,309,15244,0.8989766465494621,0.10102335345053792,0.08075308318026765,0.02027027027027027
7025,El Dorado,96151,2017,6,89,3,2,94,0.9468085106382979,0.05319148936170213,0.031914893617021274,0.02127659574468085
7028,El Dorado,96155,2017,0,49,3,4,56,0.875,0.125,0.05357142857142857,0.07142857142857142
7031,El Dorado,96158,2017,1,34,0,0,34,1.0,0.0,0.0,0.0
7032,Nevada,96160,2017,4,32,5,1,38,0.8421052631578947,0.15789473684210525,0.13157894736842105,0.02631578947368421
7033,Nevada,96161,2017,1239,11165,1042,218,12425,0.8985915492957747,0.10140845070422536,0.08386317907444668,0.01754527162977867
7035,Los Angeles,90001,2018,662,5477,394,220,6091,0.899195534395009,0.10080446560499097,0.0646856017074372,0.03611886389755377
7036,Los Angeles,90002,2018,836,5325,475,235,6035,0.8823529411764706,0.11764705882352941,0.07870753935376967,0.03893951946975974
7037,Los Angeles,90003,2018,1061,6509,605,318,7432,0.8758073196986006,0.12419268030139935,0.08140473627556512,0.04278794402583423
7038,Los Angeles,90004,2018,513,3917,395,109,4421,0.8859986428409862,0.1140013571590138,0.0893463017416874,0.024655055417326398
7039,Los Angeles,90005,2018,125,834,88,33,955,0.8732984293193717,0.12670157068062826,0.09214659685863874,0.03455497382198953
7040,Los Angeles,90006,2018,284,1642,181,71,1894,0.866948257655755,0.133051742344245,0.0955649419218585,0.03748680042238648
7041,Los Angeles,90007,2018,244,1728,133,55,1916,0.9018789144050104,0.09812108559498957,0.06941544885177453,0.02870563674321503
7042,Los Angeles,90008,2018,479,4365,358,97,4820,0.9056016597510373,0.09439834024896265,0.07427385892116183,0.02012448132780083
7044,Los Angeles,90011,2018,1156,7375,620,328,8323,0.8860987624654572,0.11390123753454283,0.07449237053946894,0.03940886699507389
7045,Los Angeles,90012,2018,57,658,58,17,733,0.897680763983629,0.10231923601637108,0.0791268758526603,0.023192360163710776
7046,Los Angeles,90013,2018,16,71,4,2,77,0.922077922077922,0.07792207792207792,0.05194805194805195,0.025974025974025976
7047,Los Angeles,90014,2018,3,38,5,0,43,0.8837209302325582,0.11627906976744186,0.11627906976744186,0.0
7048,Los Angeles,90015,2018,60,346,46,12,404,0.8564356435643564,0.14356435643564355,0.11386138613861387,0.0297029702970297
7049,Los Angeles,90016,2018,786,5996,585,163,6744,0.8890865954922894,0.11091340450771056,0.08674377224199288,0.024169632265717673
7050,Los Angeles,90017,2018,30,118,23,9,150,0.7866666666666666,0.21333333333333335,0.15333333333333332,0.06
7051,Los Angeles,90018,2018,714,5273,485,188,5946,0.8868146653212243,0.11318533467877565,0.08156744029599731,0.03161789438277834
7052,Los Angeles,90019,2018,881,6802,652,181,7635,0.8908971840209561,0.10910281597904388,0.085396201702685,0.023706614276358874
7053,Los Angeles,90020,2018,89,685,69,16,770,0.8896103896103896,0.11038961038961038,0.08961038961038961,0.02077922077922078
7054,Los Angeles,90021,2018,7,47,2,4,53,0.8867924528301887,0.11320754716981132,0.03773584905660377,0.07547169811320754
7055,Los Angeles,90022,2018,834,8250,519,248,9017,0.9149384495952091,0.08506155040479095,0.0575579461018077,0.027503604302983254
7056,Los Angeles,90023,2018,456,4132,247,126,4505,0.9172031076581576,0.0827968923418424,0.05482796892341842,0.027968923418423972
7057,Los Angeles,90024,2018,284,2855,248,55,3158,0.9040531982267258,0.09594680177327422,0.0785307156428119,0.01741608613046232
7058,Los Angeles,90025,2018,301,2654,217,46,2917,0.9098388755570792,0.0901611244429208,0.0743914981145012,0.01576962632841961
7059,Los Angeles,90026,2018,879,7619,688,147,8454,0.9012301868937781,0.0987698131062219,0.08138159451147386,0.01738821859474805
7060,Los Angeles,90027,2018,556,4870,448,107,5425,0.8976958525345622,0.10230414746543778,0.08258064516129032,0.019723502304147465
7061,Los Angeles,90028,2018,107,572,90,28,690,0.8289855072463768,0.17101449275362318,0.13043478260869565,0.04057971014492753
7062,Los Angeles,90029,2018,217,1877,171,42,2090,0.8980861244019138,0.10191387559808612,0.08181818181818182,0.020095693779904306
7063,Los Angeles,90031,2018,441,4282,305,90,4677,0.9155441522343383,0.08445584776566174,0.06521274321146034,0.01924310455420141
7064,Los Angeles,90032,2018,784,6777,548,195,7520,0.9011968085106383,0.0988031914893617,0.07287234042553191,0.025930851063829786
7065,Los Angeles,90033,2018,439,3202,299,123,3624,0.8835540838852097,0.11644591611479028,0.08250551876379691,0.03394039735099338
7066,Los Angeles,90034,2018,563,4725,446,85,5256,0.898972602739726,0.10102739726027397,0.08485540334855403,0.016171993911719938
7067,Los Angeles,90035,2018,472,3855,361,91,4307,0.8950545623403762,0.10494543765962387,0.0838170420246111,0.02112839563501277
7068,Los Angeles,90036,2018,408,3208,304,92,3604,0.8901220865704772,0.10987791342952276,0.08435072142064373,0.025527192008879023
7069,Los Angeles,90037,2018,764,4721,450,201,5372,0.8788160833953834,0.12118391660461653,0.08376768428890544,0.0374162323157111
7070,Los Angeles,90038,2018,202,1274,155,37,1466,0.869031377899045,0.13096862210095497,0.10572987721691678,0.0252387448840382
7071,Los Angeles,90039,2018,715,6433,538,139,7110,0.9047819971870604,0.09521800281293952,0.07566807313642757,0.019549929676511955
7072,Los Angeles,90040,2018,178,1836,123,42,2001,0.9175412293853074,0.08245877061469266,0.06146926536731634,0.020989505247376312
7073,Los Angeles,90041,2018,520,5474,403,88,5965,0.9176865046102263,0.08231349538977369,0.06756077116512993,0.014752724224643755
7074,Los Angeles,90042,2018,1000,8782,736,182,9700,0.9053608247422681,0.09463917525773195,0.07587628865979382,0.018762886597938143
7075,Los Angeles,90043,2018,1062,8806,713,253,9772,0.9011461318051576,0.0988538681948424,0.0729635693819075,0.025890298812934916
7076,Los Angeles,90044,2018,1391,10277,844,337,11458,0.8969279106301274,0.10307208936987258,0.07366032466399022,0.029411764705882353
7077,Los Angeles,90045,2018,808,8476,691,101,9268,0.9145446698316789,0.0854553301683211,0.07455761760897713,0.01089771255934398
7078,Los Angeles,90046,2018,634,5099,521,137,5757,0.8857043599096752,0.11429564009032482,0.09049852353656418,0.023797116553760638
7079,Los Angeles,90047,2018,1146,10242,768,266,11276,0.9083008158921604,0.09169918410783966,0.06810925860234125,0.023589925505498405
7080,Los Angeles,90048,2018,451,3207,382,87,3676,0.8724156692056583,0.12758433079434167,0.10391730141458107,0.02366702937976061
7081,Los Angeles,90049,2018,747,6718,589,136,7443,0.9025930404406826,0.09740695955931748,0.0791347574902593,0.018272202069058177
7085,Los Angeles,90056,2018,208,2193,169,35,2397,0.9148936170212766,0.0851063829787234,0.07050479766374634,0.014601585314977055
7086,Los Angeles,90057,2018,64,371,43,14,428,0.866822429906542,0.13317757009345793,0.10046728971962617,0.03271028037383177
7087,Los Angeles,90058,2018,20,95,4,9,108,0.8796296296296297,0.12037037037037036,0.037037037037037035,0.08333333333333333
7088,Los Angeles,90059,2018,723,4774,440,203,5417,0.8812996123315489,0.11870038766845117,0.08122577072180173,0.037474616946649435
7089,Los Angeles,90061,2018,481,3327,303,134,3764,0.8839001062699257,0.11609989373007439,0.08049946865037194,0.035600425079702444
7090,Los Angeles,90062,2018,635,4327,379,159,4865,0.8894141829393628,0.1105858170606372,0.07790339157245632,0.032682425488180886
7091,Los Angeles,90063,2018,817,6092,472,238,6802,0.8956189356071743,0.10438106439282564,0.06939135548368126,0.03498970890914437
7092,Los Angeles,90064,2018,601,5957,479,91,6527,0.9126704458403554,0.08732955415964455,0.07338746744292937,0.013942086716715183
7093,Los Angeles,90065,2018,913,8457,654,187,9298,0.9095504409550441,0.0904495590449559,0.07033770703377071,0.0201118520111852
7094,Los Angeles,90066,2018,968,9726,789,167,10682,0.9105036510016851,0.08949634899831492,0.07386257255195657,0.01563377644635836
7095,Los Angeles,90067,2018,20,128,17,2,147,0.8707482993197279,0.1292517006802721,0.11564625850340136,0.013605442176870748
7096,Los Angeles,90068,2018,670,4917,499,154,5570,0.8827648114901256,0.11723518850987433,0.08958707360861759,0.027648114901256734
7097,Los Angeles,90069,2018,352,2404,298,87,2789,0.8619576909286483,0.13804230907135173,0.10684833273574758,0.03119397633560416
7100,Los Angeles,90077,2018,205,2563,164,68,2795,0.916994633273703,0.08300536672629696,0.05867620751341682,0.024329159212880144
7101,Los Angeles,90094,2018,72,408,48,5,461,0.8850325379609545,0.11496746203904555,0.10412147505422993,0.010845986984815618
7103,Los Angeles,90201,2018,903,10066,626,206,10898,0.923655716645256,0.07634428335474398,0.057441732427968434,0.018902550926775556
7104,Los Angeles,90210,2018,647,5403,513,159,6075,0.8893827160493827,0.11061728395061729,0.08444444444444445,0.02617283950617284
7105,Los Angeles,90211,2018,142,1122,118,29,1269,0.8841607565011821,0.11583924349881797,0.09298660362490149,0.022852639873916468
7106,Los Angeles,90212,2018,149,1236,107,32,1375,0.8989090909090909,0.10109090909090909,0.07781818181818181,0.02327272727272727
7107,Los Angeles,90220,2018,984,7787,637,248,8672,0.8979474169741697,0.10205258302583026,0.07345479704797048,0.02859778597785978
7108,Los Angeles,90221,2018,801,6594,511,199,7304,0.9027929901423878,0.09720700985761227,0.06996166484118291,0.027245345016429355
7109,Los Angeles,90222,2018,584,4282,342,141,4765,0.8986358866736621,0.10136411332633788,0.07177334732423925,0.029590766002098635
7111,Los Angeles,90230,2018,501,4909,403,82,5394,0.9100852799406748,0.08991472005932517,0.07471264367816093,0.015202076381164257
7112,Los Angeles,90232,2018,290,3069,231,53,3353,0.9152997315836564,0.08470026841634358,0.06889352818371608,0.015806740232627497
7113,Los Angeles,90240,2018,608,5253,460,91,5804,0.905065472088215,0.09493452791178497,0.07925568573397657,0.01567884217780841
7114,Los Angeles,90241,2018,727,6802,530,117,7449,0.9131427037186199,0.08685729628138004,0.07115048999865754,0.015706806282722512
7115,Los Angeles,90242,2018,663,6765,544,91,7400,0.9141891891891892,0.08581081081081081,0.07351351351351351,0.012297297297297297
7116,Los Angeles,90245,2018,273,3175,251,25,3451,0.9200231816864677,0.07997681831353232,0.07273254129237902,0.007244277021153289
7117,Los Angeles,90247,2018,590,6288,446,115,6849,0.918090232150679,0.08190976784932107,0.0651189954737918,0.016790772375529273
7118,Los Angeles,90248,2018,217,2252,162,50,2464,0.913961038961039,0.08603896103896104,0.06574675324675325,0.020292207792207792
7119,Los Angeles,90249,2018,460,5142,358,93,5593,0.9193634900768818,0.08063650992311819,0.06400858215626676,0.01662792776685142
7120,Los Angeles,90250,2018,1187,11752,930,206,12888,0.9118559900682806,0.08814400993171943,0.07216014897579143,0.015983860955927996
7121,Los Angeles,90254,2018,450,4938,358,63,5359,0.9214405672700131,0.07855943272998694,0.06680350811718604,0.011755924612800896
7122,Los Angeles,90255,2018,688,7328,426,197,7951,0.9216450760910577,0.07835492390894228,0.053578166268393915,0.024776757640548357
7123,Los Angeles,90260,2018,520,6000,446,87,6533,0.9184142048063677,0.08158579519363234,0.06826878922394,0.013317005969692331
7124,Los Angeles,90262,2018,768,7882,547,172,8601,0.9164050691780026,0.08359493082199744,0.06359725613300779,0.019997674688989654
7127,Los Angeles,90265,2018,499,4410,376,103,4889,0.9020249539783187,0.09797504602168132,0.07690734301493148,0.021067703006749847
7128,Los Angeles,90266,2018,969,10632,829,119,11580,0.9181347150259067,0.08186528497409326,0.07158894645941279,0.010276338514680483
7130,Los Angeles,90270,2018,273,2923,189,64,3176,0.9203400503778337,0.07965994962216624,0.0595088161209068,0.020151133501259445
7131,Los Angeles,90272,2018,636,6678,496,141,7315,0.9129186602870814,0.08708133971291866,0.06780587833219412,0.01927546138072454
7132,Los Angeles,90274,2018,788,7967,647,149,8763,0.9091635284719845,0.09083647152801552,0.07383316215907794,0.01700330936893758
7133,Los Angeles,90275,2018,1157,11748,907,201,12856,0.9138145612943372,0.08618543870566273,0.07055071561916615,0.015634723086496577
7134,Los Angeles,90277,2018,619,6731,518,77,7326,0.9187824187824187,0.08121758121758121,0.0707070707070707,0.010510510510510511
7135,Los Angeles,90278,2018,813,8613,659,120,9392,0.917057069846678,0.08294293015332198,0.07016609880749575,0.012776831345826235
7136,Los Angeles,90280,2018,1106,12958,787,195,13940,0.9295552367288379,0.07044476327116213,0.056456241032998566,0.013988522238163558
7137,Los Angeles,90290,2018,124,1113,97,51,1261,0.8826328310864393,0.11736716891356067,0.07692307692307693,0.040444091990483745
7138,Los Angeles,90291,2018,761,6251,676,113,7040,0.8879261363636364,0.11207386363636364,0.09602272727272727,0.016051136363636365
7139,Los Angeles,90292,2018,190,1257,130,27,1414,0.888967468175389,0.11103253182461104,0.09193776520509193,0.019094766619519095
7140,Los Angeles,90293,2018,185,1549,159,23,1731,0.8948584633160023,0.10514153668399769,0.09185441941074524,0.013287117273252455
7141,Los Angeles,90301,2018,292,3362,212,56,3630,0.9261707988980716,0.07382920110192838,0.05840220385674931,0.015426997245179064
7142,Los Angeles,90302,2018,286,3066,230,58,3354,0.9141323792486583,0.08586762075134168,0.06857483601669648,0.0172927847346452
7143,Los Angeles,90303,2018,347,3803,241,72,4116,0.923955296404276,0.076044703595724,0.05855199222546161,0.01749271137026239
7144,Los Angeles,90304,2018,252,2938,202,36,3176,0.9250629722921915,0.07493702770780857,0.06360201511335013,0.011335012594458438
7145,Los Angeles,90305,2018,304,3290,237,70,3597,0.9146510981373367,0.08534890186266333,0.0658882402001668,0.019460661662496524
7146,Los Angeles,90401,2018,17,141,14,4,159,0.8867924528301887,0.11320754716981132,0.0880503144654088,0.025157232704402517
7147,Los Angeles,90402,2018,289,3262,234,58,3554,0.9178390545863815,0.08216094541361846,0.06584130557118739,0.016319639842431063
7148,Los Angeles,90403,2018,165,1655,139,25,1819,0.9098405717427158,0.09015942825728422,0.07641561297416163,0.013743815283122594
7149,Los Angeles,90404,2018,116,1466,86,32,1584,0.9255050505050505,0.07449494949494949,0.054292929292929296,0.020202020202020204
7150,Los Angeles,90405,2018,371,4322,343,73,4738,0.9121992401857324,0.08780075981426762,0.07239341494301393,0.015407344871253694
7152,Los Angeles,90501,2018,631,6987,488,101,7576,0.9222544878563886,0.0777455121436114,0.06441393875395987,0.01333157338965153
7153,Los Angeles,90502,2018,293,2931,227,41,3199,0.9162238199437324,0.08377618005626758,0.07095967489840575,0.012816505157861832
7154,Los Angeles,90503,2018,652,7870,588,86,8544,0.9211142322097379,0.07888576779026217,0.06882022471910113,0.010065543071161049
7155,Los Angeles,90504,2018,669,7370,552,110,8032,0.9175796812749004,0.0824203187250996,0.06872509960159362,0.013695219123505976
7156,Los Angeles,90505,2018,664,8132,566,87,8785,0.9256687535571998,0.07433124644280023,0.06442800227660786,0.009903244166192373
7158,Los Angeles,90601,2018,665,6666,495,129,7290,0.91440329218107,0.08559670781893004,0.06790123456790123,0.017695473251028805
7159,Los Angeles,90602,2018,400,3840,301,80,4221,0.9097370291400142,0.09026297085998579,0.07131011608623548,0.018952854773750295
7160,Los Angeles,90603,2018,477,5492,402,72,5966,0.9205497820985585,0.07945021790144151,0.06738183037210861,0.012068387529332886
7161,Los Angeles,90604,2018,850,8100,614,143,8857,0.914530879530315,0.085469120469685,0.06932369876933499,0.016145421700350007
7162,Los Angeles,90605,2018,798,8140,599,143,8882,0.9164602566989417,0.08353974330105832,0.06743976581850934,0.016099977482548974
7163,Los Angeles,90606,2018,626,6381,479,117,6977,0.9145764655295973,0.08542353447040275,0.06865414934785724,0.016769385122545506
7165,Orange,90620,2018,1045,10315,825,176,11316,0.9115411806291976,0.0884588193708024,0.07290562036055143,0.015553199010250972
7166,Orange,90621,2018,500,3508,372,95,3975,0.8825157232704403,0.11748427672955974,0.09358490566037736,0.02389937106918239
7167,Orange,90623,2018,311,3571,258,42,3871,0.9225006458279514,0.07749935417204856,0.06664944458796176,0.0108499095840868
7168,Orange,90630,2018,953,10163,817,130,11110,0.9147614761476147,0.08523852385238524,0.07353735373537354,0.011701170117011701
7169,Orange,90631,2018,1394,12611,1127,247,13985,0.9017518770110833,0.09824812298891669,0.08058634250983196,0.017661780479084732
7170,Los Angeles,90638,2018,1094,11478,879,155,12512,0.9173593350383632,0.08264066496163683,0.07025255754475704,0.012388107416879795
7172,Los Angeles,90640,2018,908,9194,665,183,10042,0.9155546703843855,0.08444532961561442,0.06622186815375423,0.01822346146186019
7173,Los Angeles,90650,2018,1830,18308,1479,314,20101,0.9108004576886722,0.08919954231132779,0.07357842893388389,0.015621113377443908
7174,Los Angeles,90660,2018,1160,11534,835,209,12578,0.916997932898712,0.08300206710128796,0.06638575290189219,0.01661631419939577
7175,Los Angeles,90670,2018,329,2923,254,49,3226,0.9060756354618723,0.09392436453812772,0.07873527588344699,0.01518908865468072
7176,Orange,90680,2018,441,3197,297,83,3577,0.8937657254682695,0.1062342745317305,0.08303047246295779,0.023203802068772716
7177,Los Angeles,90701,2018,327,3185,258,59,3502,0.9094802969731582,0.0905197030268418,0.07367218732153055,0.01684751570531125
7178,Los Angeles,90703,2018,1042,12546,876,142,13564,0.9249483928044825,0.07505160719551755,0.06458271896195812,0.010468888233559423
7179,Los Angeles,90704,2018,43,459,35,23,517,0.8878143133462283,0.11218568665377177,0.06769825918762089,0.04448742746615087
7180,Los Angeles,90706,2018,1064,10983,781,174,11938,0.9200033506449992,0.07999664935500084,0.06542134360864467,0.014575305746356173
7181,Los Angeles,90710,2018,435,4126,304,91,4521,0.9126299491262995,0.0873700508737005,0.0672417606724176,0.020128290201282904
7182,Los Angeles,90712,2018,892,8866,735,109,9710,0.9130792996910402,0.08692070030895983,0.0756951596292482,0.011225540679711637
7183,Los Angeles,90713,2018,823,8837,695,93,9625,0.9181298701298701,0.08187012987012987,0.0722077922077922,0.009662337662337662
7185,Los Angeles,90715,2018,325,3340,294,51,3685,0.9063772048846676,0.09362279511533243,0.07978290366350067,0.01383989145183175
7186,Los Angeles,90716,2018,178,1647,118,30,1795,0.9175487465181058,0.08245125348189415,0.06573816155988858,0.016713091922005572
7187,Los Angeles,90717,2018,398,4284,334,55,4673,0.9167558313717098,0.08324416862829018,0.07147442756259362,0.011769741065696554
7188,Orange,90720,2018,554,5325,419,62,5806,0.9171546675852567,0.08284533241474337,0.07216672407853944,0.010678608336203927
7190,Los Angeles,90723,2018,604,5924,426,120,6470,0.9156105100463678,0.08438948995363214,0.06584234930448223,0.01854714064914992
7191,Los Angeles,90731,2018,1040,9484,812,160,10456,0.9070390206579954,0.09296097934200459,0.07765876052027544,0.015302218821729151
7192,Los Angeles,90732,2018,439,4406,363,59,4828,0.9125932062966031,0.08740679370339685,0.0751864125932063,0.012220381110190555
7193,Orange,90740,2018,399,4534,325,56,4915,0.9224821973550356,0.0775178026449644,0.06612410986775177,0.011393692777212614
7194,Orange,90742,2018,35,307,35,4,346,0.8872832369942196,0.11271676300578035,0.10115606936416185,0.011560693641618497
7195,Orange,90743,2018,20,171,14,2,187,0.9144385026737968,0.0855614973262032,0.0748663101604278,0.0106951871657754
7196,Los Angeles,90744,2018,572,6395,455,103,6953,0.919746871853876,0.08025312814612398,0.06543937868545951,0.01481374946066446
7197,Los Angeles,90745,2018,983,9920,697,149,10766,0.9214192829277355,0.07858071707226454,0.06474085082667658,0.013839866245587962
7198,Los Angeles,90746,2018,666,6580,507,131,7218,0.9116098642283181,0.08839013577168191,0.07024106400665005,0.018149071765031864
7199,Los Angeles,90755,2018,218,1548,139,25,1712,0.9042056074766355,0.09579439252336448,0.08119158878504673,0.014602803738317757
7201,Los Angeles,90802,2018,277,1951,224,42,2217,0.8800180423996391,0.11998195760036084,0.10103743797925124,0.018944519621109608
7202,Los Angeles,90803,2018,694,7392,591,79,8062,0.9168940709501364,0.08310592904986355,0.07330687174398412,0.009799057305879435
7203,Los Angeles,90804,2018,455,4177,366,67,4610,0.9060737527114967,0.09392624728850325,0.07939262472885032,0.014533622559652928
