zipcode,State,CountyName,City,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
95655,CA,Sacramento County,Mather,319868.1076279486,345545.67882754275,375344.67550297844,408764.5727702146,420474.8424267478,445069.3787399787,535299.931676003,608908.031877591,577958.1714796615,594166.6980418972,599883.9604445217
93272,CA,Tulare County,Tipton,119470.38871283484,132887.6711975856,152869.93526864843,160201.16723177154,174029.5153700396,188929.65058558705,224762.39037791884,255700.51381235584,256545.5203267784,267260.2154072532,271117.3797106472
95228,CA,Calaveras County,Copperopolis,320400.8594197631,334161.3203523113,353804.44856370846,367414.7251223279,384751.1939821832,403877.230061094,491230.94605794875,554912.0162118493,535713.234372483,532644.840155594,532831.8673353628
95321,CA,Tuolumne County,Groveland,,278182.1995316925,276024.440738977,289330.50629355095,297470.0461448999,297239.0573877294,365135.9197714629,438366.9221644136,421939.34688157844,415207.14392370434,410060.7958034545
93270,CA,Tulare County,Terra Bella,187354.87797364572,202723.9513042652,217549.87000744964,233748.1683945233,253969.9945967996,266108.0687363776,316393.43314391415,353057.95924809255,358245.5252591428,372376.21758948447,386216.6535383442
95045,CA,San Benito County,San Juan Bautista,566312.6371575919,628166.3877588345,655365.0631716598,678148.7511816615,704409.6207197527,738124.5595807731,869701.5585583658,950983.3674979856,908772.5325552397,923002.4256900725,923562.2313012648
95614,CA,El Dorado County,Cool,331506.4583192371,361924.27225471806,396758.85767423385,418696.94350825675,428017.7522929399,434264.63657823444,510450.29428957327,560326.5873179631,537355.2652177638,544891.0308792557,547078.6786872545
92676,CA,Orange County,Silverado,581722.5998895419,604556.4575423844,674918.6859774328,735612.690905436,731808.2631428483,771551.5359308714,883197.9661742257,993862.2523937654,980977.7664843407,1057370.024442914,1093655.5423538364
95627,CA,Yolo County,Esparto,256728.97168915262,284261.97844073054,316128.20611083874,346296.0704424983,362521.7286884394,382096.7171977202,441641.8632645621,491348.20287975157,469651.60622979933,483261.0497434477,479522.762955697
93660,CA,Fresno County,San Joaquin,117811.13980454298,130936.03550851361,148890.32587330198,165810.88712069707,178290.43840223365,191220.77415877357,222067.5011134114,262098.87577663362,266492.3486880059,273368.15238729323,285812.27156219026
95623,CA,El Dorado County,El Dorado,344156.20145266113,379015.0727988615,412310.2708501553,441587.5919203367,452735.457034238,462575.9626065953,541433.8528209083,582665.6526073419,566437.059236349,571249.0699390295,579696.1865911772
92539,CA,Riverside County,Anza,208890.0635344539,231813.6466111095,254911.7144756655,302421.2684228145,313639.7502243673,337925.69378523336,400199.7095773721,445241.49409641634,422713.2754105955,423917.0452200263,419340.3629332866
92004,CA,Imperial County,Borrego Springs,220442.27211486516,234860.272336656,248096.20027001342,255708.06957814968,253744.2848940385,267613.49645859253,319387.7976518786,376308.0170271474,375040.1559081155,378261.8909108276,371459.5865758149
93513,CA,Inyo County,,,,,,,,,392819.08847206127,393694.24429859483,393961.5358544914,406111.08302217757
95634,CA,El Dorado County,Georgetown,265596.0602407824,293813.86014671746,324495.42294304847,342394.34305866767,351421.1781265346,353603.0750289757,417507.8389679699,454587.0341893454,433618.23219512706,430950.1987359153,433320.46470247663
93235,CA,Tulare County,Ivanhoe,101014.29186913649,104461.96816519543,123113.27150353133,138128.3579616905,152456.57095902917,163990.89224203548,192337.5132221878,220109.73734075646,232905.8765005175,246573.4228280759,255989.55683090823
96013,CA,Shasta County,Burney,,130366.81674476122,137697.73524450816,144832.7751099235,155532.81525287894,164441.10429108574,192399.29458139316,215245.41629184783,214452.2747237998,216164.16732896047,222342.9321977476
96101,CA,Modoc County,Alturas,92857.60777016327,96081.42298922547,102189.1503241961,109386.7486861853,116346.80463806454,116957.00067226666,137951.6027332568,154943.06285006602,162464.43520945642,166107.81540839592,169746.7117397387
95669,CA,Amador County,Plymouth,344735.48084806214,384523.8695646995,410160.29807580326,453950.7734069345,473198.0169213693,485351.5212729571,568191.0797674953,620317.2556393538,578906.045863446,579463.6056448546,564375.9754026986
93532,CA,Los Angeles County,Lake Hughes,196753.10467055102,212501.51244254774,246772.88895111473,287568.3551725115,303840.23456575227,320098.88230235473,376325.1756362544,428250.5696837977,424294.87828941643,436238.9199138468,440166.3698583364
92363,CA,San Bernardino County,Needles,89285.84649517668,93830.28037145878,113865.34108437643,135428.2359176904,127670.05922082109,134371.57165917687,185638.90800648145,223016.4456845601,211634.88259503935,203918.07323240992,202479.92759201906
90021,CA,Los Angeles County,Los Angeles,618071.8752505425,677416.1196491545,763101.5640619906,861794.8731932101,878707.9638466743,892987.6663396894,910341.8996857909,944551.2291504043,925996.1331664306,925652.7307762444,896063.4368571519
90704,CA,Los Angeles County,Avalon,596020.5217557609,601057.5436799548,625813.7802235106,681872.5264505161,717144.9676633409,714041.7099071122,782530.4512346521,862617.5549058233,861302.0012801107,920219.5369039583,928818.0932050997
96122,CA,Plumas County,Portola,129229.90302761231,143332.97555939155,157343.1155282621,174724.28158588908,190522.6950514049,201216.85235386956,235725.15283209784,261173.08713045032,258107.7159954627,263515.6840730854,262984.3264798806
95423,CA,Lake County,Clearlake Oaks,146304.3900114042,164267.81348029632,183243.95467660343,204761.00639867588,215796.7368553099,225515.2948058937,262672.15209315205,293986.79934386566,277688.87085909577,272862.6209903735,264813.14043567964
96064,CA,Siskiyou County,Montague,134861.7065635449,149705.3781110189,164887.18950458223,178966.4829737319,187477.69110602545,197106.15112322042,247147.86412291962,270033.10601268185,261811.77118258437,262958.26800993475,258245.68369143218
96088,CA,Shasta County,Shingletown,,222769.62544925694,235610.35938409227,250639.06973563565,262764.0442213923,273836.3243052258,319855.62247734686,352651.372046836,335008.19980753324,330976.7589906943,326304.4802408173
92285,CA,San Bernardino County,Landers,64747.00771643827,72880.15886111565,88534.82276020102,117647.79109777744,136032.977304158,157142.3201527688,231350.01252541225,288946.2464885474,256198.46106775562,233434.19738040294,221297.48845468595
95633,CA,El Dorado County,Garden Valley,310312.7492757302,339604.37451016216,375006.62425880175,399608.75593435956,406034.40875490144,412475.98184092814,483680.79065650556,510286.37314242305,484609.435844463,493646.87519580655,497471.6427073756
92397,CA,San Bernardino County,Wrightwood,233467.3855711408,246556.85130293644,273221.49380484683,308176.3027745673,310226.20093542297,324797.34608534625,386013.73722087714,439361.6797372121,435712.21417845227,451817.53004374757,453368.1338468616
96073,CA,Shasta County,Palo Cedro,,402524.72637736355,424867.0759610667,440505.0287779474,460476.66211828956,469651.78181722993,548348.13726054,592193.9649652877,571425.7209241982,572982.2309811538,577093.9737303259
95379,CA,Tuolumne County,Tuolumne,,,,,,,323698.1099618837,361348.4199812508,351846.25711537636,351612.76945989317,353213.72808116855
95685,CA,Amador County,Sutter Creek,302706.245356781,332456.930327067,353169.7051351027,380710.0238123164,396208.5510665872,404186.1965449354,471701.03288434556,514237.35866320576,493448.8894729965,487916.82373350504,482348.21993122954
95247,CA,Calaveras County,Murphys,313709.7542589361,340688.8621812691,363534.78645037586,381290.71115239104,397190.3754382048,405220.79537825676,476786.88846720615,527641.0278891952,511692.1066358825,518290.23965701554,517417.0638093397
93953,CA,Monterey County,Del Monte Forest,1423292.1203788102,1548633.5111101158,1621792.0847619467,1704240.6280174733,1785303.1796048786,1836668.8180150858,2235369.8267868645,2665342.0599323935,2690509.968094588,2821230.641155693,2758785.8531527943
95237,CA,San Joaquin County,Lockeford,287975.0396303706,315053.1460884772,343509.36208768125,372116.61798088835,385488.231351306,401300.37841175107,478761.16831536294,534274.5784320749,516548.83622639073,527134.9093826362,533199.4640212086
95665,CA,Amador County,Pine Grove,256306.2553418281,278692.28886022087,300555.9735628925,326527.1750393778,338693.12165447156,344115.4742916113,396242.62669080356,435000.23139134987,413224.71609864145,416876.9823958347,413660.40320954274
95365,CA,Merced County,Planada,109735.80231460567,124813.32141270292,141785.86111703524,158018.73577884253,180882.30497358888,198555.2854862154,242350.273029735,285076.0782322628,284476.72496487777,288856.1911807191,295595.2254632668
95113,CA,Santa Clara County,San Jose,608936.9379938862,640036.5095107127,663066.8931985502,796039.8493296345,811350.1901251301,777222.042988632,792567.4271285498,815432.8684586271,783678.685451896,789258.2006051597,758475.6013121877
92256,CA,San Bernardino County,Morongo Valley,115371.32507932435,125779.37129714467,145048.6758008368,179788.20576374908,192505.90395527452,211447.41837835356,281336.0326233785,340213.8402516136,321396.6794089881,321773.4490748476,321389.21178319183
94304,CA,Santa Clara County,,2569410.9703534925,2473513.2343723117,2304252.8560382575,2665195.0576991816,2683521.2256973484,2569647.700575733,2859668.836920369,3192203.988119501,3120022.260798967,3365616.1298356284,3576785.5009078346
94037,CA,San Mateo County,Moss Beach,874128.4887842451,976702.0075073146,1042316.5269088469,1172668.9049479046,1185664.8313063327,1197793.1912239615,1356673.6085761997,1538695.5184371155,1473536.0599368997,1528623.099364562,1572985.1567728943
93265,CA,Tulare County,Springville,226962.99879647765,241712.11750664015,261038.2639891341,279173.9386842647,288248.2309314359,301644.09377841064,356768.6777456121,398413.34774439014,404293.5850995981,407629.0887400932,419028.58145236643
93453,CA,San Luis Obispo County,Creston,414388.05670349795,440346.49980682804,495307.6016808043,530070.3961157746,541393.3649221224,587713.2130423213,674986.611983497,764907.7358861327,759826.6646038961,765045.3849164791,759069.5881573453
95223,CA,Calaveras County,Avery,251977.15614542214,265775.19096314046,281202.09918974986,301736.7828346083,315854.4639622946,323077.87057791074,414729.91057887516,478870.8616431893,450296.1791582489,443200.6005963362,446794.0617307806
95684,CA,El Dorado County,Somerset,297659.2552979297,324693.85281481704,355751.8193765879,379120.3236903543,381889.6312538196,386043.7491483304,453869.87091859616,487350.3092923041,463997.62932375836,471360.90321692516,475019.56586693245
92661,CA,Orange County,Newport Beach,1968145.2991513463,1938691.879880201,2245838.814226229,2569659.3341489565,2477407.3987999167,2548131.4362049224,3000181.416218973,3683482.3809618843,3844469.93285807,4179078.537812063,4235248.710008255
94111,CA,San Francisco County,San Francisco,1102945.3345731033,1134672.6626060782,1129044.222547536,1194137.9861627838,1191425.1400819991,1190837.8170236626,1148797.9071065404,1165250.8219131797,1045695.3746565408,1018448.7347002262,1038243.0424933021
95542,CA,Humboldt County,Redway,492108.4024425139,543239.2593270483,589646.177580922,616596.7707171536,628372.2636345396,607522.3543571382,632370.5868381084,659528.8516032625,553413.0867433941,463512.54720629466,413634.97506880853
94951,CA,Sonoma County,Penngrove,784225.213891145,864353.3906688141,918959.7067497195,1020480.7639605044,1021214.6415950363,1018709.8553542169,1156166.805878408,1252843.5321903874,1230632.3068678381,1248697.554228844,1257806.1670529342
94599,CA,Napa County,Yountville,848453.1673347335,911840.6794517157,966193.7498061369,1017595.19805311,1046827.6072496505,1092236.2811163436,1251329.1737929992,1423547.251996016,1419733.3816360692,1387385.4421922003,1350752.6140400611
95562,CA,Humboldt County,Scotia,228913.24438124057,251532.04602805935,282490.2929920782,299121.17207070644,324471.5903758093,337531.8893058537,354432.2582407307,381662.9819444642,356540.4825549267,334946.4958952255,314765.34266443475
96035,CA,Tehama County,Gerber,160334.06868805576,171446.85221364343,178000.03007415764,195569.86536782607,219754.4928127489,243358.08267975788,286422.59976139694,308996.83890314214,275380.8071623638,269632.97112199763,267762.353592265
92536,CA,Riverside County,Aguanga,293640.6354999216,317753.66540103854,341843.2665388402,378631.7683818992,390565.2387508002,419773.3371739534,493799.8422026496,573876.7769124162,563577.5416573914,576988.2761989239,582895.6374265668
93066,CA,Ventura County,Somis,900228.1359277595,946573.0488219443,1008988.4183654566,1060609.720489993,1103032.0131341596,1154396.6587346364,1365810.0714933786,1496035.3720999917,1497633.1165987337,1582599.7101622764,1590073.4737554335
96114,CA,Lassen County,Janesville,187061.6424969984,204887.39014540054,223520.62462877945,244622.36510170964,255845.12269130934,267514.44388376636,318085.3862112909,334029.6002683737,323003.7926406633,316779.79379435396,318820.5192270446
94508,CA,Napa County,Angwin,666727.5736365501,752881.5560605521,802983.3394734571,825137.6210050337,835969.4431034274,842309.9690086775,946539.7669139049,959377.4417025849,941389.4260417762,945122.9064720875,935446.540343961
92036,CA,San Diego County,Julian,327459.1443941702,353124.81078810635,381525.4850602071,408448.76547006954,413528.76846746163,432191.7771807452,499777.3176438879,573703.6560790316,577800.7685760615,596154.8441877234,600080.3102108898
96032,CA,Siskiyou County,Fort Jones,164020.65939658185,175650.47522477165,185978.3906881162,197495.1302398315,207562.11046147498,215391.9853702069,263337.63979091664,283763.8680851872,276547.0447884545,285709.02355781157,283964.81510820857
93461,CA,San Luis Obispo County,Shandon,255961.2110326644,281082.6683828548,318305.04829653393,344542.8110911656,355839.8263702101,370637.85037628334,427228.770006154,482274.18097729376,494037.08499013825,514389.0914721061,518709.52006686205
95551,CA,Humboldt County,Eureka,383934.2937836228,409171.8889000823,442082.47482147184,463150.90896633774,474048.35238522716,488439.0302816371,525514.384970952,564710.6207554991,520446.3582716531,483096.1279081186,465956.35526072036
94129,CA,San Francisco County,San Francisco,,,,,,2301833.0079634627,2348200.5452915863,2572643.578794805,1987548.1516937024,1593807.502179241,1591094.2250366341
93516,CA,Kern County,Boron,51997.748762166804,55799.401579911006,64403.99455795899,81420.64062835113,94660.44999785133,99706.25349368894,123547.62951273624,147598.38078700038,149531.51284139988,164383.67749684956,173079.06505658457
93553,CA,Los Angeles County,Pearblossom,200606.4884630451,211414.55033097268,237569.65562993157,274263.5178445315,301734.9041867086,325597.64261208,379261.6756350042,424575.1285638088,415997.94253343466,430244.4230969646,438821.1090570442
95536,CA,Humboldt County,Ferndale,404888.13826406095,437910.3808707856,483065.26782421843,507889.0236387526,512953.0862853767,529978.7674336175,592878.3097590214,638069.5632601839,592881.923071503,543694.9469420501,517125.1196914447
92382,CA,San Bernardino County,Running Springs,153302.26889143314,165861.73153210394,185810.89975106562,220483.56970168892,228754.92481811647,240989.12952126202,307160.5892785986,377009.09579048026,373644.77975826507,376281.4257775407,374764.5771001746
96143,CA,Placer County,Kings Beach,419676.96153589577,449658.03900826134,477437.2492496388,511929.5767194987,536806.7271434014,557170.7525793373,728109.3090355733,856199.9789501043,784045.1330334815,781389.4207907487,796399.0109801292
95428,CA,Mendocino County,Covelo,247409.7973852971,272624.75092146866,322610.94992083457,351173.3192156353,375978.4289394549,416575.69964715693,437496.09145321866,429850.84939033195,362877.9975999407,317351.50737867894,296517.970960247
96137,CA,Plumas County,Westwood,229757.4542206982,246672.45521043357,261925.56841364029,292029.63706291927,307437.41853295965,327400.3596664794,406000.08718330343,458430.5384654045,444159.978479411,438689.83809827367,438512.69165373844
95333,CA,Merced County,Le Grand,155984.17652922907,175242.0961594941,197392.1381296172,214474.47111266118,237964.24355254715,255431.9534308404,304807.75614464516,342884.6423761279,337987.40754374326,349676.3945195581,356571.72884918307
95328,CA,Stanislaus County,Keyes,188995.30888244614,218263.32285802803,239911.3475915948,261179.94375653772,282364.94583570294,301969.91789045185,363107.05047822837,409281.94655448763,395802.0843978549,415507.9629296312,426945.44058133947
95442,CA,Sonoma County,Glen Ellen,879678.4133380931,954605.4079844969,986810.6556095881,1068966.7926649041,1070919.2317182652,1066092.0035402984,1231001.7885505203,1324817.7214396878,1299427.5118660734,1278052.8060911142,1257257.564280253
93242,CA,Fresno County,Laton,191634.51254447145,214803.65316414973,235851.57988465167,256249.58971060635,272412.5182300243,281623.3647849374,320993.38649553835,356364.5350945481,356159.63268385193,371816.8835373257,385091.6105164257
94525,CA,Contra Costa County,Crockett,,483046.5045183364,514602.44723106804,552907.4261370411,567309.8213429095,604525.6771491134,698649.3287292555,754549.2239208352,719513.8460011227,729537.3797361549,704703.0527103475
95918,CA,Yuba County,Browns Valley,355687.20597404335,381694.5192079227,410250.13327611564,452210.05743063707,466199.2235440057,478273.97236801917,566754.8519760015,615942.8584816327,574047.9379132914,583830.586298408,593303.1939618983
93206,CA,Kern County,Buttonwillow,102337.56886039047,111157.524821134,119129.24453766609,130833.99828923728,145252.52332254915,162273.89033389612,189977.41842378504,213650.55743161336,217669.69757927756,226406.71173093875,229199.98696587118
93523,CA,Kern County,Edwards,62353.59768824984,57562.35147350174,71412.95281639858,87042.64017676313,102659.7101131059,112382.528385113,146557.18606546152,178885.29927819272,190920.71288690917,204491.60949305425,204224.78854112668
93616,CA,Fresno County,Del Rey,191989.0413778238,214035.59619430263,231044.6282750851,248304.77376286415,270926.93755927053,275443.0578049231,318429.2318534868,355080.1999385383,356367.3584192502,371109.162478802,384543.383194888
94586,CA,Alameda County,Sunol,1087750.1047698327,1230593.9129518538,1289189.6129620809,1369103.876959612,1298709.8968981586,1349867.5219348697,1575962.2199093774,1702011.011806675,1547798.8679777756,1599010.6653452069,1564917.5110136054
93675,CA,Fresno County,Squaw Valley,196726.6199425524,213774.7919169577,232649.4783075069,250867.64898975284,259314.70560997058,276556.24042525975,336887.3690314704,380950.11141214153,374757.2998648758,378805.0283934476,388856.6691077571
96093,CA,Trinity County,Weaverville,202773.9922426303,214756.55902221834,234941.46897334346,253018.29334784622,251755.4229284911,259614.24862680517,301746.56372141273,321151.3866728375,307458.51521629334,295307.77677743614,288727.7474359527
95464,CA,Lake County,Upper Lake,131141.38211504245,157398.3242919463,176396.7050276507,196457.00922516102,211568.03006820692,218249.278525729,252434.80539159427,279379.63119061344,261239.16051605312,251087.97761366377,239724.9687470162
92662,CA,Orange County,Newport Beach,2567279.4648400475,2468067.255952607,2680264.3339349623,3049135.3635235787,2967913.6349209403,2959546.367148724,3300409.6425836137,3940495.1327904756,3968539.6285411585,4196615.859088414,4241639.88605987
94957,CA,Marin County,Ross,2651189.6565499743,2799517.9063472026,2845050.5571756866,2968104.7945833043,2952020.3896746743,3033450.7181272563,3600230.8377885376,4171941.198830715,3863682.2154682963,3827947.6678296104,3798020.330324391
93430,CA,San Luis Obispo County,Cayucos,787471.6750501379,819001.9500107897,912379.387552787,961963.4932822394,955427.5671270322,991132.7003437462,1151419.6669223346,1346852.1953200921,1382098.962386499,1406323.3473511722,1381114.9305445538
93602,CA,Fresno County,Auberry,260019.79481836618,279766.12302478234,290548.74585768994,312222.0093140221,321581.89322165056,326315.419963392,382105.70728257106,413932.37047506514,383836.8129383307,378561.36042806227,393844.0742087196
95638,CA,Sacramento County,Herald,426755.815706975,470918.1997758684,520850.6298976432,564656.3820035525,582846.9407154603,593417.866478173,730863.0490778784,802897.5528689931,762511.1837569334,800890.821118922,805950.6583297506
93544,CA,Los Angeles County,Llano,201923.6224277709,214519.1745947528,245491.5449622847,283036.0175021977,309369.5669754137,337125.05692580977,390080.6894903325,446833.191121558,435001.34522939,440255.183161804,449072.38909271045
95245,CA,Calaveras County,Mokelumne Hill,203812.37839663692,227731.78805186355,264080.83284938446,281486.5834359242,294750.292898224,301343.34082471434,363186.3765189333,388066.79273142247,369423.05107988714,362696.2717549747,359677.1321849443
91962,CA,San Diego County,Descanso,351171.2977645863,381008.94601772004,420528.55330305174,444009.8981957895,459712.5671244072,483838.144523926,551413.5713959594,622215.9609157275,621154.1798860711,657494.2507576962,661706.1699188674
95570,CA,Humboldt County,Trinidad,471757.16554090666,507284.0923097059,566548.5251904932,600853.4375511111,606017.6856140882,624457.9117124021,678312.6129571077,745183.3067257806,698401.7870462096,657202.1002522105,624563.2207951176
95445,CA,Mendocino County,Gualala,486823.3119975363,495245.30329369946,545209.4675621003,585187.2546590474,598804.8908345605,615885.8819073071,717191.5039693471,767326.699876729,697583.1570836159,659638.5083359854,648994.1331309706
90067,CA,Los Angeles County,Los Angeles,1134903.072447688,1129300.8957838851,1215043.3391976864,1347423.5179629868,1402349.596248146,1422316.4645745785,1504521.860629332,1615285.8733706987,1583091.3743422825,1589009.1081774354,1590377.4149698021
96134,CA,Modoc County,,80794.20334595686,86894.46496032769,94560.65004215958,103943.34953781316,114302.98614089687,119698.76254377876,143871.39105583637,150633.26734227632,150629.3890768608,152999.3116248234,152077.24941050308
93920,CA,Monterey County,Big Sur,1300165.7135892257,1489864.8794605664,1557199.9958290386,1647750.3408550294,1658422.823781621,1617492.0097521164,1848828.3456542583,2093347.794549494,1983284.3149744188,1950548.8915471884,1899688.2882167597
95917,CA,Butte County,Biggs,165049.08614967327,182309.0969931447,201144.73040560586,224818.22051493393,255205.38657248404,275399.9429027513,319203.0137243727,349437.2276870128,334371.550199168,334411.41861942474,343278.2214558458
95039,CA,Monterey County,Moss Landing,556252.4091405994,636418.5401690919,690497.2605449974,737340.7483682474,778303.331377795,840169.0182899056,977931.6500084506,1072639.2941631621,1030308.6872031096,1065044.4577942598,1084683.8911251752
93643,CA,Madera County,North Fork,235470.40936375372,243546.1875941857,253782.16811765623,288057.6860263543,297195.15823309985,302370.70831722696,362484.4645469543,400715.28756248305,394346.191812274,396235.3189382313,404858.382331417
93252,CA,Kern County,Maricopa,88052.09615663218,99709.6891508836,106811.28895271425,129438.76154735456,133623.4199924152,127771.85926906178,147951.89779794269,171948.35314608124,170634.37479194463,180779.0807070896,186771.54204919527
92561,CA,Riverside County,Mountain Center,305852.25053823314,319351.1198853522,335808.5053186103,376885.4412341036,395506.64187461283,423001.18428786,497406.4662853957,572820.4555910414,577308.7402487452,597109.1538210373,600417.3253034729
94514,CA,Contra Costa County,Byron,,596481.8783680417,654053.447988892,725822.1775111199,744208.4112033924,783824.0374568105,934672.1306234697,1050208.0065913254,998813.901781819,979343.1142857798,917970.1227441889
96020,CA,Plumas County,,187408.80052723896,201683.0918625847,214063.59668167005,231693.05352534246,251983.687129534,265728.0677530992,311147.9855395992,351345.04726288165,347425.0240698426,349716.927716905,349324.0965414559
93249,CA,Kern County,Lost Hills,106939.91126599319,122861.5698403771,139845.65839672773,156842.91908724266,170953.62993513807,177017.76895260884,203993.94585694128,237757.19249281476,249248.1674995625,258904.48071237022,271605.67803588085
95246,CA,Calaveras County,Mountain Ranch,225216.99474935094,263749.91275291867,294032.6301577832,307044.9854886455,314092.2600801031,308031.9572964543,363209.2784522185,380890.580979375,370982.3549264613,363956.95776995574,358281.1800849263
92282,CA,Riverside County,White Water,144692.74742989326,165226.72037455792,187000.88552545224,220004.43730109942,235928.6359869046,257754.68371981717,316917.28602394136,380210.96020684805,383036.4796868035,397463.9350018667,398682.01533074136
95310,CA,Tuolumne County,Columbia,,,,,,,398205.853493816,425474.4427325291,405053.21538623417,394480.5829195417,405872.42680016806
96058,CA,Siskiyou County,Macdoel,86361.16369461037,94443.35296554415,94626.16762959417,103776.60229779703,111475.27929499805,111678.17606709634,145581.20395140458,158978.73324839785,145960.5520179878,136440.81702130177,121492.03658562317
95454,CA,Mendocino County,Laytonville,333702.0388031669,375862.73037801776,426434.8153460486,456045.42792224744,475453.53192037455,494977.194411413,524189.3691180844,505803.20674077125,435619.8877321907,379552.4295759369,350166.13765988156
95460,CA,Mendocino County,Mendocino,787094.6852481886,844313.4054913111,894294.043002979,961217.2012082404,999978.9257075541,1033279.1933841653,1192438.0656270958,1251180.2032119033,1076434.91667948,1015436.9730080426,972915.5861505464
93283,CA,Kern County,Weldon,112719.252488655,116320.40285271053,124124.84415987316,133488.63849671363,139285.1425187432,149492.47784858773,171628.08257877952,187265.9914890906,184634.21525406916,189842.34523238323,200621.05573197614
95230,CA,Stanislaus County,Farmington,424932.78135405877,460159.1466560625,509284.4180720476,571498.7718831495,592144.7666252778,594545.0326914612,731773.6093056548,796321.8851340195,742333.5064211618,741891.8007861418,743015.140710648
95255,CA,Calaveras County,West Point,140214.19680863578,167930.18257402358,190644.66674934185,210445.76782724037,224881.0869615924,230060.80904057718,277021.90476511256,304933.4419827783,295541.5636300733,293309.55231984105,292479.19959375175
91917,CA,San Diego County,Dulzura,,,,,418270.61012130434,441548.03189683653,519698.75707155914,597419.8770962745,592120.0435062005,624521.7756125266,636358.5128665837
95663,CA,Placer County,Penryn,484595.62951556966,521652.9898407504,556531.6416341942,604980.6954988636,628351.8489692103,664422.0460245152,817097.0603907896,905806.3179218629,861003.6644464972,895132.314324377,920236.4288656154
95469,CA,Lake County,Upper Lake,366201.8964112121,406132.82616258756,445562.942256348,471867.6607360845,488448.3098136152,534168.5308752878,601278.1970605733,572067.2599335392,497494.0045216536,472433.7309346771,460969.7167398369
95458,CA,Lake County,Lucerne,129618.27786837464,144091.7806512322,160835.32152271233,179000.24373005956,196589.2909712676,205314.86040266327,241085.98009528464,268208.1566695142,254744.90945164498,249721.26382649233,246973.98294898926
96145,CA,Placer County,Tahoe City,618569.7023219551,652408.5242252207,684348.4959937135,727413.9097736785,756948.61423322,792909.9366642266,1076730.6263564941,1275392.880356928,1167819.1337071836,1167606.5721965868,1196298.1686565236
96041,CA,Trinity County,Hayfork,147914.63354281365,168639.69340532963,194381.9430245723,200270.10749455876,193166.29397465964,210230.19041820115,246366.68770094906,249446.11374842373,217991.7794375395,186276.18627100135,171521.88358778183
95942,CA,Butte County,Forest Ranch,269547.51083940617,283948.69718014967,302247.079651309,317665.8321645029,344761.53647801786,353345.36558724166,402284.29629211203,418478.691074057,387328.1976758682,376004.65382955567,375008.8763187878
95549,CA,Humboldt County,Kneeland,,,,716913.7789762537,743310.0372645757,756848.3705850905,793400.6586805326,811674.8232741473,732751.4248958869,670380.2687912936,618989.8820427135
91916,CA,San Diego County,Descanso,364506.1650864572,401268.027584493,439723.19093377766,465135.8465520714,469505.95630306954,491816.0539493084,572932.7867877431,640191.7187485866,636916.6916264544,683074.4333990037,686696.8259237583
93266,CA,Kings County,Stratford,120160.81624684412,128887.29950951411,146294.9696421974,156833.093835938,169385.0117623031,185230.54832900324,215850.13025990772,241585.45334608838,255392.39131064582,258114.6299715365,267200.2640788419
93562,CA,Kern County,,32131.837161109706,38606.21177226538,49970.16128305916,66036.31449940313,63492.964877260696,63065.011030489324,82275.63651381491,86106.46608779514,69187.17404547693,66927.64501393153,62476.20217840378
95311,CA,Mariposa County,Coulterville,194264.55260062372,215557.83439354572,240668.13889265037,257651.6994596913,262414.4013736154,273504.44672597107,327987.40781745926,357979.24847146525,341380.84195072664,336263.77474908653,329020.9881624884
96055,CA,Tehama County,Los Molinos,170042.11792411483,188488.1440761248,197682.78546276674,214042.38252734495,242603.93627787477,262287.0868099397,303448.3635182737,333052.0641907136,322662.6576710141,323309.2333179772,315715.7823746349
95452,CA,Sonoma County,Kenwood,927213.6611114334,1012467.9785041049,1053498.9804091295,1134398.0751159939,1142549.9573679664,1117996.9151987259,1256480.6264544302,1342524.5138168365,1293869.2720534066,1301781.1776802847,1311834.3596514293
95982,CA,Sutter County,Sutter,202973.94574958118,223717.5377385436,247404.63680274566,270887.69014778023,290203.9095440596,314470.08863678604,370942.94942312385,413783.7722666256,402529.84004429093,414883.7106618546,417923.3884128202
92391,CA,San Bernardino County,Lake Arrowhead,167619.21784785483,181669.88954095286,200864.2082319334,236144.52944472767,246287.3725536355,258246.83607211593,334940.0193715661,409990.56305134454,399756.84025884164,401247.1550636547,388039.55160516535
93285,CA,Kern County,Wofford Heights,142527.890230145,145766.35095257105,151953.34582912058,159794.7845748732,170788.1593226825,180669.4606475247,208638.27814334506,236467.63515786617,233928.7121032925,235070.42718621375,237247.39407700623
93527,CA,Inyo County,Inyokern,150288.19908270458,158759.87277528856,171697.96339350843,190463.15357762566,195838.33253287594,194828.88173467177,233937.89650967313,261492.08254989304,261374.38786764574,265305.22827770194,273105.15850971825
95524,CA,Humboldt County,Bayside,543141.0690957931,572705.3237999527,612122.7409520479,646509.7855406622,685243.3164264228,681621.1187957719,734997.0181936072,780360.5176739317,709101.7219002695,655701.8231005502,628874.8994818967
92061,CA,San Diego County,Pauma Valley,475435.8961165731,500344.11020219716,524484.6625653341,537420.2012889426,539881.7945139003,576502.3321667904,685657.1546170689,789159.8134054573,784430.0647771368,827332.7563025896,831075.3472288358
95485,CA,Lake County,Nice,222390.97935963408,250814.76506392958,275094.9231146051,299913.3835426312,309584.53191212955,315321.71554448997,367187.6529346562,396565.5306730817,358864.1141263491,330007.60399197834,325153.28061349306
