ZIP Code,Nonrenewed Policies (by Company),% Market Units,New Policies,Total Res Units,% Change - Expiring Policies,Nonrenewed Policies (by Owner),Renewed Policies,% Change - Nonrenewed Policies (by Owner),% Nonrenewed Policies (by Company),% Change - Earned Premiums,Housing Units,% Change - Renewed Policies,Voluntary Market Units,% Change - Nonrenewed Policies (by Company),% Change Median Income,% Change - New Policies,Earned Premium ($),% Nonrenewed Policies (by Owner),% Change - Zillow Home Value,Avg % White-only Pop,Avg Median Income,Fire Disasters 5y,% Change White-only Pop,Fire Disasters 10y,Median Gross Rent ($),Claims (Fire and Smoke),% Change - Losses (Fire and Smoke),Losses (Fire and Smoke) ($),Median Owner Cost ($),All Disasters 10y,% Change - Claims (Fire and Smoke),Zillow Home Value 2018 ($),Zillow Mean Home Value ($),Zillow Home Value 2020 ($),Zillow Home Value 2019 ($),Median Home Value - Census ($),Zillow Home Value 2021 ($),All Disasters 5y,All Disasters 1y,All Disasters 3y,Fire Disasters 1y,Fire Disasters 3y
90029,184.0,0.8684587813620072,1093.0,2790.0,0.0435406698564593,816.0,7555.0,0.3216374269005848,0.0215078901227352,0.3475339479150572,14787.0,0.014917421417155,2423.0,0.1904761904761904,0.6263944995853287,0.4746543778801844,9462226.0,0.0953828170660432,0.1800658610498811,45.85714285714285,47441.0,2.0,-16.4,3.0,1367.0,31.0,-0.6803659097102741,3220325.0,674.0,3.0,-0.3749999999999999,1035509.457,1097364.40125,1108180.031,1023798.758,898400.0,1221969.359,2.0,0.0,2.0,0.0,2.0
90031,407.0,0.8534092812866477,1968.0,5969.0,0.0451143895659611,1354.0,17301.0,0.3147540983606558,0.0213513797083202,0.5881908630999104,12438.0,0.0147127510509108,5094.0,0.5777777777777777,0.5104556728103876,0.3492063492063493,15247290.0,0.0710313713146574,0.2357111753630427,45.85714285714285,51478.71428571428,2.0,-16.4,3.0,1277.0,35.0,0.2004674811284565,1620039.0,470.0,3.0,-0.1666666666666666,631286.9938,687806.25895,701370.8992,638478.7497,616900.0,780088.3931,2.0,0.0,2.0,0.0,2.0
90032,795.0,0.9188626057114844,3240.0,8159.0,0.0268617021276595,2268.0,27438.0,0.1587591240875911,0.0260647191895347,0.3095530199065641,14155.0,0.0143131178987752,7497.0,0.0923076923076922,0.7218281612835128,0.1441326530612245,22306223.0,0.074358217763352,0.2471300355537846,45.85714285714285,62748.42857142857,2.0,-16.4,3.0,1351.0,67.0,-0.6683589968966457,2920689.0,571.0,3.0,-0.2857142857142857,613867.8921,671755.1590750001,684623.2937,622956.3644,605400.0,765573.0861,2.0,0.0,2.0,0.0,2.0
90033,514.0,0.8046630094043887,1743.0,5104.0,0.0402869757174393,1126.0,13034.0,0.0936454849498327,0.0350279405751669,0.3020353393433881,13935.0,0.0246720799500312,4107.0,0.3170731707317074,0.7675409525613105,0.1662870159453302,9936703.0,0.0767343600926809,0.2695618615074551,45.85714285714285,43642.0,2.0,-16.4,3.0,1196.0,45.0,0.2977911206126065,2938204.0,487.0,3.0,2.3999999999999995,514509.1788,571240.737675,586466.0195,530786.5216,538900.0,653201.2308,2.0,0.0,2.0,0.0,2.0
90034,328.0,0.9789615904265586,2165.0,5181.0,0.0019025875190259,1815.0,18900.0,0.0852017937219731,0.0155871311124839,0.323178956767969,28630.0,-0.0084656084656085,5072.0,0.1411764705882352,0.5720429451595193,-0.0888099467140319,31369570.0,0.0862519602718243,0.1941554760948476,45.85714285714285,83205.28571428571,2.0,-16.4,3.0,1925.0,47.0,1.2494264556410628,953322.0,713.0,3.0,-0.2857142857142857,1184787.386,1258537.38975,1271454.561,1163087.267,1152500.0,1414820.345,2.0,0.0,2.0,0.0,2.0
90035,342.0,0.97932156133829,2037.0,4304.0,0.0222892964940795,1670.0,15402.0,0.3656509695290859,0.0196393706213391,0.3199171183175719,13695.0,-0.0129701686121919,4215.0,0.1538461538461537,0.4114271554703496,0.2584745762711864,32753730.0,0.0958998506948432,0.1553495218708867,45.85714285714285,95032.71428571428,2.0,-16.4,3.0,2183.0,38.0,0.1546612372680054,1355874.0,853.0,3.0,-0.2,1437077.31,1506119.23,1523350.528,1403722.499,1494600.0,1660326.583,2.0,0.0,2.0,0.0,2.0
90036,357.0,0.9759853824066824,1761.0,3831.0,0.0277469478357381,1395.0,12840.0,0.319078947368421,0.0244654605263157,0.2890544644089299,21391.0,-0.0059226932668329,3739.0,0.2391304347826086,0.3850078757118432,0.2279411764705883,38774782.0,0.0956003289473684,0.1439206532937929,45.85714285714285,86922.71428571429,2.0,-16.4,3.0,2393.0,61.0,12.242760100107258,3885147.0,1025.0,3.0,2.0,1631668.587,1707057.3835,1726030.001,1604031.55,1634700.0,1866499.396,2.0,0.0,2.0,0.0,2.0
90037,900.0,0.762402088772846,3280.0,8426.0,0.071481757259866,1998.0,19294.0,0.2155555555555555,0.0405551550108147,0.4804090348667522,18605.0,0.0406693497140435,6424.0,0.4726368159203979,0.8172652601062973,0.219895287958115,18246165.0,0.0900324441240086,0.267357074890592,45.85714285714285,41721.857142857145,2.0,-16.4,3.0,1265.0,87.0,0.4220122511678399,6360308.0,650.0,3.0,0.6203703703703705,518160.7648,573510.0152749999,582839.0908,536345.4943,502000.0,656694.7112,2.0,0.0,2.0,0.0,2.0
90038,162.0,0.9094972067039108,878.0,1790.0,0.0422919508867667,646.0,5148.0,0.2064516129032259,0.0271994627266621,0.4405396124070833,14474.0,0.0109890109890109,1628.0,0.4324324324324324,0.6641258514433993,0.386138613861386,8845120.0,0.1084620550705171,0.1529639801715725,45.85714285714285,48949.42857142857,2.0,-16.4,3.0,1542.0,24.0,0.0649352742405982,1799406.0,759.0,3.0,1.75,1105291.689,1161950.84175,1168434.647,1099715.526,945000.0,1274361.505,2.0,0.0,2.0,0.0,2.0
90039,534.0,0.950813221406086,3118.0,7624.0,0.0393811533052039,2386.0,25960.0,0.262081784386617,0.0184903047091412,0.3723632134520274,12957.0,0.0198974040105703,7249.0,0.0791366906474819,0.2971226380322874,0.2111888111888111,32980369.0,0.0826177285318559,0.1945570887324075,45.85714285714285,94172.71428571428,2.0,-16.4,3.0,1887.0,46.0,-0.433296629987431,4415233.0,717.0,3.0,-0.3846153846153846,1097593.752,1177437.436,1194849.866,1106167.729,972900.0,1311138.397,2.0,0.0,2.0,0.0,2.0
90040,210.0,0.9208185053380784,813.0,2248.0,0.0374812593703148,534.0,7439.0,0.1382113821138211,0.0256629597946963,0.2666857508879745,3487.0,0.016884531590414,2070.0,0.6428571428571428,0.6269129287598945,0.2303370786516854,4444889.0,0.0652572406207992,0.2344544054782376,45.85714285714285,54534.857142857145,2.0,-16.4,3.0,1156.0,21.0,-0.6755494780375546,711526.0,391.0,3.0,0.0,498634.5787,546199.779275,560283.9726,510338.9134,452100.0,615541.6524,2.0,0.0,2.0,0.0,2.0
90041,366.0,0.9594006766553892,2434.0,6207.0,0.0326906957250627,1855.0,22054.0,0.3176178660049629,0.0150772399588053,0.3480970539056387,10406.0,0.0091340884179758,5955.0,0.1931818181818181,0.5267440273037542,0.2846153846153847,24519856.0,0.0764160659114315,0.2263976910457015,45.85714285714285,92830.28571428572,2.0,-16.4,3.0,1627.0,62.0,0.580604203060326,2281956.0,761.0,3.0,-0.4444444444444444,972389.6577,1048540.653475,1063330.018,965906.5072,886800.0,1192536.431,2.0,0.0,2.0,0.0,2.0
90043,937.0,0.9344106463878328,4315.0,10520.0,0.0282439623413834,3021.0,35756.0,0.0659186535764375,0.0235936949186684,0.2903313470719488,18444.0,0.0283897342720871,9830.0,-0.0830039525691699,0.5664402563857266,-0.0404896421845574,39306922.0,0.076068892581961,0.2975805916983851,45.85714285714285,55773.0,2.0,-16.4,3.0,1260.0,151.0,2.630341319565394,7345192.0,644.0,3.0,0.3235294117647058,639557.1012,715588.3813,730525.7779,662393.7643,684500.0,829876.8818,2.0,0.0,2.0,0.0,2.0
90044,1585.0,0.8557477110885046,5932.0,14745.0,0.0503578285913772,3668.0,41702.0,0.1741706161137441,0.0337557235651155,0.2852157754669777,29495.0,0.0282183516590444,12618.0,0.4154302670623144,0.5934382551583122,0.1703810208483105,33137277.0,0.078117346395485,0.3018262919231502,45.85714285714285,40744.42857142857,2.0,-16.4,3.0,1235.0,181.0,0.551382366739728,9557607.0,471.0,3.0,0.0,474820.6675,535038.6516750001,549195.7913,498004.119,461200.0,618134.0289,2.0,0.0,2.0,0.0,2.0
90045,444.0,0.9968875055580256,3499.0,8996.0,0.0160768234786361,2995.0,34001.0,0.1678726483357453,0.0118589743589743,0.1152143179405991,17307.0,0.0035394053798962,8968.0,0.0297029702970297,0.4665759576986471,0.1262376237623761,40654085.0,0.0799946581196581,0.1682812722465996,45.85714285714285,110933.71428571428,2.0,-16.4,3.0,2542.0,70.0,0.830137085469467,2977275.0,788.0,3.0,-0.4782608695652174,1199326.546,1259154.23525,1273761.439,1162378.213,1103500.0,1401150.743,2.0,0.0,2.0,0.0,2.0
90046,1047.0,0.7223889555822329,3616.0,6664.0,0.0541948931735278,2422.0,20113.0,0.3934740882917467,0.0443982698668476,0.4526730207779572,31428.0,-0.0323592861345362,4814.0,1.9854014598540144,0.4283830883467192,0.6892744479495267,81206223.0,0.102705453311848,0.1422041222017138,45.85714285714285,76734.28571428571,2.0,-16.4,3.0,1860.0,100.0,-0.4735442572760112,3340384.0,1180.0,3.0,-0.4074074074074074,1417032.403,1465121.645,1462463.657,1362450.268,1290400.0,1618540.252,2.0,0.0,2.0,0.0,2.0
90047,1182.0,0.9245086241476134,5127.0,12465.0,0.0377793543809861,3399.0,41448.0,0.1549479166666667,0.0256794629472723,0.2827987031251571,17700.0,0.0232376488966998,11524.0,0.2593984962406015,0.6494794481915819,0.1396160558464223,36222636.0,0.0738447500488822,0.2790023153047845,45.85714285714285,57295.28571428572,2.0,-16.4,3.0,1310.0,160.0,-0.0666350812306093,7379130.0,564.0,3.0,0.1,512742.7317,571396.9845,586740.9346,530305.1307,519400.0,655799.141,2.0,0.0,2.0,0.0,2.0
90048,362.0,0.972676131797482,2001.0,3733.0,0.0269314472252448,1634.0,12852.0,0.2486910994764397,0.0243803879310344,0.334691896006867,13758.0,-0.0056127221702525,3631.0,0.2528735632183907,0.2205138413977235,0.2682926829268293,33630863.0,0.1100484913793103,0.1554746994558269,45.85714285714285,97685.71428571428,2.0,-16.4,3.0,2162.0,53.0,0.6139483814638922,1504341.0,1239.0,3.0,0.0999999999999998,1599638.815,1682667.5469999998,1712189.949,1570499.245,1441200.0,1848342.179,2.0,0.0,2.0,0.0,2.0
90049,1082.0,0.8823763426601247,3512.0,7541.0,-0.0022840252586322,2514.0,26250.0,0.1901528013582343,0.0362527641895061,0.3168675012506572,18156.0,-0.0619231914260196,6654.0,2.110294117647059,0.3963721840044053,0.5207496653279786,152080914.0,0.0842323929504791,0.1779136517935378,45.85714285714285,140936.0,2.0,-16.4,3.0,2554.0,464.0,-0.6490554780705595,34771821.0,1501.0,3.0,-0.4482758620689655,2304887.758,2419015.249,2423391.072,2232823.41,2000001.0,2714958.756,2.0,0.0,2.0,0.0,2.0
90056,165.0,0.9930161501527716,857.0,2291.0,-0.0033375052148518,702.0,8724.0,0.0769230769230768,0.0172036284016265,0.2641432756555497,3776.0,-0.015047879616963,2275.0,0.3428571428571427,0.5070465903976883,0.0,15758819.0,0.0731936190178292,0.3050427722665709,45.85714285714285,100576.28571428572,2.0,-16.4,3.0,1911.0,31.0,-0.0412731218352795,2657933.0,959.0,3.0,0.0,1111430.579,1242608.47825,1277382.662,1131156.228,1114900.0,1450464.444,2.0,0.0,2.0,0.0,2.0
90057,52.0,0.8052147239263804,277.0,652.0,0.0210280373831774,203.0,1477.0,0.3488372093023255,0.0300230946882217,0.3518248440806637,18166.0,-0.0107816711590296,525.0,-0.1428571428571429,0.4320451862016147,0.109375,3304352.0,0.1172055427251732,0.1518554439256874,45.85714285714285,39975.857142857145,2.0,-16.4,3.0,1260.0,11.0,797.3092948717949,752899.0,626.0,3.0,2.0,535432.6753,565045.906675,573646.8489,534363.0606,576200.0,616741.0419,2.0,0.0,2.0,0.0,2.0
90059,831.0,0.8779816513761468,3001.0,6540.0,0.0647960125530737,1861.0,19704.0,0.1181818181818181,0.0371048401500267,0.308017078336108,10624.0,0.0540427314620863,5742.0,0.2019704433497537,0.4298993440097735,0.0442600276625173,14130817.0,0.0830951955706376,0.3281781393675698,45.85714285714285,45969.42857142857,2.0,-16.4,3.0,1131.0,76.0,1.6099054307254246,3286603.0,540.0,3.0,1.0,425744.1229,484727.504925,498435.5611,449266.2987,415100.0,565464.037,2.0,0.0,2.0,0.0,2.0
90061,490.0,0.8718005295675199,1787.0,4532.0,0.0300212539851221,1165.0,13541.0,0.1023102310231023,0.0322453277178204,0.3107216762381619,8256.0,0.0261496844003605,3951.0,-0.0373134328358208,0.6191887087216505,0.0914760914760914,10175902.0,0.0766649118188997,0.3077233534068655,45.85714285714285,47744.42857142857,2.0,-16.4,3.0,1304.0,56.0,-0.1608337206742178,3092988.0,497.0,3.0,0.1818181818181818,449328.2111,509551.3041,526804.4204,474475.5899,438800.0,587596.995,2.0,0.0,2.0,0.0,2.0
90062,691.0,0.8378839590443686,2638.0,6446.0,0.061459403905447,1613.0,17656.0,0.1662269129287599,0.0346192384769539,0.2785236615269677,10256.0,0.0376704414143749,5401.0,0.4591194968553458,0.590584237093308,0.1228346456692912,16817252.0,0.0808116232464929,0.2725975242212275,45.85714285714285,52647.28571428572,2.0,-16.4,3.0,1375.0,85.0,0.6160948043876964,3507823.0,618.0,3.0,1.0833333333333337,553880.8213,613405.5870249999,622236.9702,572637.1947,550600.0,704867.3619,2.0,0.0,2.0,0.0,2.0
90063,994.0,0.8159529620590193,3508.0,9014.0,0.0602763892972655,2154.0,24843.0,0.375,0.0355114143831946,0.2966424516224313,14310.0,0.0259356533158239,7355.0,0.315126050420168,0.6256431177897146,0.2435740514075888,16771678.0,0.0769533064199207,0.2512595557998074,45.85714285714285,55466.28571428572,2.0,-16.4,3.0,1252.0,56.0,-0.3032255187816,4047349.0,487.0,3.0,0.0,506550.3252,557366.9649499999,571354.0038,517737.5959,481100.0,633825.9349,2.0,0.0,2.0,0.0,2.0
90064,374.0,0.9925444162436547,2629.0,6304.0,0.019610847249885,2210.0,23826.0,0.2818371607515657,0.0141613025369178,0.2976374678857507,12309.0,-0.0005036091992614,6257.0,-0.0439560439560439,0.4068486018612925,0.156405990016639,43405754.0,0.0836804240817872,0.1450716173947523,45.85714285714285,108030.0,2.0,-16.4,3.0,2282.0,45.0,6.695589399092629,3446480.0,943.0,3.0,-0.4,1563492.157,1628830.70425,1641015.756,1520504.411,1388300.0,1790310.493,2.0,0.0,2.0,0.0,2.0
90065,780.0,0.9172201843957568,3799.0,10087.0,0.0381802538180253,2813.0,34204.0,0.2599388379204892,0.0206365584570204,0.5720054951049298,17135.0,0.0188009932600212,9252.0,0.1390374331550801,0.5906686071397996,0.1423877327491784,36610651.0,0.0744238960764081,0.2199701434470919,45.85714285714285,75247.0,2.0,-16.4,3.0,1588.0,76.0,1.0579675421332193,3710408.0,642.0,3.0,-0.0984848484848484,866220.9626,929865.778125,944129.9173,852348.5206,833400.0,1056763.712,2.0,0.0,2.0,0.0,2.0
90066,612.0,0.9948643410852712,4177.0,10320.0,0.0202209324096611,3492.0,38888.0,0.3396704689480354,0.0142352065500558,0.3201874450342881,26050.0,-0.0034957844951676,10267.0,-0.1077844311377245,0.4331529471206903,0.2417355371900826,50906303.0,0.0812244138444361,0.1556477201248045,45.85714285714285,89271.14285714286,2.0,-16.4,3.0,1901.0,58.0,-0.8820118819512757,2125674.0,717.0,3.0,-0.6521739130434783,1423749.579,1486725.80025,1498045.853,1379754.814,1282100.0,1645352.955,2.0,0.0,2.0,0.0,2.0
90067,17.0,1.0,62.0,133.0,0.0476190476190476,108.0,502.0,0.7647058823529411,0.0271132376395534,0.171532558863749,2112.0,-0.0859375,133.0,2.5,0.092332652616455,0.0,12304883.0,0.1722488038277512,0.0744548028636999,45.85714285714285,121987.71428571428,2.0,-16.4,3.0,3362.0,9.0,-0.8431724621178943,424749.0,1501.0,3.0,-0.5,1445629.521,1468972.0750000002,1459424.897,1417570.3,1344900.0,1553263.582,2.0,0.0,2.0,0.0,2.0
90068,861.0,0.8154456755415909,3236.0,6047.0,0.0317773788150808,2174.0,19527.0,0.2865731462925851,0.0381615105043879,0.3838433351151529,14413.0,-0.0142363229611551,4931.0,0.6753246753246753,0.2297202543581808,0.3805970149253732,67398952.0,0.0963567059657831,0.1790166510426774,45.85714285714285,90277.14285714286,2.0,-16.4,3.0,1837.0,51.0,-0.3692538400194168,3759947.0,1299.0,3.0,-0.7916666666666666,1412948.994,1491592.5905,1503628.468,1383902.509,1500800.0,1665890.391,2.0,0.0,2.0,0.0,2.0
90069,459.0,0.9132616487455196,1617.0,2790.0,0.0,1194.0,9423.0,0.1543624161073826,0.0414409534127844,0.2761221763564672,15092.0,-0.0644758735440932,2548.0,1.2528735632183907,0.2812633820584933,0.4914772727272727,61007272.0,0.1078006500541711,0.08433788710021,45.85714285714285,96937.0,2.0,-16.4,3.0,2092.0,61.0,-0.6250504253904107,3187063.0,1349.0,3.0,-0.7407407407407407,1226346.338,1249757.855,1236789.528,1206121.757,890100.0,1329773.797,2.0,0.0,2.0,0.0,2.0
90077,744.0,0.5396723417924831,1579.0,3113.0,0.0350626118067978,864.0,9655.0,0.896341463414634,0.0660570007990766,0.3061945755989237,3501.0,-0.1424112368318376,1680.0,4.647058823529412,0.1934907590866274,1.829268292682927,85832061.0,0.0767113557666696,0.2009420682192952,45.85714285714285,207478.7142857143,2.0,-16.4,3.0,2667.0,31.0,-0.9676350224442868,3827293.0,1501.0,3.0,-0.95,2426764.382,2578286.7965,2564136.078,2407843.29,2000001.0,2914403.436,2.0,0.0,2.0,0.0,2.0
90094,31.0,1.0,354.0,499.0,0.2407809110629066,269.0,1759.0,1.1041666666666663,0.0150558523555123,0.2932571037925131,6086.0,0.125,499.0,1.4,0.1736073394495413,0.5277777777777777,9995792.0,0.1306459446333171,0.0307556898645973,45.85714285714285,155961.85714285713,2.0,-16.4,3.0,3479.0,10.0,4.560659898477158,91159.0,1501.0,3.0,2.0,1198680.282,1192810.4049999998,1173160.692,1163854.125,1132000.0,1235546.521,2.0,0.0,2.0,0.0,2.0
90201,840.0,0.9112595419847328,3648.0,12576.0,0.0122958340979997,2558.0,40337.0,0.1070287539936101,0.0192065851148965,0.2758542837882629,24326.0,-0.0009934432743889,11460.0,0.3737864077669903,0.4386551217783179,0.1561461794019933,19681602.0,0.0584886246713158,0.2778752922864531,45.85714285714285,47425.42857142857,8.0,-16.4,11.0,1368.0,129.0,0.4627421466900094,4601772.0,478.0,17.0,0.1904761904761904,465659.0258,519546.730525,534354.1151,483119.6175,440500.0,595054.1637,11.0,1.0,7.0,0.0,5.0
90210,1379.0,0.7123025370990905,3183.0,6267.0,-0.0531687242798354,2019.0,20296.0,0.0662768031189084,0.0582003882839537,0.2978785159343491,9841.0,-0.1473255598741439,4464.0,2.761006289308176,0.2714850532952207,0.5579598145285936,219900045.0,0.0852114459356799,0.2532582970009736,45.85714285714285,158569.7142857143,2.0,-16.4,3.0,2872.0,86.0,-0.4018336986829087,12462869.0,1501.0,3.0,-0.588235294117647,4367657.858,4786054.1975,4790224.823,4512530.66,2000001.0,5473803.449,2.0,0.0,2.0,0.0,2.0
90211,109.0,0.973159509202454,648.0,1304.0,0.024428684003152,537.0,4462.0,0.2542372881355932,0.0213390759592795,0.2722893776030739,4363.0,-0.0017825311942959,1269.0,0.1034482758620689,0.6543654239377048,0.267605633802817,12879555.0,0.1051292090837901,0.1306873969606024,45.85714285714285,94179.71428571428,2.0,-16.4,3.0,2369.0,14.0,10.078321998930235,763783.0,1501.0,3.0,1.0,1943676.444,2008658.803,1983652.295,1909616.014,2000001.0,2197690.459,2.0,0.0,2.0,0.0,2.0
90212,114.0,0.9791666666666666,584.0,1344.0,0.0189090909090909,466.0,4999.0,0.205607476635514,0.0204337694927406,0.2614313741907306,6366.0,0.0024271844660195,1316.0,0.03125,0.1281737712555322,0.0671140939597314,20121653.0,0.0835275138913783,0.1146680071145329,45.85714285714285,98331.14285714286,2.0,-16.4,3.0,2367.0,23.0,-0.160219429956272,547493.0,1336.0,3.0,-0.7142857142857143,2454678.084,2522287.1805,2504219.457,2394100.053,2000001.0,2736151.128,2.0,0.0,2.0,0.0,2.0
90220,995.0,0.9263036164844408,4094.0,9512.0,0.024331180811808,2811.0,31345.0,0.2009419152276295,0.0283064493186538,0.3127787110582425,14215.0,0.0119429818928984,8811.0,-0.0403225806451612,0.4354611767319584,0.1036585365853659,24450768.0,0.0799692754117948,0.3105645371375847,45.85714285714285,62732.57142857143,8.0,-16.4,11.0,1278.0,111.0,1.2148899394466637,2873051.0,504.0,17.0,0.631578947368421,434427.9139,492902.8915,509303.4211,458534.4131,394900.0,569345.8179,11.0,1.0,7.0,0.0,5.0
90221,751.0,0.8953753753753754,3144.0,8325.0,0.0201259583789703,2008.0,26648.0,-0.0097847358121331,0.0255381371782228,0.2578755585039294,12979.0,0.024567788898999,7454.0,-0.050251256281407,0.4821552773430708,0.013732833957553,19010197.0,0.0682830618560206,0.287954243830526,45.85714285714285,55724.28571428572,8.0,-16.4,11.0,1366.0,132.0,5.818838735601393,7077212.0,509.0,17.0,0.5714285714285714,441749.6183,496560.69435,511991.9526,463547.9109,412600.0,568953.2956,11.0,1.0,7.0,0.0,5.0
90222,612.0,0.8874147779620416,2373.0,5427.0,0.0388247639034626,1540.0,17355.0,0.2456140350877194,0.0313733531552775,0.2535462456799029,8790.0,0.014479215319944,4816.0,0.2765957446808511,0.877919398806454,0.1626712328767123,12300753.0,0.0789460193776593,0.2851682238656277,45.85714285714285,57490.71428571428,8.0,-16.4,11.0,1295.0,57.0,1.3782140713898725,3007202.0,480.0,17.0,-0.3888888888888889,426664.9606,478339.2637,492369.7391,445986.1055,420700.0,548336.2496,11.0,1.0,7.0,0.0,5.0
90230,313.0,0.991591821135104,1940.0,5233.0,0.0020393029291805,1592.0,19662.0,0.0446650124069478,0.0145129132470904,0.2618751585812615,14470.0,-0.003870442045223,5189.0,0.146341463414634,0.3481108503066555,-0.0079840319361277,28798215.0,0.07381647887977,0.1613746275788088,45.85714285714285,92063.71428571428,2.0,-16.4,3.0,2129.0,54.0,0.4014548812704852,1377257.0,823.0,3.0,-0.6666666666666667,935069.0382,981976.374975,984754.6426,922116.3631,849200.0,1085965.456,2.0,0.0,2.0,0.0,2.0
90232,202.0,0.9875666074600356,1253.0,3378.0,0.0208768267223382,1009.0,12297.0,0.2640692640692641,0.0149541012733195,0.3152695157432579,7743.0,0.0035842293906809,3336.0,-0.0377358490566037,0.5256400904515282,0.1758620689655172,15243525.0,0.0746964761622742,0.1958671800206768,45.85714285714285,99671.57142857143,2.0,-16.4,3.0,2245.0,19.0,21.354532296001448,1157039.0,581.0,3.0,1.0,1435134.661,1524491.46275,1525617.313,1420983.437,1219100.0,1716230.44,2.0,0.0,2.0,0.0,2.0
90240,418.0,0.9804168163851958,2393.0,5566.0,-0.0029290144727773,1842.0,20988.0,-0.0434782608695651,0.0179800412938747,0.265902014764005,8038.0,-0.0076146963639824,5457.0,0.4725274725274726,0.3405578474231882,-0.0049342105263158,19905031.0,0.0792326221610461,0.255554104823156,45.85714285714285,91095.57142857143,8.0,-16.4,11.0,1730.0,40.0,-0.6004674220161148,2366406.0,621.0,17.0,-0.4444444444444444,663217.4972,727763.67385,740218.1495,674913.5977,646900.0,832705.451,11.0,1.0,7.0,0.0,5.0
90241,482.0,0.9830716723549487,2832.0,7325.0,0.0140958517921869,2218.0,27352.0,0.1,0.0160388659656595,0.2673407549093152,14796.0,0.0032343428403411,7201.0,0.2564102564102564,0.3138021238827816,0.0192572214580468,24360167.0,0.0738054039664581,0.2601765910392579,45.85714285714285,74175.0,8.0,-16.4,11.0,1636.0,56.0,4.529294568017192,3687746.0,661.0,17.0,0.2222222222222221,625987.9463,689911.576925,706096.7008,638706.3044,627700.0,788855.3562,11.0,1.0,7.0,0.0,5.0
90242,414.0,0.9782846216880634,2659.0,7322.0,0.010135135135135,2121.0,27186.0,0.0422794117647058,0.0139295447663268,0.2444662166247215,12923.0,-0.001330376940133,7163.0,0.6703296703296704,0.3338995545014583,0.0844645550527902,19810541.0,0.0713636822448773,0.2621854148369995,45.85714285714285,73197.42857142857,8.0,-16.4,11.0,1703.0,63.0,1.3859414391090668,4724354.0,534.0,17.0,0.5833333333333335,565562.6351,625498.5139,642283.7174,580302.7939,557700.0,713844.9092,11.0,1.0,7.0,0.0,5.0
90245,108.0,0.9988105857865002,1171.0,3363.0,0.0118806143146914,1007.0,12731.0,0.0996015936254979,0.0078000866676296,0.5156410253480115,7424.0,0.00251968503937,3359.0,0.32,0.6047535021841579,0.1721611721611722,16124005.0,0.0727285858731763,0.2643803924203072,45.85714285714285,119372.28571428572,2.0,-16.4,3.0,2210.0,23.0,-0.8694632265250262,4374331.0,680.0,3.0,-0.7083333333333333,1266941.417,1370048.561,1369617.886,1241739.055,1244200.0,1601895.886,2.0,0.0,2.0,0.0,2.0
90247,525.0,0.9712783690216694,2489.0,7799.0,0.0229230544605052,1886.0,25252.0,0.2219730941704036,0.0189784188265914,0.2898980313532451,16951.0,0.0,7575.0,0.5043478260869565,0.6028084035072488,0.188135593220339,21659291.0,0.0681777102989552,0.2342678284342862,45.85714285714285,60531.142857142855,8.0,-16.4,11.0,1483.0,40.0,-0.931144608108317,1054785.0,500.0,17.0,-0.7647058823529411,561254.6741,612683.3815499999,624116.6969,572623.5674,540800.0,692738.5878,11.0,1.0,7.0,0.0,5.0
90248,178.0,0.9806070826306914,859.0,2372.0,-0.002840909090909,688.0,8946.0,0.2283950617283949,0.0181410517733387,0.2494749746943205,4077.0,-0.0155417406749556,2326.0,-0.18,0.3930633868797165,0.096774193548387,7427865.0,0.0701182225845903,0.2264028824595649,45.85714285714285,67605.28571428571,8.0,-16.4,11.0,1410.0,11.0,-0.2307042055087232,1103507.0,605.0,17.0,-0.3333333333333333,598633.1191,651706.0060749999,665142.5894,608882.933,571200.0,734165.3828,11.0,1.0,7.0,0.0,5.0
90249,351.0,0.9859309336744017,1972.0,5473.0,0.0057214375111747,1562.0,20539.0,0.1256983240223463,0.0156333511491181,0.2799254614694118,9161.0,-0.0021392454297938,5396.0,-0.021505376344086,0.5736602179230598,0.0847826086956522,16262743.0,0.0695706395866738,0.2430919063493222,45.85714285714285,68217.71428571429,8.0,-16.4,11.0,1375.0,42.0,-0.6668672678577171,1723036.0,452.0,17.0,-0.7333333333333334,594201.5095,651017.47785,665069.2086,606152.1061,584000.0,738647.0872,11.0,1.0,7.0,0.0,5.0
90250,712.0,0.9714609286523216,4663.0,13245.0,0.0050434512725014,3679.0,47124.0,0.053763440860215,0.0138212171212268,0.2869097450232147,33611.0,0.0034036759700477,12867.0,-0.1213592233009708,0.5161381710747314,-0.0025273799494524,38644035.0,0.0714160924002717,0.2409362360010589,45.85714285714285,62094.28571428572,8.0,-16.4,11.0,1465.0,94.0,-0.4830748195090257,3364725.0,548.0,17.0,-0.5172413793103449,699872.6937,763754.2532,777575.7318,709071.2011,661400.0,868497.3862,11.0,1.0,7.0,0.0,5.0
90254,252.0,0.996921300750433,1933.0,5197.0,0.0352677738384026,1626.0,19849.0,0.4245810055865922,0.0115984719473466,0.3442787142697419,10169.0,0.0048602673147022,5181.0,0.2063492063492062,0.2176228884492466,0.2222222222222223,32122858.0,0.0748377594697841,0.1823213734736126,45.85714285714285,141020.85714285713,2.0,-16.4,3.0,2498.0,32.0,-0.6840485107482066,6237368.0,787.0,3.0,-0.6666666666666667,1736703.536,1820899.41675,1800754.264,1692798.157,1674500.0,2053341.71,2.0,0.0,2.0,0.0,2.0
