ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units_x,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,market_units,fair_plan_units,total_units_y,pct_market,pct_fair_plan,exposure_22
95004,484,4315,503,1163,780500.0,111907.5,6353297,5285,4818,1.6666666666666667,9.54075546719682,4.1263972484952705,6.974510198154726,67137.31362211087,1202.137559129612,0.1044001660440016,0.8955998339559983,1137,26,1163,0.9776440240756664,0.0223559759243336,23030721
95005,934,8199,948,2225,804800.0,90007.75,11919233,10630,9147,0.0,9.63396624472574,4.104719101123596,8.941452263832836,70549.1425008289,1121.2825023518344,0.1036405378812725,0.8963594621187274,1998,227,2225,0.8979775280898876,0.1020224719101123,207011480
95006,1607,12444,1799,3303,646300.0,106187.0,19619106,17502,14243,0.0,7.810450250138966,4.254011504692704,6.086432425814836,55845.71010583327,1120.9636612958518,0.1263076599031103,0.8736923400968897,2828,475,3303,0.8561913412049652,0.1438086587950348,450097954
95008,4016,36094,3889,9460,1230900.0,122026.75,44114089,73025,39983,0.0,10.313705322705063,4.239957716701903,10.08713253446478,105097.37589008498,604.0957069496748,0.0972663381937323,0.9027336618062676,9458,2,9460,0.9997885835095136,0.0002114164904862,1021106
95010,998,10163,983,2666,760500.0,79116.0,11727652,18862,11146,0.0,11.354018311291965,4.1864216054013506,9.612467768845743,67428.16062785216,621.7607888877108,0.0881930737484299,0.91180692625157,2666,0,2666,1.0,0.0,164268
95012,646,6413,622,1699,486000.0,63577.5,5734800,8259,7035,1.6666666666666667,11.34887459807074,4.154796939376103,7.644213754866108,43942.07456466738,694.3697784235379,0.0884150675195451,0.9115849324804548,1688,11,1699,0.9935256032960564,0.0064743967039434,8465163
95014,5251,50041,5282,12997,2000001.0,176910.75,64495418,88384,55323,0.0,10.468004543733434,4.2542125105793644,11.305141151682417,165516.40208010637,729.7182521723389,0.0954756611174375,0.9045243388825625,12930,67,12997,0.9948449642225128,0.0051550357774871,138283660
95017,60,623,74,153,908100.0,66523.25,1187802,1009,697,0.0,9.22972972972973,4.4640522875816995,13.650866426399793,81771.71664005163,1177.207135777998,0.1061692969870875,0.8938307030129125,143,10,153,0.934640522875817,0.065359477124183,11364692
95018,1310,10293,1365,2851,657200.0,105854.0,13798963,13642,11658,0.0,8.5003663003663,4.069800070150825,6.208551400986264,56802.97735918614,1011.5058642427796,0.1170869788986104,0.8829130211013896,2476,375,2851,0.8684672044896528,0.1315327955103472,324519088
95019,298,3785,310,983,471700.0,53552.5,3084187,5149,4095,0.0,13.170967741935485,4.153611393692778,8.808178889874423,43321.26213299327,598.9875704020199,0.0757020757020757,0.9242979242979243,983,0,983,1.0,0.0,$                                   -
95020,7026,53719,6565,14631,815900.0,106075.0,67162187,69293,60284,0.0,9.252856054836252,4.151800970542,7.6917275512609,70506.9938599839,969.2492315241078,0.1089012009820184,0.8910987990179815,14569,62,14631,0.995762422254118,0.004237577745882,80846980
95023,7967,48117,5850,14217,609800.0,87616.0,52979463,60595,53967,0.0,9.587008547008548,3.9448547513540126,6.959915997078159,53581.852332423194,874.3207030283027,0.1083995775195953,0.8916004224804047,14178,39,14217,0.9972568052331716,0.0027431947668284,38912607
95032,3216,27065,3139,7059,1726700.0,151734.75,46118287,42567,30204,0.0,9.646702771583309,4.289701090806063,11.379726792972605,144737.30389759468,1083.428172058167,0.1039266322341411,0.8960733677658588,7000,59,7059,0.991641875619776,0.0083581243802238,118613862
95035,6020,49391,5923,13223,995200.0,135870.0,55507593,93201,55314,0.0,9.355225392537566,4.190501399077365,7.324648561124604,84200.16819022628,595.5686419673609,0.1070795820226344,0.8929204179773655,13216,7,13223,0.9994706193753308,0.0005293806246691,4704401
95037,6274,47012,5817,12656,954600.0,128504.5,68475320,65948,52829,0.0,9.16039195461578,4.210335018963337,7.428533631117976,81147.80568927227,1038.322921089343,0.1101099774744931,0.8898900225255069,12501,155,12656,0.9877528445006322,0.0122471554993678,178430346
95039,161,959,104,261,227500.0,44032.0,990007,1439,1063,0.0,10.76923076923077,4.291187739463601,5.166696947674419,21276.253650592644,687.9826268241835,0.0978363123236124,0.9021636876763875,260,1,261,0.9961685823754788,0.003831417624521,366095
95045,621,3752,483,1102,726500.0,86425.75,5734930,5015,4235,0.0,9.053830227743273,3.968239564428312,8.406059536654295,63912.85152011195,1143.555333998006,0.1140495867768595,0.8859504132231405,1077,25,1102,0.9773139745916516,0.0226860254083484,26675970
95046,604,5410,589,1454,1092500.0,121227.0,8661731,6709,5999,0.0,10.210526315789474,4.136176066024759,9.012018774695406,93332.83134298712,1291.061410046207,0.0981830305050841,0.901816969494916,1448,6,1454,0.9958734525447044,0.0041265474552957,8331985
95050,2675,24710,2648,6546,1140200.0,98763.75,26717950,51592,27358,0.0,10.34176737160121,4.183470821875955,11.54472162104011,99143.63693571962,517.870018607536,0.0967907010746399,0.90320929892536,6543,3,6546,0.9995417048579284,0.0004582951420714,1322517
95051,4495,41184,4459,10759,1253100.0,142705.75,44109744,87634,45643,0.0,10.24422516259251,4.245654800632029,8.781005670759587,105581.6460795532,503.3405299313052,0.0976929649672458,0.9023070350327542,10758,1,10759,0.999907054558974,9.294544102611768e-05,1143405
95054,1366,10758,1327,2866,1195700.0,157630.5,14533991,36330,12085,0.0,9.136397889977392,4.230286113049546,7.585460935542296,99908.01339109764,400.0548031929535,0.1098055440628878,0.8901944559371121,2866,0,2866,1.0,0.0,406350
95060,4310,44218,4359,11574,971100.0,82706.75,58756884,71093,48577,0.0,11.13282863041982,4.192846034214619,11.741484219849044,85763.06231201084,826.4791751649249,0.0897338246495254,0.9102661753504744,11343,231,11574,0.9800414722654224,0.0199585277345775,307251376
95062,3516,39128,3396,10448,840100.0,83324.75,41546295,60356,42524,0.0,12.557126030624264,4.081546707503828,10.082238470562467,74145.00093169749,688.3540161707203,0.0798607844981657,0.9201392155018344,10435,13,10448,0.9987557427258804,0.0012442572741194,5262025
95065,852,8636,878,2311,931400.0,108608.75,12758300,12285,9514,0.0,10.806378132118452,4.105581999134574,8.575736301172787,80324.21347221025,1038.5266585266586,0.0922850536052133,0.9077149463947868,2226,85,2311,0.963219385547382,0.0367806144526179,105284429
95066,2141,16604,2076,4549,920600.0,114615.5,27275595,23856,18680,0.0,9.029383429672446,4.120685865025281,8.032072450933775,79025.9475813133,1143.3431841046277,0.1111349036402569,0.8888650963597431,4331,218,4549,0.9520773796438776,0.0479226203561222,253590147
95070,4109,38105,4214,9907,2000001.0,198543.0,72617388,47919,42319,0.0,10.017560512577123,4.261027556273342,10.073389643553286,163951.15891065783,1515.4195204407438,0.0995770221413549,0.900422977858645,9779,128,9907,0.9870798425355808,0.012920157464419,224026597
95073,1504,12451,1481,3350,842800.0,95982.75,18042651,16831,13932,0.0,9.422687373396354,4.165671641791045,8.780744456686227,73466.3180415102,1071.9892460341036,0.1063020384725811,0.8936979615274189,3199,151,3350,0.9549253731343283,0.0450746268656716,153800316
95110,931,8611,935,2409,739600.0,100270.0,11042495,24313,9546,0.0,10.205347593582887,3.9609796596097966,7.376084571656527,64225.797889338646,454.1806852301238,0.0979467839932956,0.9020532160067044,2371,38,2409,0.9842258198422582,0.0157741801577418,13149214
95111,4555,35049,4256,9591,661700.0,75076.75,32110113,50260,39305,0.0,9.305451127819548,4.129287874048587,8.813647367527231,58942.12626514805,638.8800835654596,0.1082813891362422,0.8917186108637578,9568,23,9591,0.9976019184652278,0.0023980815347721,7464121
95112,3191,25662,2973,7113,823900.0,71811.0,30072588,57719,28635,0.0,9.70501177262025,4.056375650217911,11.473172633719068,73682.28010761375,521.0171347389941,0.1038239916186485,0.8961760083813515,7002,111,7113,0.9843947701391818,0.0156052298608182,36488764
95113,10,82,13,31,872000.0,128428.5,971629,4146,95,0.0,7.076923076923077,2.967741935483871,6.789770183409446,74129.94477678697,234.35335262904005,0.1368421052631579,0.8631578947368421,31,0,31,1.0,0.0,$                                   -
95116,2941,23223,2827,6480,687900.0,68379.25,20814665,36290,26050,0.0,9.255040679165193,4.037654320987654,10.060069392396086,61790.24810370885,573.5647561311656,0.1085220729366602,0.8914779270633397,6401,79,6480,0.9878086419753086,0.0121913580246913,21902777
95117,1613,14749,1607,3804,1141000.0,99801.25,17333223,30643,16356,0.0,10.18170504044804,4.301261829652997,11.43272253604038,99123.12962748788,565.650327970499,0.0982514062117877,0.9017485937882124,3802,2,3804,0.9994742376445848,0.0005257623554153,945503
95118,3191,30719,3196,8063,1111900.0,119250.5,31345014,45595,33915,0.0,10.610137672090111,4.20563065856381,9.324069920042264,95123.77022190524,687.4660379427569,0.094235588972431,0.9057644110275688,7961,102,8063,0.9873496217288852,0.0126503782711149,27941166
95119,1212,10231,1099,2730,950700.0,125227.75,10593799,14022,11330,0.0,10.412192902638765,4.191575091575092,7.5917677990700945,80994.11836039556,755.5126943374697,0.0969991173874669,0.9030008826125332,2730,0,2730,1.0,0.0,$                                   -
95121,3663,29656,3639,7793,838900.0,109554.5,28674842,39168,33295,0.0,9.156086837043144,4.275503657128192,7.6573760092009,72292.9312041688,732.0987030228758,0.10929569004355,0.8907043099564499,7780,13,7793,0.9983318362633132,0.0016681637366867,3511436
95122,3576,29841,3329,8140,674500.0,81860.25,24563414,40974,33170,0.0,10.038149594472817,4.105282555282555,8.239652334313663,59622.89265200406,599.4878215453703,0.1003617726861622,0.8996382273138378,8106,34,8140,0.9958230958230958,0.0041769041769041,13239751
95123,6342,54627,6158,14182,889800.0,119079.5,59473166,98519,60785,0.0,9.900779473855147,4.299041037935411,7.4723189129950995,76132.3166627512,603.672042956181,0.1013078884593238,0.8986921115406762,14175,7,14182,0.9995064165844028,0.0004935834155972,4007959
95124,5654,53426,5605,13967,1259000.0,155700.75,56429780,70729,59031,0.0,10.540588760035682,4.229970645092003,8.086023991535043,105305.49690487662,797.8308755955832,0.0949501109586488,0.9050498890413512,13964,3,13967,0.9997852079902628,0.0002147920097372,1448270
95125,6028,51740,6051,13579,1300600.0,121344.0,65954735,78852,57791,0.0,9.546851760039663,4.254216068929965,10.718288502109704,111101.76420632076,836.4370593009689,0.1047048848436607,0.8952951151563392,13558,21,13579,0.9984534943663008,0.001546505633699,12310586
95126,1989,17400,1929,4616,1011900.0,104128.5,25779043,50726,19329,0.0,10.051321928460345,4.200389948006932,9.717800602140624,87584.75122304528,508.2017702953121,0.0997982306379016,0.9002017693620984,4586,30,4616,0.9935008665511266,0.0064991334488734,9637603
95127,5382,46461,5322,12258,806400.0,101629.0,46968737,60283,51783,0.0,9.741262683201803,4.229319627998042,7.934743035944464,69944.84432228527,779.1373521556658,0.1027750420022015,0.8972249579977986,12202,56,12258,0.9954315549029206,0.0045684450970794,32287793
95128,2817,25081,2760,6608,1054000.0,96805.75,26271672,45593,27841,0.0,10.107971014492753,4.221852300242131,10.887783008757228,91808.15459195436,576.2216129669029,0.0991343701734851,0.9008656298265147,6600,8,6608,0.9987893462469734,0.0012106537530266,2213189
95129,3172,33032,3184,8592,1641700.0,153348.25,34415912,56310,36216,0.0,11.370603015075377,4.2136871508379885,10.705697652239266,137490.4376284008,611.1865032853844,0.0879169427877181,0.912083057212282,8586,6,8592,0.9993016759776536,0.0006983240223463,2206641
95130,1309,13303,1307,3462,1409500.0,137548.0,12389093,17580,14610,0.0,11.179801071155318,4.220681686886193,10.247331840521127,119128.8350330042,704.7265642775882,0.0894592744695414,0.9105407255304586,3461,1,3462,0.9997111496244944,0.0002888503755054,580000
95131,2555,20344,2442,5414,976300.0,134785.0,21435535,40030,22786,0.0,9.377149877149876,4.229589951976358,7.243387617316467,82657.1793520022,535.4867599300525,0.1071710699552356,0.8928289300447644,5412,2,5414,0.999630587366088,0.000369412633912,1841461
95132,3922,37644,3959,9828,1072200.0,126671.0,37111851,50014,41603,0.0,10.499115938368275,4.22934472934473,8.464447268909222,91256.1240558371,742.0292518094933,0.0951614066293296,0.9048385933706704,9818,10,9828,0.998982498982499,0.001017501017501,10141682
95133,1879,16827,1849,4386,869200.0,94510.75,17878348,31510,18676,0.0,10.11681990265008,4.264933880528956,9.196837396804067,75869.79987871337,567.3864804823866,0.0990040693938744,0.9009959306061256,4382,4,4386,0.9990880072959416,0.0009119927040583,5996615
95134,613,3130,599,967,379800.0,152559.0,10423679,52711,3729,0.0,6.248747913188648,3.870734229576008,2.4895286413780897,31821.55348072068,197.7514939955607,0.1606328774470367,0.8393671225529633,966,1,967,0.998965873836608,0.0010341261633919,267500
95135,2093,16635,2122,4362,1158400.0,157711.75,26704071,30704,18757,0.0,8.825636192271443,4.293443374598808,7.34504562913036,96787.20392104457,869.7261268890047,0.1131310977235165,0.8868689022764834,4361,1,4362,0.9997707473635948,0.0002292526364053,1565287
95136,3995,30404,3766,8169,897500.0,116985.75,36187257,61536,34170,0.0,9.13409453000531,4.210919329171257,7.671874565919353,76907.86731547001,588.0664489079563,0.1102136376938835,0.8897863623061165,8169,0,8169,1.0,0.0,$                                   -
95138,2364,17017,2323,4583,1129600.0,173084.75,26940785,24098,19340,0.0,8.343090830822213,4.228889373772638,6.5262826447737305,93653.07538417522,1117.9676736658644,0.1201137538779731,0.8798862461220269,4578,5,4583,0.9989090115644774,0.0010909884355225,17153960
95139,752,6872,717,1779,904600.0,145237.75,7234009,9444,7589,0.0,10.633193863319386,4.285553681843733,6.228408247855671,76105.52828481079,765.9899407030919,0.094478850968507,0.905521149031493,1778,1,1779,0.9994378864530636,0.0005621135469364,1038346
95148,4997,40599,4973,10763,998600.0,141455.25,44442786,48758,45572,0.0,9.168711039613916,4.236365325652699,7.059476406849516,84200.84337143142,911.4973132614136,0.109124023523216,0.890875976476784,10754,9,10763,0.9991638019139644,0.0008361980860354,6531517
95203,2140,12152,2008,3455,268100.0,45327.5,11197613,16426,14160,0.0,7.117529880478088,4.1366136034732275,5.914731675031714,25005.434808373695,681.7005357360282,0.1418079096045197,0.8581920903954803,3388,67,3455,0.9806078147612156,0.0193921852387843,13651298
95204,4867,32706,4740,8877,286300.0,54886.5,29648078,41631,37446,0.0,7.926793248945148,4.232623634110623,5.216218924507848,26234.71131558453,712.1634839422545,0.1265822784810126,0.8734177215189873,8843,34,8877,0.9961698772107694,0.0038301227892305,8078079
95205,4652,26627,4517,7657,225400.0,39942.0,20042273,31482,31144,0.0,6.924728802302413,4.08502024291498,5.6431826147914474,21273.817122004733,636.6264214471762,0.1450359619830465,0.8549640380169535,7537,120,7657,0.9843280658221236,0.0156719341778764,22032364
95206,8319,51237,7719,14611,291800.0,53387.25,43504133,60905,58956,0.0,7.715507190050524,4.076107042639108,5.465724494144201,26806.727420339274,714.2949347344224,0.1309281498066354,0.8690718501933645,14516,95,14611,0.9934980494148244,0.0065019505851755,23449985
95207,4770,33365,4729,9103,318500.0,52467.0,35107625,54063,38094,0.0,8.064072742651723,4.189278259914314,6.070482398459984,29306.382754430797,649.3835895159351,0.1241402845592481,0.8758597154407518,9092,11,9103,0.998791607162474,0.001208392837526,6182135
95209,6061,42404,5692,11736,367400.0,83480.0,44149523,51448,48096,0.0,8.514581869290232,4.129601226993865,4.401054144705319,32420.42464669148,858.1387614678899,0.1183466400532268,0.8816533599467731,11728,8,11736,0.9993183367416496,0.0006816632583503,3995549
95210,4258,29264,4160,8257,259000.0,47949.0,24784301,38504,33424,0.0,8.058173076923078,4.059828024706309,5.40157250411896,24030.67042808977,643.6812019530438,0.1244614648157012,0.8755385351842987,8252,5,8257,0.9993944531912315,0.0006055468087683,1413007
95212,3777,25634,3570,7162,401500.0,95157.25,28152983,29970,29204,0.0,8.238375350140055,4.106534487573303,4.219331685184261,35024.86090923606,939.372138805472,0.1222435282837967,0.8777564717162033,7159,3,7162,0.9995811225914548,0.000418877408545,1751578
95215,2639,17582,2492,4874,303500.0,48228.0,15380321,20717,20074,0.0,8.114365971107544,4.148748461222815,6.2930247988720245,28144.34187492998,742.4009750446493,0.1241406794859021,0.8758593205140979,4839,35,4874,0.9928190398030364,0.0071809601969634,13264681
95220,882,6216,837,1731,642500.0,87140.5,8036724,7659,7053,0.0,8.480286738351255,4.10051993067591,7.373150257343027,56482.14086384073,1049.3176654915785,0.118672905146746,0.8813270948532539,1731,0,1731,1.0,0.0,1881830
95222,1194,6776,1104,2029,399200.0,54367.75,10882041,8921,7880,0.0,7.219202898550725,3.9280433711187777,7.342588207163254,36612.00829870398,1219.823001905616,0.1401015228426396,0.8598984771573605,1761,268,2029,0.8679152291769344,0.1320847708230655,189735095
95227,103,696,107,148,877000.0,97425.75,1030357,891,803,0.0,7.467289719626168,5.398648648648648,9.001726956169184,76348.19976700659,1156.405162738496,0.1332503113325031,0.8667496886674969,146,2,148,0.9864864864864864,0.0135135135135135,$                                   -
95228,1616,8538,1527,2577,350500.0,83759.0,13313553,10878,10065,0.0,6.649639816633923,3.9402405898331394,4.184624935827792,30920.016744262884,1223.8971318257034,0.1517138599105812,0.8482861400894188,2270,307,2577,0.8808692277842453,0.1191307722157547,250903078
95231,318,2000,298,554,341300.0,53762.25,1902925,2460,2298,0.0,7.778523489932886,4.184115523465704,6.3483206153016285,31333.984503108055,773.5467479674796,0.1296779808529155,0.8703220191470844,553,1,554,0.9981949458483754,0.0018050541516245,404088
95236,405,3321,397,892,501400.0,75759.5,4209597,4165,3718,0.0,9.385390428211586,4.177130044843049,6.61831189487787,44627.12578837543,1010.70756302521,0.1067778375470683,0.8932221624529317,892,0,892,1.0,0.0,$                                   -
95237,533,3557,494,974,372700.0,66386.0,3435581,4263,4051,0.0,8.279352226720647,4.19917864476386,5.614135510499201,33566.77426242487,805.9068730940652,0.1219451987163663,0.8780548012836337,974,0,974,1.0,0.0,$                                   -
95240,5089,37028,4795,10158,352400.0,53875.5,35252330,52094,41823,0.0,8.783524504692387,4.14619019492026,6.5410065799853365,32346.801453250264,676.7061465811802,0.1146498338234942,0.8853501661765057,10152,6,10158,0.9994093325457768,0.0005906674542232,3109931
95242,4494,29884,3826,8577,440100.0,74477.75,31104939,41415,33710,0.0,8.985363303711448,4.008161361781509,5.909147362802985,39230.69786329384,751.0549076421586,0.1134974784930287,0.8865025215069712,8576,1,8577,0.999883409117407,0.0001165908825929,2237856
95245,593,2350,517,780,383800.0,61851.0,4297829,3478,2867,0.0,5.692456479690522,3.773076923076923,6.205235161921392,34788.17787539459,1235.718516388729,0.180327868852459,0.819672131147541,586,194,780,0.7512820512820513,0.2487179487179487,165365036
95247,1304,6285,1355,2193,357500.0,54188.75,13273064,9882,7640,0.0,5.600738007380074,3.4605563155494754,6.597310327328089,32797.47728934002,1343.1556365108277,0.1773560209424083,0.8226439790575916,1385,808,2193,0.6315549475604195,0.3684450524395805,708493148
95249,671,4135,648,1209,332300.0,35319.25,5504459,5605,4783,0.0,7.416666666666667,3.9751861042183623,9.408467054085238,31731.68256042233,982.0622658340768,0.1354798243780054,0.8645201756219946,1033,176,1209,0.8544251447477254,0.1455748552522746,122937546
95252,3244,17933,2996,4966,360200.0,78721.75,24087614,21752,20929,0.0,7.068424566088117,4.2643979057591626,4.575609663149002,31950.54031616079,1107.3746781905113,0.1431506522050743,0.8568493477949257,4712,254,4966,0.9488521949254932,0.0511478050745066,220913453
95255,524,2134,490,791,231500.0,42924.0,4426140,3514,2624,0.0,5.424489795918367,3.3603034134007586,5.393253191687634,21702.06758904132,1259.5731360273194,0.1867378048780487,0.8132621951219512,435,356,791,0.549936788874842,0.450063211125158,204221468
95258,508,4775,534,1241,479900.0,98313.25,5160409,5653,5309,0.0,9.893258426966293,4.257050765511684,4.881335933864459,41745.26673610078,912.8620201662834,0.1005839141081182,0.8994160858918817,1240,1,1241,0.999194198227236,0.0008058017727639,148154
95301,4529,32264,4171,8912,288800.0,60282.25,27300825,39604,36435,0.0,8.821146008151523,4.128478456014363,4.790796627531321,26238.342138441516,689.3451419048581,0.1144778372444078,0.8855221627555921,8904,8,8912,0.9991023339317774,0.0008976660682226,4000790
95303,34,302,40,77,592600.0,94241.25,302370,413,342,0.0,8.4,4.363636363636363,6.288116933932859,51739.13125951933,732.1307506053269,0.1169590643274853,0.8830409356725146,76,1,77,0.987012987012987,0.0129870129870129,925488
95304,1736,11606,1614,3163,692400.0,95007.5,15342205,16152,13220,0.0,8.26641883519207,4.218147328485615,7.28784569639239,60409.82825887359,949.8641035165924,0.1220877458396369,0.8779122541603631,3160,3,3163,0.9990515333544104,0.0009484666455896,2309827
95306,193,1061,160,330,283300.0,46636.75,1825681,1360,1221,0.0,7.8375,3.8,6.074608543691403,26353.135029453173,1342.4125,0.131040131040131,0.868959868959869,275,55,330,0.8333333333333334,0.1666666666666666,45164362
95307,4919,34934,4691,9633,313000.0,59958.75,29497429,42614,39625,0.0,8.495629929652527,4.137132772760303,5.220255592386432,28450.893123470356,692.2004270896888,0.118384858044164,0.881615141955836,9625,8,9633,0.999169521436728,0.000830478563272,3394541
95310,446,2147,497,699,379500.0,38516.75,3782535,3498,2644,0.0,5.217303822937626,3.709585121602289,9.852856224889171,35941.41921232551,1081.3421955403087,0.1879727685325264,0.8120272314674736,442,257,699,0.6323319027181689,0.3676680972818312,171756086
95311,421,2282,505,792,252400.0,43727.0,4317750,3445,2787,1.5,5.352475247524753,3.412878787878788,5.77217737324765,23620.305927187885,1253.3381712626997,0.1811984212414782,0.8188015787585217,470,322,792,0.5934343434343434,0.4065656565656566,154453744
95315,1211,9708,1109,2641,273000.0,61161.75,7287907,11147,10817,0.0,9.845807033363393,4.134418780764862,4.463574047505181,24770.268747902683,653.7998564636225,0.1025238051215679,0.8974761948784321,2641,0,2641,1.0,0.0,$                                   -
95316,861,6077,752,1690,375000.0,78440.75,5356612,7301,6829,0.0,9.226063829787234,4.105325443786982,4.780678410137588,33273.88741366248,733.6819613751541,0.1101186118026065,0.8898813881973935,1690,0,1690,1.0,0.0,$                                   -
95319,169,1305,185,329,194700.0,34746.5,958518,1653,1490,0.0,7.967567567567568,4.480243161094225,5.603442073302347,18621.18293428301,579.8656987295826,0.1241610738255033,0.8758389261744967,329,0,329,1.0,0.0,$                                   -
95320,1455,11379,1395,3074,448000.0,66936.5,10909186,14013,12774,0.0,9.2,4.17501626545218,6.692910444973968,40318.58998233319,778.5046742310711,0.1092062000939408,0.8907937999060592,3069,5,3074,0.998373454782043,0.001626545217957,2818083
95321,2005,8531,2151,3142,330900.0,55372.5,18011787,13234,10682,0.0,4.898186889818689,3.353278166772756,5.975890559393201,30297.09734800319,1361.0236512014508,0.2013667852462085,0.7986332147537915,1600,1542,3142,0.5092297899427116,0.4907702100572883,1037898331
95322,1117,8686,1054,2401,354500.0,56480.75,6732301,10106,9740,0.0,9.300759013282732,4.082882132444815,6.276474728115331,32399.120160888047,666.1687116564417,0.1082135523613963,0.8917864476386037,2400,1,2401,0.9995835068721366,0.0004164931278633,633200
95323,96,737,83,205,451400.0,73498.5,706594,950,820,0.0,10.036144578313252,4.0634146341463415,6.141621937862677,40285.51389000509,743.7831578947369,0.1012195121951219,0.8987804878048781,203,2,205,0.9902439024390244,0.0097560975609756,849104
95324,822,6095,682,1672,313200.0,65259.0,4878940,7561,6777,0.0,10.142228739002933,4.136961722488039,4.799338022341746,28251.545291018712,645.2770797513556,0.1006344990408735,0.8993655009591265,1671,1,1672,0.999401913875598,0.0005980861244019,405000
95326,1217,8424,1075,2361,366500.0,79339.25,7681826,10483,9499,0.0,8.968372093023255,4.083439220669208,4.619403384831593,32486.84855840682,732.7888963083087,0.1131698073481419,0.8868301926518581,2359,2,2361,0.9991529013130028,0.000847098686997,688636
95327,1189,6094,1229,1877,271800.0,51053.5,8390194,8343,7323,0.0,5.925956061838893,3.880127863612147,5.323826965829963,25072.34501203378,1005.65671820688,0.1678273931448859,0.8321726068551141,1538,339,1877,0.8193926478423016,0.1806073521576984,206373826
95328,609,3612,552,1020,306000.0,51800.5,2682085,4215,4164,0.0,7.646739130434782,4.1382352941176475,5.9072788872694275,28189.371568145987,636.3190984578885,0.132564841498559,0.8674351585014409,1020,0,1020,1.0,0.0,$                                   -
95329,747,3714,835,1113,284400.0,57838.5,5292917,4782,4549,0.0,5.34251497005988,4.008086253369272,4.917139967322804,25936.10289081996,1106.8416980342952,0.1835568256759727,0.8164431743240272,936,177,1113,0.8409703504043127,0.1590296495956873,106202937
95330,5733,23960,4026,8381,431400.0,88723.75,22278743,29525,27986,0.0,7.375310481867859,3.5428946426440757,4.862283210527058,37864.41574436697,754.5721591871295,0.1438576431072679,0.8561423568927321,8379,2,8381,0.9997613649922444,0.0002386350077556,1032800
95333,231,1736,256,478,274600.0,51350.75,1464799,2155,1992,0.0,7.68359375,4.115062761506276,5.34753630667517,25317.074645664667,679.7211136890951,0.1285140562248996,0.8714859437751004,477,1,478,0.997907949790795,0.002092050209205,473000
95334,1814,11350,1407,3328,246500.0,58789.25,8769298,13354,12757,0.0,9.356076759061834,3.9555288461538463,4.192943437788371,22446.404395505622,656.679496779991,0.1102923884925923,0.8897076115074077,3323,5,3328,0.998497596153846,0.0015024038461538,2185052
95336,6603,47730,6245,13218,398100.0,68094.0,42318625,60038,53975,0.0,8.700240192153723,4.110531093962778,5.8463300731341965,35772.551113680594,704.8640027982278,0.1157017137563686,0.8842982862436313,13214,4,13218,0.9996973823573916,0.0003026176426085,1754134
95337,7584,37956,5667,11759,466500.0,85472.0,36790714,50891,43623,0.0,8.035997882477501,3.872778297474275,5.45792774241857,41079.807653018746,722.9316382071486,0.1299085344886871,0.8700914655113129,11750,9,11759,0.9992346287949656,0.0007653712050344,8503156
95338,1913,13783,2069,4119,320800.0,52783.75,22633921,18193,15852,1.5,7.586273562107298,3.8106336489439183,6.077628057877662,29501.67552718917,1244.1005331720992,0.1305198082260913,0.8694801917739087,2823,1296,4119,0.685360524399126,0.314639475600874,836100990
95340,5381,37494,5010,10462,300400.0,56883.5,32454794,48310,42504,0.0,8.557884231536926,4.098164786847639,5.280968998039853,27436.89547104833,671.8028151521424,0.117871259175607,0.882128740824393,10456,6,10462,0.9994264958898872,0.0005735041101127,4818874
95341,3555,18914,2507,5878,232400.0,42803.5,12086184,21864,21421,0.0,8.962504986039091,3.8225586934331406,5.429462543950845,21792.181599539286,552.7892425905599,0.117034685588908,0.8829653144110919,5871,7,5878,0.9988091187478736,0.0011908812521265,2449901
95348,4965,25855,3777,7952,273400.0,49649.25,21436044,36941,29632,0.0,8.15991527667461,3.875754527162978,5.506629002452202,25284.99125280733,580.2778484610595,0.1274635529157667,0.8725364470842333,7947,5,7952,0.9993712273641852,0.0006287726358148,846726
95350,6840,51713,6667,13895,309800.0,55708.0,43979153,69697,58380,0.0,8.782510874456277,4.2139618567830155,5.561140231205572,28349.50851893736,631.0049643456676,0.1142000685166152,0.8857999314833848,13890,5,13895,0.9996401583303348,0.0003598416696653,2411264
95351,5037,33949,4880,9401,241800.0,44323.5,24825096,40702,38829,0.0,7.988934426229508,4.1470056376981175,5.455345358556973,22599.67207661384,609.9232470148887,0.1256792603466481,0.8743207396533519,9394,7,9401,0.9992553983618764,0.0007446016381236,2956210
95354,3893,24365,3713,6788,280500.0,51686.0,20037052,32046,28078,0.0,7.61055750067331,4.162934590453742,5.427001509112719,25845.52594449913,625.2590650939275,0.1322387634446898,0.8677612365553102,6780,8,6788,0.9988214496169712,0.0011785503830288,1627347
95355,8289,60085,7634,16445,359200.0,68031.75,55359419,81493,67719,0.0,8.956510348441185,4.157737914259654,5.279887699493251,32279.719841969483,679.3150209220424,0.1127305482951608,0.8872694517048391,16437,8,16445,0.9995135299483126,0.0004864700516874,2980078
