,ZIP Code,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed
237,91506,1887,19208,1559,241,1800,21008,0.08568164508758568,0.011471820258948972,0.07420982482863671,1.0483333333333333
238,91601,1976,14180,1575,312,1887,16067,0.11744569614738283,0.01941868425966266,0.09802701188772017,1.0471648118706942
239,91602,1338,9368,1086,212,1298,10666,0.1216951059441215,0.01987624226514157,0.10181886367897994,1.0308166409861326
240,91604,3244,21770,2450,782,3232,25002,0.12926965842732582,0.03127749780017599,0.09799216062714983,1.0037128712871286
241,91605,3586,25334,2636,802,3438,28772,0.11949117197275129,0.02787432225775059,0.0916168497150007,1.0430482838859803
242,91606,2751,20624,2043,518,2561,23185,0.11045934871684279,0.022342031485874488,0.0881173172309683,1.0741897696212417
243,91607,2175,15100,1714,299,2013,17113,0.11762987202711389,0.0174720972360194,0.10015777479109449,1.0804769001490313
244,91701,5496,42309,4494,861,5355,47664,0.11234894259818731,0.018063947633434038,0.09428499496475327,1.026330532212885
245,91702,4182,36752,3178,703,3881,40633,0.09551349888022051,0.017301208377427213,0.0782122905027933,1.0775573305849009
246,91706,5085,44491,3742,957,4699,49190,0.09552754624923765,0.019455173815816223,0.07607237243342142,1.0821451372632476
247,91708,2678,7165,1486,163,1649,8814,0.18708872248695257,0.018493306103925574,0.168595416383027,1.6240145542753184
248,91709,11483,72165,8427,2697,11124,83289,0.13355905341641752,0.03238122681266434,0.1011778266037532,1.0322725638259618
249,91710,8844,65536,6931,1295,8226,73762,0.11152083728749221,0.01755646538868252,0.09396437189880968,1.075127644055434
250,91711,3295,32282,2693,574,3267,35549,0.09190131930574699,0.01614672705280036,0.07575459225294663,1.0085705540250995
251,91722,3098,28718,2415,517,2932,31650,0.09263823064770932,0.016334913112164298,0.07630331753554502,1.0566166439290587
252,91723,1262,12368,1010,166,1176,13544,0.08682811577082103,0.0122563496751329,0.07457176609568812,1.0731292517006803
253,91724,2664,21965,2038,449,2487,24452,0.10170947161786358,0.018362506134467528,0.08334696548339604,1.0711700844390832
254,91730,5645,41224,4488,916,5404,46628,0.11589602813759972,0.019644848588830744,0.09625117954876898,1.0445965951147298
255,91731,1505,14639,1121,307,1428,16067,0.08887782411153296,0.019107487396527043,0.06977033671500592,1.053921568627451
256,91732,3862,32031,2790,760,3550,35581,0.0997723504117366,0.02135971445434361,0.07841263595739299,1.087887323943662
257,91733,2332,21088,1725,514,2239,23327,0.09598319543876195,0.022034552235606807,0.07394864320315514,1.0415364001786511
258,91737,3517,23630,2726,713,3439,27069,0.12704569803095792,0.02634009383427537,0.10070560419668255,1.0226810119220704
259,91739,5722,33662,4617,958,5575,39237,0.14208527665213957,0.024415730050717434,0.11766954660142212,1.0263677130044844
260,91740,2428,22373,1949,401,2350,24723,0.09505318933786353,0.01621971443595033,0.0788334749019132,1.033191489361702
261,91741,3159,28752,2408,538,2946,31698,0.09293961764149157,0.016972679664332135,0.07596693797715945,1.0723014256619146
262,91743,0,22,3,0,3,25,0.12,0.0,0.12,0.0
263,91744,6413,51410,4691,1408,6099,57509,0.10605296562277208,0.024483124380531743,0.08156984124224034,1.0514838498114445
264,91745,5598,48802,4336,1163,5499,54301,0.10126885324395499,0.021417653450212702,0.07985119979374229,1.0180032733224222
265,91746,2360,20155,1781,542,2323,22478,0.10334549337129638,0.024112465521843582,0.0792330278494528,1.0159276797244943
266,91748,5027,35651,3775,1048,4823,40474,0.11916291940505015,0.025893165983100264,0.09326975342194989,1.0422973253161933
267,91750,4164,35770,3296,751,4047,39817,0.10164000301378807,0.018861290403596454,0.08277871261019162,1.028910303928836
268,91752,5144,26498,3562,874,4436,30934,0.14340208185168424,0.028253701428848515,0.11514838042283572,1.1596032461677186
269,91754,2610,27695,2065,530,2595,30290,0.08567183889072301,0.017497523935292175,0.06817431495543083,1.0057803468208093
270,91755,1826,18584,1449,321,1770,20354,0.0869607939471357,0.015770855851429694,0.071189938095706,1.031638418079096
271,91759,78,709,47,35,82,791,0.10366624525916561,0.04424778761061947,0.05941845764854614,0.9512195121951219
272,91761,7429,44153,4697,1017,5714,49867,0.11458479555617944,0.020394248701546113,0.09419054685463332,1.30014000700035
273,91762,7095,39239,4321,1008,5329,44568,0.11957009513552325,0.022617124394184167,0.09695297074133907,1.3313942578344906
274,91763,2939,23344,2233,537,2770,26114,0.10607337060580531,0.02056368231599908,0.08550968828980623,1.0610108303249097
275,91764,4351,31300,3181,948,4129,35429,0.11654294504501962,0.026757740833780238,0.08978520421123938,1.053766045047227
276,91765,6067,41308,4540,1547,6087,47395,0.12843126912121533,0.03264057390020044,0.09579069522101487,0.9967143091835058
277,91766,5702,42229,4048,1217,5265,47494,0.11085610813997558,0.02562428938392218,0.0852318187560534,1.0830009496676163
278,91767,4171,32054,3070,836,3906,35960,0.10862068965517241,0.02324805339265851,0.0853726362625139,1.0678443420378905
279,91768,2526,18770,1794,522,2316,21086,0.10983591008251921,0.024755762117044486,0.08508014796547472,1.0906735751295338
280,91770,4468,46029,3358,968,4326,50355,0.08591003872505212,0.01922351305729322,0.06668652566775891,1.0328247803975958
281,91773,3756,30792,2923,690,3613,34405,0.10501380613282953,0.02005522453131812,0.0849585816015114,1.0395792969831166
282,91775,2397,24415,1999,357,2356,26771,0.0880056777856636,0.01333532553882933,0.07467035224683426,1.017402376910017
283,91776,2396,22757,1865,436,2301,25058,0.0918269614494373,0.01739963285178386,0.07442732859765344,1.0412863972186006
284,91780,3774,33410,3057,477,3534,36944,0.09565829363360762,0.012911433521004764,0.08274686011260286,1.067911714770798
285,91784,4215,32093,3309,543,3852,35945,0.10716372235359577,0.015106412574767004,0.09205730977882877,1.0942367601246106
286,91786,4650,34796,3503,683,4186,38982,0.10738289466933457,0.01752090708532143,0.08986198758401313,1.1108456760630674
287,91789,5503,42675,4314,1053,5367,48042,0.11171474959410516,0.021918321468714873,0.08979642812539028,1.0253400409912428
288,91790,3812,35877,3001,673,3674,39551,0.0928927207908776,0.01701600465222118,0.07587671613865642,1.0375612411540556
289,91791,3198,26586,2584,551,3135,29721,0.10548097304935904,0.01853908011170553,0.08694189293765352,1.0200956937799044
290,91792,2244,19544,1836,369,2205,21749,0.10138397167685871,0.016966297301025335,0.08441767437583338,1.017687074829932
291,91801,2674,29107,2200,477,2677,31784,0.08422476717845456,0.015007550969041028,0.06921721620941354,0.9988793425476279
292,91803,2201,23971,1718,366,2084,26055,0.07998464786029554,0.014047207829591249,0.06593744003070429,1.0561420345489443
293,91901,2969,15910,1679,1478,3157,19067,0.16557402842607646,0.07751612734043112,0.08805790108564536,0.9404497941083307
294,91902,2325,18308,1829,526,2355,20663,0.11397183371243286,0.02545612931326526,0.08851570439916759,0.9872611464968153
295,91905,224,1492,144,117,261,1753,0.1488876212207644,0.06674272675413577,0.08214489446662863,0.8582375478927203
296,91906,608,3122,425,298,723,3845,0.18803641092327697,0.07750325097529259,0.11053315994798439,0.8409405255878285
297,91910,5840,51230,4848,1166,6014,57244,0.10505904548948361,0.020368946963873945,0.08469009852560967,0.9710675091453276
298,91911,5969,50935,4876,1306,6182,57117,0.10823397587408302,0.02286534656932262,0.0853686293047604,0.9655451310255581
299,91912,1,42,3,2,5,47,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.2
300,91913,6137,37690,4342,749,5091,42781,0.11900142586662303,0.017507772141838667,0.10149365372478436,1.2054606167747004
301,91914,2168,15015,1728,510,2238,17253,0.12971657103112502,0.029560076508433317,0.10015649452269171,0.968722073279714
302,91915,3148,21989,2773,426,3199,25188,0.12700492297919644,0.016912815626488803,0.11009210735270764,0.984057517974367
303,91916,290,1812,175,119,294,2106,0.1396011396011396,0.056505223171889836,0.08309591642924977,0.9863945578231292
304,91917,76,443,46,29,75,518,0.14478764478764478,0.055984555984555984,0.0888030888030888,1.0133333333333334
305,91931,47,241,22,42,64,305,0.2098360655737705,0.1377049180327869,0.07213114754098361,0.734375
306,91932,2080,17244,1847,352,2199,19443,0.11309983027310601,0.01810420202643625,0.09499562824666975,0.9458844929513415
307,91934,130,716,96,54,150,866,0.17321016166281755,0.06235565819861432,0.11085450346420324,0.8666666666666667
308,91935,1590,8660,875,883,1758,10418,0.16874640046074102,0.08475715108466117,0.08398924937607986,0.9044368600682594
309,91941,4125,35453,3600,712,4312,39765,0.10843706777316736,0.01790519300892745,0.0905318747642399,0.9566326530612245
310,91942,3200,26841,2678,444,3122,29963,0.10419517404799253,0.014818275873577412,0.08937689817441512,1.0249839846252402
311,91945,3017,23156,2403,600,3003,26159,0.1147979662831148,0.022936656600022937,0.09186130968309186,1.0046620046620047
312,91948,39,404,39,14,53,457,0.11597374179431072,0.030634573304157548,0.08533916849015317,0.7358490566037735
313,91950,3444,28501,2613,947,3560,32061,0.11103833317738061,0.02953744424690434,0.08150088893047627,0.9674157303370786
314,91962,363,2369,211,142,353,2722,0.12968405584129317,0.05216752387950037,0.0775165319617928,1.028328611898017
315,91963,93,464,53,51,104,568,0.18309859154929578,0.0897887323943662,0.09330985915492958,0.8942307692307693
316,91977,6440,46380,5135,1602,6737,53117,0.12683321723741928,0.030159835834102075,0.0966733814033172,0.9559150957399436
317,91978,1354,7394,822,353,1175,8569,0.13712218461897538,0.04119500525148792,0.09592717936748746,1.152340425531915
318,91980,3,99,10,3,13,112,0.11607142857142858,0.026785714285714284,0.08928571428571429,0.23076923076923078
319,92003,957,4623,599,281,880,5503,0.15991277485008176,0.051063056514628384,0.10884971833545339,1.0875
320,92004,1149,6447,869,228,1097,7544,0.1454135737009544,0.030222693531283137,0.11519088016967126,1.0474020054694622
321,92007,1515,12136,1293,241,1534,13670,0.11221653255303585,0.017629846378931967,0.09458668617410387,0.9876140808344198
322,92008,3009,24294,2615,546,3161,27455,0.11513385539974504,0.019887087962119833,0.09524676743762521,0.9519139512812401
323,92009,5816,43345,5012,1176,6188,49533,0.12492681646579049,0.02374174792562534,0.10118506854016514,0.9398836457659987
324,92010,2589,16142,1906,439,2345,18487,0.12684589170768648,0.023746416400714017,0.10309947530697247,1.1040511727078892
325,92011,3369,23339,2749,446,3195,26534,0.12041154744855657,0.016808622898922137,0.10360292454963443,1.0544600938967137
326,92014,1920,16281,1596,422,2018,18299,0.11027925023225313,0.023061369473741735,0.08721788075851139,0.9514370664023786
327,92019,5553,36497,4134,1449,5583,42080,0.132675855513308,0.03443441064638783,0.09824144486692016,0.9946265448683503
328,92020,4553,35744,3747,874,4621,40365,0.1144803666542797,0.021652421652421653,0.09282794500185805,0.9852845704392988
329,92021,6883,44030,4959,1681,6640,50670,0.13104401026248272,0.0331754489836195,0.09786856127886323,1.0365963855421687
330,92022,0,23,0,0,0,23,0.0,0.0,0.0,
331,92024,6505,52939,5269,1207,6476,59415,0.10899604476983926,0.020314735336194562,0.0886813094336447,1.0044780728844966
332,92025,4139,28697,3133,1035,4168,32865,0.12682184694964246,0.0314924691921497,0.09532937775749277,0.9930422264875239
333,92026,7449,43154,5109,2140,7249,50403,0.14382080431720334,0.04245779021090015,0.10136301410630319,1.0275900124155055
334,92027,6462,41486,4638,1765,6403,47889,0.1337050262064357,0.036856062978972204,0.0968489632274635,1.0092144307355926
335,92028,9528,47511,6062,2806,8868,56379,0.15729260895014102,0.049770304546018905,0.1075223044041221,1.0744248985115021
336,92029,3957,22032,2435,1088,3523,25555,0.1378595186851888,0.04257483858344747,0.09528468010174135,1.1231904626738576
337,92036,888,5378,593,407,1000,6378,0.15678896205707119,0.06381310755722797,0.0929758544998432,0.888
338,92037,4572,36901,3826,903,4729,41630,0.11359596444871486,0.02169108815757867,0.0919048762911362,0.9668005920913513
339,92040,5450,37717,3861,1552,5413,43130,0.12550428935775562,0.03598423371203339,0.08952005564572224,1.006835396268243
340,92054,3650,30139,3098,684,3782,33921,0.1114943545296424,0.020164499867338818,0.09132985466230359,0.965097831835008
341,92055,0,49,2,7,9,58,0.15517241379310345,0.1206896551724138,0.034482758620689655,0.0
342,92056,7715,56553,6515,1336,7851,64404,0.12190236631265139,0.02074405316439973,0.10115831314825166,0.9826773659406445
343,92057,7698,52204,6315,1408,7723,59927,0.12887346271296746,0.02349525255727802,0.10537821015568942,0.9967629159652984
344,92058,2450,14388,1813,481,2294,16682,0.1375134875914159,0.02883347320465172,0.10868001438676418,1.0680034873583262
345,92059,80,350,51,41,92,442,0.2081447963800905,0.09276018099547512,0.11538461538461539,0.8695652173913043
346,92060,62,520,100,44,144,664,0.21686746987951808,0.06626506024096386,0.15060240963855423,0.4305555555555556
347,92061,440,1944,322,178,500,2444,0.20458265139116202,0.07283142389525368,0.13175122749590834,0.88
348,92064,6184,47806,4729,1505,6234,54040,0.11535899333826795,0.027849740932642485,0.08750925240562546,0.9919794674366378
349,92065,7103,33827,4086,3194,7280,41107,0.1770987909601771,0.0776996618580777,0.0993991291020994,0.9756868131868132
350,92066,85,419,47,36,83,502,0.16533864541832669,0.07171314741035857,0.09362549800796813,1.0240963855421688
351,92067,2280,11460,1475,684,2159,13619,0.1585285263235186,0.05022395183199941,0.1083045744915192,1.0560444650301066
352,92069,4932,36572,4041,1387,5428,42000,0.12923809523809524,0.033023809523809525,0.09621428571428571,0.9086219602063376
353,92070,143,823,119,91,210,1033,0.20329138431752178,0.08809293320425944,0.11519845111326234,0.680952380952381
354,92071,6886,49677,4931,1220,6151,55828,0.11017768861503188,0.021852833703517947,0.08832485491151394,1.1194927654039994
355,92075,1334,11262,1134,286,1420,12682,0.111969720864217,0.022551648005046523,0.08941807285917047,0.9394366197183098
356,92078,7348,41963,5466,1529,6995,48958,0.14287756852812614,0.031230850933453163,0.11164671759467298,1.0504646175839885
357,92081,3615,22845,2736,559,3295,26140,0.1260520275439939,0.02138485080336649,0.1046671767406274,1.0971168437025796
358,92082,3605,18068,2110,1521,3631,21699,0.16733490022581685,0.07009539610120281,0.09723950412461403,0.9928394381713027
359,92083,3125,23896,2568,667,3235,27131,0.11923629796174118,0.02458442372194169,0.0946518742397995,0.9659969088098919
360,92084,5463,37104,3811,1550,5361,42465,0.12624514305898976,0.0365006475921347,0.08974449546685506,1.0190263010632346
361,92086,345,1371,239,316,555,1926,0.2881619937694704,0.1640706126687435,0.1240913811007269,0.6216216216216216
362,92091,651,2854,467,151,618,3472,0.17799539170506912,0.04349078341013825,0.13450460829493088,1.0533980582524272
363,92096,1,38,2,18,20,58,0.3448275862068966,0.3103448275862069,0.034482758620689655,0.05
364,92101,812,7153,1219,124,1343,8496,0.1580743879472693,0.014595103578154425,0.1434792843691149,0.6046165301563663
365,92102,3113,23651,2443,656,3099,26750,0.11585046728971962,0.02452336448598131,0.09132710280373832,1.0045175863181672
366,92103,2645,22319,2314,447,2761,25080,0.11008771929824561,0.017822966507177032,0.09226475279106858,0.9579862368706991
367,92104,3804,31652,3378,577,3955,35607,0.11107366529053277,0.016204678855281266,0.09486898643525149,0.9618204804045511
368,92105,4258,35549,3342,953,4295,39844,0.10779540206806545,0.023918281297058527,0.08387712077100692,0.9913853317811409
369,92106,2271,20026,1957,353,2310,22336,0.10342048710601719,0.015804083094555874,0.08761640401146131,0.9831168831168832
370,92107,2832,25789,2419,425,2844,28633,0.09932595257220689,0.01484301330632487,0.08448293926588202,0.9957805907172996
371,92108,576,4500,651,78,729,5229,0.13941480206540446,0.01491681009753299,0.12449799196787148,0.7901234567901234
372,92109,3975,32686,3445,559,4004,36690,0.10913055328427364,0.015235759062414827,0.09389479422185881,0.9927572427572428
373,92110,1731,15692,1543,309,1852,17544,0.10556315549475605,0.017612859097127224,0.08795029639762882,0.9346652267818575
374,92111,3525,32425,2969,582,3551,35976,0.09870469201690016,0.016177451634422947,0.0825272403824772,0.9926781188397634
375,92113,3117,23003,2297,882,3179,26182,0.12141929569933542,0.03368726606065236,0.08773202963868307,0.9804970116388801
376,92114,6295,55341,4921,1679,6600,61941,0.10655301012253596,0.027106439999354224,0.07944657012318174,0.9537878787878787
377,92115,4840,38165,4171,759,4930,43095,0.11439842209072978,0.017612252001392274,0.09678617008933751,0.9817444219066938
378,92116,3036,25880,2660,467,3127,29007,0.1078015651394491,0.0160995621746475,0.0917020029648016,0.9708986248800767
379,92117,5621,52500,4756,972,5728,58228,0.09837191729065055,0.016692999931304527,0.08167891735934601,0.9813198324022346
380,92118,1899,17333,1835,292,2127,19460,0.10930113052415211,0.01500513874614594,0.09429599177800617,0.8928067700987306
381,92119,2775,24952,2301,552,2853,27805,0.10260744470418989,0.019852544506383744,0.08275490019780615,0.9726603575184016
