ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience
95249,671,4135,648,1209,332300.0,35319.25,5504459,5605,4783,0.0,7.416666666666667,3.9751861042183623,9.408467054085238,31731.68256042233,982.0622658340767,0.13547982437800543,0.8645201756219946
95252,3244,17933,2996,4966,360200.0,78721.75,24087614,21752,20929,0.0,7.068424566088117,4.2643979057591626,4.575609663149002,31950.54031616079,1107.3746781905113,0.1431506522050743,0.8568493477949257
95255,524,2134,490,791,231500.0,42924.0,4426140,3514,2624,0.0,5.424489795918367,3.3603034134007586,5.393253191687634,21702.06758904132,1259.5731360273194,0.18673780487804878,0.8132621951219512
95258,508,4775,534,1241,479900.0,98313.25,5160409,5653,5309,0.0,9.893258426966293,4.257050765511684,4.881335933864459,41745.26673610078,912.8620201662834,0.10058391410811829,0.8994160858918817
95301,4529,32264,4171,8912,288800.0,60282.25,27300825,39604,36435,0.0,8.821146008151523,4.128478456014363,4.790796627531321,26238.342138441516,689.3451419048581,0.11447783724440785,0.8855221627555921
95303,34,302,40,77,592600.0,94241.25,302370,413,342,0.0,8.4,4.363636363636363,6.288116933932859,51739.13125951933,732.1307506053269,0.11695906432748537,0.8830409356725146
95304,1736,11606,1614,3163,692400.0,95007.5,15342205,16152,13220,0.0,8.26641883519207,4.218147328485615,7.28784569639239,60409.82825887359,949.8641035165924,0.12208774583963691,0.8779122541603631
95306,193,1061,160,330,283300.0,46636.75,1825681,1360,1221,0.0,7.8375,3.8,6.074608543691403,26353.135029453173,1342.4125,0.13104013104013104,0.868959868959869
95307,4919,34934,4691,9633,313000.0,59958.75,29497429,42614,39625,0.0,8.495629929652527,4.137132772760303,5.220255592386432,28450.893123470356,692.2004270896888,0.11838485804416404,0.881615141955836
95310,446,2147,497,699,379500.0,38516.75,3782535,3498,2644,0.0,5.217303822937626,3.709585121602289,9.852856224889171,35941.41921232551,1081.3421955403087,0.18797276853252648,0.8120272314674736
95311,421,2282,505,792,252400.0,43727.0,4317750,3445,2787,1.5,5.352475247524753,3.412878787878788,5.77217737324765,23620.305927187885,1253.3381712626995,0.18119842124147828,0.8188015787585217
95315,1211,9708,1109,2641,273000.0,61161.75,7287907,11147,10817,0.0,9.845807033363391,4.134418780764862,4.463574047505181,24770.268747902683,653.7998564636225,0.1025238051215679,0.8974761948784321
95316,861,6077,752,1690,375000.0,78440.75,5356612,7301,6829,0.0,9.226063829787234,4.105325443786982,4.780678410137588,33273.88741366248,733.6819613751541,0.11011861180260653,0.8898813881973935
95319,169,1305,185,329,194700.0,34746.5,958518,1653,1490,0.0,7.967567567567568,4.480243161094225,5.603442073302347,18621.182934283006,579.8656987295826,0.12416107382550336,0.8758389261744967
95320,1455,11379,1395,3074,448000.0,66936.5,10909186,14013,12774,0.0,9.2,4.17501626545218,6.692910444973968,40318.58998233319,778.5046742310711,0.10920620009394082,0.8907937999060592
95321,2005,8531,2151,3142,330900.0,55372.5,18011787,13234,10682,0.0,4.898186889818689,3.353278166772756,5.975890559393201,30297.09734800319,1361.0236512014508,0.20136678524620857,0.7986332147537915
95322,1117,8686,1054,2401,354500.0,56480.75,6732301,10106,9740,0.0,9.300759013282732,4.082882132444815,6.276474728115331,32399.120160888047,666.1687116564417,0.1082135523613963,0.8917864476386037
95323,96,737,83,205,451400.0,73498.5,706594,950,820,0.0,10.036144578313253,4.0634146341463415,6.141621937862677,40285.51389000509,743.7831578947369,0.10121951219512196,0.8987804878048781
95324,822,6095,682,1672,313200.0,65259.0,4878940,7561,6777,0.0,10.142228739002933,4.136961722488039,4.799338022341746,28251.545291018712,645.2770797513556,0.10063449904087354,0.8993655009591265
95326,1217,8424,1075,2361,366500.0,79339.25,7681826,10483,9499,0.0,8.968372093023255,4.083439220669208,4.619403384831593,32486.84855840682,732.7888963083087,0.11316980734814192,0.8868301926518581
95327,1189,6094,1229,1877,271800.0,51053.5,8390194,8343,7323,0.0,5.925956061838893,3.880127863612147,5.323826965829963,25072.34501203378,1005.65671820688,0.16782739314488598,0.8321726068551141
95328,609,3612,552,1020,306000.0,51800.5,2682085,4215,4164,0.0,7.646739130434782,4.1382352941176475,5.9072788872694275,28189.371568145987,636.3190984578885,0.13256484149855907,0.8674351585014409
95329,747,3714,835,1113,284400.0,57838.5,5292917,4782,4549,0.0,5.34251497005988,4.008086253369272,4.917139967322804,25936.10289081996,1106.8416980342952,0.18355682567597273,0.8164431743240272
95330,5733,23960,4026,8381,431400.0,88723.75,22278743,29525,27986,0.0,7.375310481867859,3.5428946426440757,4.862283210527058,37864.41574436697,754.5721591871295,0.14385764310726792,0.8561423568927321
95333,231,1736,256,478,274600.0,51350.75,1464799,2155,1992,0.0,7.68359375,4.115062761506276,5.34753630667517,25317.074645664667,679.7211136890951,0.1285140562248996,0.8714859437751004
95334,1814,11350,1407,3328,246500.0,58789.25,8769298,13354,12757,0.0,9.356076759061834,3.9555288461538463,4.192943437788371,22446.404395505622,656.679496779991,0.1102923884925923,0.8897076115074077
95336,6603,47730,6245,13218,398100.0,68094.0,42318625,60038,53975,0.0,8.700240192153723,4.110531093962778,5.8463300731341965,35772.551113680594,704.8640027982278,0.11570171375636869,0.8842982862436313
95337,7584,37956,5667,11759,466500.0,85472.0,36790714,50891,43623,0.0,8.035997882477501,3.872778297474275,5.45792774241857,41079.807653018746,722.9316382071486,0.12990853448868717,0.8700914655113129
95338,1913,13783,2069,4119,320800.0,52783.75,22633921,18193,15852,1.5,7.586273562107298,3.8106336489439183,6.077628057877662,29501.67552718917,1244.1005331720992,0.13051980822609136,0.8694801917739087
95340,5381,37494,5010,10462,300400.0,56883.5,32454794,48310,42504,0.0,8.557884231536926,4.098164786847639,5.280968998039853,27436.89547104833,671.8028151521424,0.11787125917560701,0.882128740824393
95341,3555,18914,2507,5878,232400.0,42803.5,12086184,21864,21421,0.0,8.962504986039091,3.8225586934331406,5.429462543950845,21792.181599539286,552.7892425905599,0.11703468558890807,0.8829653144110919
95348,4965,25855,3777,7952,273400.0,49649.25,21436044,36941,29632,0.0,8.15991527667461,3.875754527162978,5.506629002452202,25284.99125280733,580.2778484610595,0.12746355291576675,0.8725364470842333
95350,6840,51713,6667,13895,309800.0,55708.0,43979153,69697,58380,0.0,8.782510874456277,4.2139618567830155,5.561140231205572,28349.50851893736,631.0049643456676,0.11420006851661528,0.8857999314833848
95351,5037,33949,4880,9401,241800.0,44323.5,24825096,40702,38829,0.0,7.988934426229508,4.1470056376981175,5.455345358556973,22599.672076613842,609.9232470148887,0.12567926034664811,0.8743207396533519
95354,3893,24365,3713,6788,280500.0,51686.0,20037052,32046,28078,0.0,7.61055750067331,4.162934590453742,5.427001509112719,25845.52594449913,625.2590650939275,0.1322387634446898,0.8677612365553102
95355,8289,60085,7634,16445,359200.0,68031.75,55359419,81493,67719,0.0,8.956510348441185,4.157737914259654,5.279887699493251,32279.719841969483,679.3150209220424,0.11273054829516088,0.8872694517048391
95356,4574,31162,4217,8601,389900.0,74520.75,34318292,43173,35379,0.0,8.47427080863173,4.154865713289152,5.232099784288269,34754.060770404605,794.9017209830218,0.11919500268520875,0.8808049973147912
95357,1594,11766,1488,3141,340300.0,77146.25,10596452,14056,13254,0.0,8.978494623655914,4.253422476918179,4.411102289482638,30239.593237928977,753.8739328400683,0.11226799456767768,0.8877320054323223
95358,3384,23862,3282,6517,319900.0,62095.25,19238051,28831,27144,0.0,8.30164533820841,4.180758017492711,5.151762815996393,28985.836129760333,667.2696403177135,0.12091069849690539,0.8790893015030946
95360,1678,11720,1507,3213,298300.0,64218.0,9483385,13603,13227,0.0,8.89051094890511,4.169934640522876,4.645115076769753,26946.60829441331,697.1539366316254,0.11393362062448023,0.8860663793755198
95363,4157,24706,3718,7083,360300.0,73717.0,23903904,29797,28424,0.0,7.763044647660032,4.074968233799238,4.887610727511971,32146.713305629895,802.225190455415,0.13080495356037153,0.8691950464396285
95365,477,3194,392,858,183900.0,41152.75,2127079,3546,3586,0.0,9.364795918367347,4.278554778554779,4.468717157419613,17308.16030694422,599.8530738860688,0.10931399888455103,0.8906860011154489
95366,2338,18327,2083,4913,522100.0,87171.0,18928763,23277,20410,0.0,9.920787325972155,4.20618766537757,5.989377201133404,45896.37130795593,813.195987455428,0.1020578147966683,0.8979421852033317
95367,3389,24031,3265,6553,344800.0,71474.0,20459071,28408,27296,0.0,8.398162327718223,4.184343048985197,4.824131852142037,30848.819329627808,720.1869543790482,0.11961459554513482,0.8803854044548651
95368,1837,14495,1829,3895,349000.0,81592.0,12495249,16741,16324,0.0,8.92946965554948,4.193068035943518,4.277380135307383,30859.049179175938,746.3860581805149,0.11204361676059789,0.8879563832394021
95370,6966,29639,6552,9968,342700.0,60253.0,52623488,45320,36191,0.0,5.586843711843712,3.6722512038523276,5.687683600816557,31136.690989101015,1161.1537511032657,0.18103948495482303,0.818960515045177
95374,136,768,105,235,357300.0,49926.0,739722,1085,873,0.0,8.60952380952381,3.8468085106382977,7.156591755798582,33027.37887364428,681.7714285714286,0.12027491408934708,0.8797250859106529
95376,6695,49118,6539,13378,454200.0,83514.0,47117401,63595,55657,0.0,8.535402966814498,4.171998804006578,5.438609095480997,40078.464274505866,740.8978850538564,0.11748746788364446,0.8825125321163555
95379,808,4223,753,1350,319000.0,60347.5,6476760,6104,4976,0.0,6.681274900398407,3.7266666666666666,5.286051617714072,28979.254013794976,1061.0681520314547,0.15132636655948553,0.8486736334405145
95382,5024,35581,4727,9687,374600.0,74457.5,33397614,49167,40308,0.0,8.590014808546647,4.1917002167853825,5.031057986099452,33392.80993987871,679.2688998718653,0.11727200555720949,0.8827279944427905
95383,1923,8231,2066,3302,364200.0,74946.5,17433428,13889,10297,0.0,4.914811229428848,3.075105996365839,4.8594664193791575,32446.793437119064,1255.1967744258045,0.2006409633873944,0.7993590366126057
95386,1258,8567,1185,2383,323200.0,61927.75,6979632,10297,9752,0.0,8.291139240506329,4.122954259336971,5.2189850269063545,29292.015089623743,677.8316014373119,0.1215135356849877,0.8784864643150123
95388,1403,9281,1237,3177,231700.0,48069.75,6560275,11039,10518,0.0,8.637025060630558,3.36292099464904,4.820079155810046,21492.69232295585,594.2816378295136,0.11760791024909678,0.8823920897509032
95401,3858,33914,3552,8998,541300.0,76125.25,33828783,50741,37466,0.0,10.63400900900901,4.197821738164037,7.110649882923209,48157.78334322439,666.6952365936817,0.09480595740137725,0.9051940425986228
95403,5437,38663,5124,10839,588800.0,78611.5,43952025,62584,43787,0.0,8.60655737704918,4.068641018544146,7.489998282694008,52234.36173619471,702.2885242234437,0.1170210336401215,0.8829789663598785
95404,5296,43226,5512,11568,710100.0,83420.75,60443697,60396,48738,0.0,8.802975326560233,4.194502074688796,8.51227062811111,62665.17693477455,1000.7897377309756,0.11309450531412861,0.8869054946858714
95405,2572,24856,2604,6556,648800.0,92154.75,29029599,36808,27460,0.0,10.533026113671275,4.183648566198902,7.040331616113114,56756.82421745748,788.676347533145,0.09482884195193007,0.9051711580480699
95407,3539,28563,3199,7979,506600.0,67053.5,26804996,40955,31762,0.0,10.035010940919037,4.0233111918786815,7.555161177268897,45585.24089406854,654.4987425222805,0.10071783892701971,0.8992821610729803
95409,4327,33084,4048,8922,665600.0,78341.75,45831791,52810,37132,0.0,9.241847826086957,4.193118134947321,8.496108396863741,59065.550622920186,867.8619768983148,0.10901648174081655,0.8909835182591834
95421,343,2850,339,838,571400.0,58782.0,4017419,3524,3189,0.0,9.418879056047198,3.8102625298329356,9.720662787928278,52032.53352299974,1140.016742338252,0.10630291627469426,0.8936970837253058
95422,2777,17640,2951,4824,156400.0,33952.5,16654040,22049,20591,0.0,6.91867163673331,4.2323797678275294,4.606435461306237,14991.299820268123,755.3195156242914,0.14331504055169733,0.8566849594483027
95423,1144,7120,1131,1969,223600.0,45886.0,7625341,8727,8251,0.0,7.306808134394341,4.197054342305739,4.87294599660027,20831.168585361367,873.7642947175433,0.13707429402496668,0.8629257059750334
95425,1532,12559,1460,3478,556700.0,79333.0,15478146,16544,14019,0.0,9.651369863013699,4.051466359976998,7.017256375026786,49346.67089786669,935.5745889748549,0.10414437549040588,0.8958556245095941
95426,426,2592,398,694,260400.0,82928.0,4313477,3519,2990,0.0,7.582914572864322,4.348703170028818,3.1400733166120007,22991.89942319375,1225.7678317703894,0.1331103678929766,0.8668896321070234
95428,179,1225,203,354,301300.0,40495.25,1906878,1669,1428,0.0,6.916256157635468,3.9661016949152543,7.440378809860416,28400.57546481321,1142.5272618334332,0.14215686274509803,0.8578431372549019
95436,1031,8511,1061,2358,578800.0,70154.25,9857341,10710,9572,0.0,8.99340245051838,4.046649703138253,8.2503911024635,51870.99583463824,920.3866479925304,0.11084412870873381,0.8891558712912662
95437,2277,18508,2116,5075,446400.0,49155.25,19279294,22678,20624,0.0,9.822778827977316,4.095566502463054,9.081430772908286,41322.85364437464,850.132022224182,0.10259891388673391,0.8974010861132661
95441,220,1704,188,555,952800.0,106010.0,3826925,2555,1892,0.0,10.23404255319149,3.466666666666667,8.987831336666352,82341.7360003531,1497.8180039138942,0.09936575052854123,0.9006342494714588
95442,566,4471,560,1340,1177600.0,136337.5,9410840,5894,5031,0.0,8.994642857142857,3.758955223880597,8.637388832859632,99603.40734490436,1596.6813708856464,0.11130987875173921,0.8886901212482607
95445,585,4029,556,1208,585200.0,60917.75,6848111,5046,4585,0.0,8.298561151079136,3.8195364238410594,9.606395508698204,53116.5593290484,1357.136543797067,0.12126499454743729,0.8787350054525627
95446,1454,9857,1471,2851,506700.0,70296.25,11540741,12726,11328,0.0,7.689326988443236,3.9673798667134337,7.208065864110817,45401.2985556658,906.8631934622034,0.12985522598870056,0.8701447740112994
95448,2340,19841,2204,5688,919400.0,95259.5,34052630,27831,22045,0.0,10.063974591651542,3.8996132208157523,9.651530818448554,80196.36490402598,1223.5503575150012,0.09997731911998185,0.9000226808800181
95449,176,1065,136,333,465000.0,56081.0,1524749,1479,1201,0.0,9.125,3.7267267267267266,8.291578252884221,42525.74636611708,1030.9323867478026,0.11323896752706078,0.8867610324729392
95451,2512,15656,2537,4563,285000.0,54050.75,24775334,20542,18193,0.0,7.16121403232164,3.9815910585141356,5.272822301263164,26152.358485834615,1206.081881024243,0.13944923871818832,0.8605507612818117
95452,252,2419,269,664,915600.0,97684.0,4976271,2917,2688,0.0,9.929368029739777,4.022590361445783,9.37308054543221,79690.20002701563,1705.9550908467604,0.10007440476190477,0.8999255952380952
95453,2009,14144,1956,3887,342500.0,54731.0,17344702,18034,16100,0.0,8.258179959100204,4.155647028556728,6.257879446748643,31392.683310302415,961.7778640346013,0.12149068322981367,0.8785093167701863
95454,277,1933,291,603,371700.0,36082.5,3506221,2624,2224,0.0,7.594501718213058,3.6650082918739635,10.3013926418624,35421.71431295059,1336.2122713414635,0.13084532374100719,0.8691546762589928
95456,190,1485,184,418,410000.0,33334.25,2621377,1806,1669,0.0,9.103260869565217,4.007177033492823,12.29966175930162,39368.79085853635,1451.4822812846069,0.11024565608148593,0.889754343918514
95457,587,4012,587,1218,332800.0,44852.5,6341484,5229,4599,0.0,7.834752981260648,3.7758620689655173,7.419876261077977,31070.47126206278,1212.75272518646,0.12763644270493585,0.8723635572950641
95458,715,4598,732,1249,234500.0,45352.75,4861484,5627,5330,0.0,7.258196721311475,4.2538030424339475,5.170579512818958,21870.458425536603,863.9566376399503,0.1373358348968105,0.8626641651031894
95460,539,4324,486,1233,566400.0,65203.75,7327624,5375,4810,0.0,10.006172839506172,3.9440389294403895,8.68661695071219,51094.82082475609,1363.2788837209303,0.10103950103950105,0.898960498960499
95461,547,3847,505,1166,315900.0,52918.5,5911799,5368,4352,0.0,8.700990099009902,3.7684391080617496,5.969556960231299,29044.247663532293,1101.3038375558867,0.11603860294117647,0.8839613970588235
95464,462,3119,507,836,127500.0,50892.0,3255676,3822,3626,0.0,7.063116370808679,4.283492822966507,2.5053053525112,11764.748198252382,851.8252223966509,0.1398234969663541,0.8601765030336459
95465,264,2267,228,638,957300.0,67436.0,4009932,2894,2495,0.0,11.100877192982455,3.9670846394984327,14.195681831662613,86096.38082073753,1385.6019350380097,0.09138276553106213,0.9086172344689378
95467,1480,8554,1353,2370,338300.0,69720.0,11417823,10658,9907,0.0,7.416112342941611,4.233755274261603,4.852266207687895,30334.706227120136,1071.2913304559954,0.1365701019481175,0.8634298980518825
95470,726,6048,714,1688,495100.0,65516.75,7916566,7373,6762,0.0,9.487394957983193,4.01303317535545,7.556846150030336,44643.57724499284,1073.7238573172385,0.10559006211180125,0.8944099378881988
95472,3641,35886,3436,9653,890700.0,94522.5,47270197,47834,39322,0.0,11.503783469150175,4.094789184709417,9.423153217487899,77745.62524620217,988.2133419743279,0.08738110981130157,0.9126188901886985
95476,5088,42661,4952,11567,767900.0,85397.5,62760880,60310,47613,0.0,9.642366720516963,4.1280366560041495,8.992066512485728,67626.16678045053,1040.638036809816,0.10400520866150001,0.8959947913385
95482,3446,28386,3292,7582,402700.0,54644.5,29707415,36509,31678,0.0,9.669501822600242,4.198364547612767,7.369451637401752,36915.81485655522,813.701142184119,0.10392070206452428,0.8960792979354757
95485,343,2496,343,719,299100.0,48608.75,3515860,3249,2839,0.0,8.276967930029155,3.9485396383866482,6.15321315606758,27716.107059019014,1082.1360418590336,0.12081718915110955,0.8791828108488905
95490,2006,13903,1919,4064,337600.0,49366.5,18217101,18063,15822,0.0,8.290255341323606,3.9146161417322833,6.838645640262121,31238.93273513718,1008.5313070918452,0.12128681582606497,0.8787131841739351
95492,3454,32230,3444,8327,652800.0,112699.0,36893753,42057,35674,0.0,10.361207897793264,4.285336856010568,5.792420518371946,56118.749758487575,877.2321611146778,0.09654089813309413,0.9034591018669059
95497,766,4688,647,1401,943200.0,80215.0,9884397,6361,5335,0.0,8.42967542503864,3.892933618843683,11.758399301876208,83524.71603378428,1553.906146832259,0.12127460168697282,0.8787253983130272
95501,2643,24097,2642,6253,299400.0,44614.5,18968405,31502,26739,1.5714285714285714,10.12112036336109,4.27634735327043,6.710822714588306,27966.112103469502,602.1333566122786,0.09880698605033846,0.9011930139496616
95503,3407,30708,3283,8111,337600.0,56590.75,25710096,36931,33991,1.5714285714285714,10.391410295461467,4.2060165207742575,5.965639260833264,30849.07842051657,696.165714440443,0.09658438998558443,0.9034156100144156
95519,2482,21992,2300,5842,352700.0,56686.0,18497374,27330,24292,1.5714285714285714,10.640869565217391,4.18931872646354,6.221994848816286,32223.92830235865,676.815733626052,0.09468137658488392,0.905318623415116
95521,1951,18371,1866,4903,379000.0,40370.75,15490631,24954,20237,1.5714285714285714,10.890675241157556,4.144809300428309,9.38798511298403,35734.958947611245,620.7674521118859,0.0922073429856204,0.9077926570143796
95524,217,2443,218,629,484900.0,66321.75,2818259,2820,2661,1.5714285714285714,12.20183486238532,4.228934817170111,7.31132697795218,43675.740299631274,999.3826241134752,0.08192408868846299,0.918075911311537
95525,192,1939,202,542,388200.0,49507.0,1892874,2415,2141,0.0,10.549504950495049,3.9317343173431736,7.841315369543701,35911.62735958811,783.7987577639751,0.09434843531060252,0.9056515646893974
95526,56,602,72,182,262100.0,33267.75,985203,871,674,1.5714285714285714,9.13888888888889,3.6153846153846154,7.878500950620346,25172.046427706333,1131.1171067738233,0.10682492581602374,0.8931750741839762
95528,157,1292,162,361,383900.0,64520.5,1342912,1570,1454,1.5714285714285714,8.944444444444445,4.013850415512465,5.950046884323587,34664.47605654299,855.3579617834395,0.11141678129298486,0.8885832187070152
95531,3002,22045,2924,5932,236100.0,47921.5,19999451,26958,24969,0.0,8.566005471956224,4.222353337828726,4.926807382907463,21907.117001112198,741.8744343052156,0.11710521046097161,0.8828947895390284
95536,288,2809,247,768,443500.0,56532.75,2868520,3721,3056,1.5714285714285714,12.538461538461538,4.032552083333333,7.845010193206592,40529.76415347673,770.9002956194571,0.08082460732984294,0.919175392670157
95540,1880,15775,1773,4122,313500.0,48483.25,12904855,19462,17548,1.5714285714285714,9.957698815566836,4.28311499272198,6.466150680905261,29057.444200225484,663.0795909978419,0.1010371552313654,0.8989628447686346
95542,244,1958,252,679,386700.0,30521.0,4693725,2954,2210,1.5714285714285714,8.738095238095237,3.2430044182621502,12.669964942170964,37448.540032565565,1588.9387271496275,0.11402714932126697,0.885972850678733
95547,167,1516,161,391,470800.0,57399.5,1459225,1714,1677,1.5714285714285714,10.453416149068323,4.304347826086956,8.202162039739022,42964.86449890731,851.3564760793465,0.09600477042337507,0.9039952295766249
95549,100,1067,115,302,536500.0,73479.25,1693438,1241,1182,1.5714285714285714,10.147826086956522,3.8642384105960264,7.301381002119646,47881.44323004105,1364.5753424657535,0.09729272419627749,0.9027072758037225
95551,203,1590,193,408,391100.0,60276.0,1369311,1943,1783,1.5714285714285714,9.290155440414507,4.394607843137255,6.488486296370032,35532.93725022403,704.7406073082861,0.10824453168816602,0.8917554683118339
95552,35,460,67,147,246400.0,22312.25,783032,674,527,0.0,7.388059701492537,3.36734693877551,11.043260988918643,24608.277140243135,1161.7685459940653,0.127134724857685,0.872865275142315
95562,543,3914,538,1062,239000.0,38628.5,3007253,4694,4452,0.0,8.284386617100372,4.196798493408663,6.187141618235241,22628.83508903091,640.6589262888795,0.12084456424079065,0.8791554357592093
95567,316,2280,291,652,254000.0,70001.5,2496322,2777,2571,0.0,8.920962199312715,3.98159509202454,3.628493675135533,22767.462208938672,898.9276197335254,0.11318553092182031,0.8868144690781797
95570,460,3836,475,1042,446600.0,53955.25,4485351,4617,4311,1.5714285714285714,9.044210526315789,4.122840690978887,8.277229741313404,40987.855864630175,971.4860298895387,0.11018325214567386,0.8898167478543262
95602,4821,20323,4644,6180,511000.0,81974.0,40034479,30961,24967,1.8,5.414298018949181,4.068608414239482,6.2336838509771395,45164.65361120568,1293.061561319079,0.18600552729603076,0.8139944727039692
95603,5545,31924,5298,9077,474900.0,71167.75,44710464,44994,37222,1.8,7.072291430728577,4.127905695714443,6.672966336578015,42505.03102155078,993.6983597813041,0.1423351781204664,0.8576648218795336
95605,1526,10666,1513,2913,313500.0,54930.5,8728787,15044,12179,0.0,8.058162590879048,4.185375901132852,5.707211840416527,28725.037088102727,580.2171629885669,0.12423023236718943,0.8757697676328106
95608,7916,60670,7736,16280,448700.0,66905.5,70938415,85706,68406,0.0,8.865822130299897,4.2128992628992625,6.706474056691901,40383.27133724044,827.694852169043,0.11308949507353157,0.8869105049264684
95610,5477,39042,5304,10806,375700.0,63770.25,40003289,64891,44346,0.0,8.393476621417799,4.1198408291689805,5.891461927779804,33959.91789370578,616.4689864542079,0.11960492490867271,0.8803950750913273
95614,1324,5204,1231,1629,430400.0,104035.0,9792511,7096,6435,1.6666666666666667,5.303005686433794,4.0073664825046045,4.137069255539001,37256.06111415421,1380.004368658399,0.1912975912975913,0.8087024087024087
95615,60,458,68,118,602300.0,59034.5,593015,592,526,0.0,7.617647058823529,4.389830508474576,10.202508702538346,54824.934201947675,1001.714527027027,0.12927756653992395,0.870722433460076
95616,2937,33096,2857,8497,730800.0,58938.75,35542963,66240,35953,0.0,12.612180609030451,4.2406731787689775,12.399312845962971,66531.60030736554,536.578547705314,0.07946485689650377,0.9205351431034963
95618,2510,23635,2280,6226,697900.0,98098.25,27079924,39803,25915,0.0,11.467105263157896,4.19932540957276,7.114296126587376,60720.08959254734,680.3488179282969,0.08797993440092611,0.9120200655990739
95619,918,5473,910,1525,277300.0,63637.0,6796540,7297,6383,0.0,7.023076923076923,4.1908196721311475,4.357527853292896,25070.178551266155,931.4156502672331,0.1425661914460285,0.8574338085539714
95620,2905,19965,2385,5799,458600.0,81501.5,20225971,25436,22350,0.0,9.58909853249476,3.9437834109329195,5.626890302632467,40554.0080601577,795.1710567699324,0.10671140939597315,0.8932885906040269
95621,6536,43760,6329,11804,327900.0,64358.25,40091920,64283,50089,0.0,7.946911044398799,4.2609284988139615,5.094917900968407,29614.656126767604,623.6784219778168,0.12635508794346065,0.8736449120565394
95623,1100,5212,1119,1544,443500.0,71982.75,9389648,7159,6331,0.0,5.640750670241287,4.0880829015544045,6.161198342658484,39654.21954753434,1311.5865344321833,0.1767493287000474,0.8232506712999527
95624,10150,67988,9332,18859,473300.0,98028.5,72048643,81278,77320,0.0,8.373124732104586,4.143273768492497,4.828187720917897,41181.540306598436,886.4470459410911,0.1206932229694775,0.8793067770305225
95627,408,3416,403,908,357900.0,78085.25,3048566,4030,3819,0.0,9.488833746898264,4.211453744493392,4.5834520604083355,31769.40272310725,756.4679900744417,0.10552500654621629,0.8944749934537837
95628,6949,50600,6693,13600,489000.0,89449.25,60052294,68439,57293,0.0,8.598386373823397,4.231544117647059,5.466787032870594,42889.36925887686,877.4572100702816,0.11682055399437977,0.8831794460056203
95630,12388,78486,10847,26994,598100.0,117684.0,90970427,116325,89333,0.0,8.377800313450724,3.366451804104616,5.082254172189932,51225.79470368123,782.0367676767677,0.12142209485856291,0.8785779051414371
95631,2041,6651,1917,2301,409400.0,83294.5,15478939,11368,8568,1.8,4.534167970787689,3.7774880486744893,4.915090432141378,36133.717633666834,1361.6237684729065,0.22373949579831934,0.7762605042016807
95633,845,3430,728,1177,341700.0,73466.75,7799145,5428,4158,0.0,5.872252747252747,3.6321155480033984,4.651083653489504,30496.435374774206,1436.8358511422255,0.1750841750841751,0.8249158249158249
95634,789,3502,723,1166,323700.0,59530.5,7420252,5317,4225,1.6666666666666667,5.934993084370678,3.6801029159519727,5.437548819512687,29442.67910364726,1395.5711867594507,0.1711242603550296,0.8288757396449704
95640,2165,10591,1752,3223,345100.0,70289.5,11395824,13038,12343,0.0,7.280821917808219,3.9578032888613093,4.909694904644364,30921.892526186894,874.0469397146802,0.1419428015879446,0.8580571984120554
95642,1696,8941,1507,2602,348900.0,62389.75,13023171,12285,10448,0.0,7.0583941605839415,4.088009223674097,5.592264755027869,31599.951238240883,1060.0871794871796,0.14423813169984687,0.8557618683001531
95648,11197,71062,10087,20375,514000.0,87814.5,74595396,86877,81149,1.8,8.154951918310697,4.037251533742332,5.853247470520245,45155.12752994016,858.6322732138541,0.1243022095158289,0.8756977904841711
95650,2626,16094,2456,4498,682700.0,101905.5,25380730,19764,18550,1.8,7.62214983713355,4.161849710982659,6.699344000078504,59201.50621912046,1284.1899413074277,0.1323989218328841,0.867601078167116
95658,1478,8127,1336,2515,702600.0,98854.5,13516772,10366,9463,1.8,7.18937125748503,3.8190854870775346,7.107415443909989,61088.19223748414,1303.952537140652,0.14118144351685513,0.8588185564831449
95659,72,504,57,136,435700.0,58222.25,648257,690,561,0.0,10.105263157894736,4.235294117647059,7.483393376243618,39710.08859876232,939.5028985507247,0.10160427807486631,0.8983957219251337
95660,4469,27288,4319,7677,256000.0,49371.5,21068813,34046,31607,0.0,7.352859458207918,4.136641917415657,5.185177683481361,23688.068232804082,618.8337249603478,0.1366469452969279,0.8633530547030721
95661,4533,34073,4375,9090,550300.0,88908.0,37190501,50535,38448,1.8,8.824228571428572,4.247084708470847,6.1895442479866825,48291.59633908166,735.9355100425448,0.11379005409904286,0.8862099459009571
95662,5149,38502,5054,10229,408300.0,80260.25,38121304,49819,43556,0.0,8.636921250494657,4.267377065206765,5.08720070022209,36155.045078643736,765.1960898452397,0.11603453025989531,0.8839654697401047
95663,602,3317,607,926,713900.0,110783.75,5256167,4326,3924,1.8,6.456342668863262,4.232181425485961,6.444085888047661,61461.84991895179,1215.017799352751,0.15468909276248727,0.8453109072375128
