zipcode,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021
90704,CA,Los Angeles County,Avalon,681872.5264505161,717144.9676633409,714041.7099071122,782530.4512346521,723897.4138139053,14.76
96122,CA,Plumas County,Portola,174724.28158588908,190522.6950514049,201216.85235386956,235725.15283209784,200547.24545581534,34.91
95423,CA,Lake County,Clearlake Oaks,204761.00639867588,215796.7368553099,225515.2948058937,262672.15209315205,227186.29753825787,28.28
96064,CA,Siskiyou County,Montague,178966.4829737319,187477.69110602545,197106.1511232204,247147.8641229196,202674.54733147434,38.1
96088,CA,Shasta County,Shingletown,250639.06973563565,262764.0442213923,273836.3243052258,319855.62247734686,276773.76518490014,27.62
92285,CA,San Bernardino County,Landers,117647.79109777744,136032.977304158,157142.3201527688,231350.01252541225,160543.27527002915,96.65
95633,CA,El Dorado County,Garden Valley,399608.7559343595,406034.40875490144,412475.98184092814,483680.7906565056,425449.9842966737,21.04
92397,CA,San Bernardino County,Wrightwood,308176.3027745673,310226.20093542297,324797.34608534625,386013.73722087714,332303.3967540534,25.26
96073,CA,Shasta County,Palo Cedro,440505.0287779474,460476.6621182896,469651.78181722993,548348.13726054,479745.4024935018,24.48
95379,CA,Tuolumne County,Tuolumne,,,,323698.1099618837,323698.1099618837,
95685,CA,Amador County,Sutter Creek,380710.0238123164,396208.5510665872,404186.1965449354,471701.0328843456,413201.45107704616,23.9
95247,CA,Calaveras County,Murphys,381290.71115239104,397190.3754382048,405220.7953782568,476786.88846720615,415122.1926090147,25.05
93953,CA,Monterey County,Del Monte Forest,1704240.6280174733,1785303.1796048786,1836668.8180150855,2235369.8267868645,1890395.6131060754,31.17
95237,CA,San Joaquin County,Lockeford,372116.61798088835,385488.231351306,401300.37841175107,478761.16831536294,409416.59901482705,28.66
95665,CA,Amador County,Pine Grove,326527.1750393778,338693.12165447156,344115.4742916113,396242.6266908035,351394.59941906604,21.35
95365,CA,Merced County,Planada,158018.73577884253,180882.30497358888,198555.2854862154,242350.273029735,194951.64981709543,53.37
95113,CA,Santa Clara County,San Jose,796039.8493296345,811350.1901251301,777222.042988632,792567.4271285498,794294.8773929866,-0.44
92256,CA,San Bernardino County,Morongo Valley,179788.20576374908,192505.90395527452,211447.41837835356,281336.0326233785,216269.39018018893,56.48
94304,CA,Santa Clara County,,2665195.0576991816,2683521.2256973484,2569647.700575733,2859668.836920369,2694508.205223158,7.3
94037,CA,San Mateo County,Moss Beach,1172668.9049479046,1185664.8313063327,1197793.1912239615,1356673.6085761995,1228200.1340135997,15.69
93265,CA,Tulare County,Springville,279173.9386842647,288248.2309314359,301644.09377841064,356768.6777456121,306458.73528493085,27.79
93453,CA,San Luis Obispo County,Creston,530070.3961157746,541393.3649221224,587713.2130423213,674986.611983497,583540.8965159289,27.34
95223,CA,Calaveras County,Avery,301736.7828346083,315854.4639622946,323077.87057791074,414729.9105788752,338849.75698842225,37.45
95684,CA,El Dorado County,Somerset,379120.3236903543,381889.6312538196,386043.7491483304,453869.87091859616,400230.89375277516,19.72
92661,CA,Orange County,Newport Beach,2569659.3341489565,2477407.3987999167,2548131.4362049224,3000181.416218973,2648844.896343192,16.75
94111,CA,San Francisco County,San Francisco,1194137.9861627838,1191425.1400819991,1190837.8170236626,1148797.9071065404,1181299.7125937464,-3.8
95542,CA,Humboldt County,Redway,616596.7707171536,628372.2636345396,607522.3543571382,632370.5868381084,621215.4938867349,2.56
94951,CA,Sonoma County,Penngrove,1020480.7639605044,1021214.6415950364,1018709.8553542168,1156166.805878408,1054143.0166970415,13.3
94599,CA,Napa County,Yountville,1017595.19805311,1046827.6072496504,1092236.2811163436,1251329.1737929992,1101997.0650530257,22.97
95562,CA,Humboldt County,Scotia,299121.17207070644,324471.5903758093,337531.8893058537,354432.2582407307,328889.22749827505,18.49
96035,CA,Tehama County,Gerber,195569.86536782607,219754.4928127489,243358.08267975788,286422.59976139694,236276.26015543245,46.46
92536,CA,Riverside County,Aguanga,378631.7683818992,390565.2387508002,419773.3371739534,493799.8422026496,420692.54662732565,30.42
93066,CA,Ventura County,Somis,1060609.720489993,1103032.0131341596,1154396.6587346364,1365810.0714933786,1170962.115963042,28.78
96114,CA,Lassen County,Janesville,244622.36510170964,255845.12269130937,267514.44388376636,318085.3862112909,271516.8294720191,30.03
94508,CA,Napa County,Angwin,825137.6210050337,835969.4431034274,842309.9690086775,946539.7669139048,862489.2000077609,14.71
92036,CA,San Diego County,Julian,408448.76547006954,413528.7684674616,432191.7771807452,499777.3176438879,438486.65719054104,22.36
96032,CA,Siskiyou County,Fort Jones,197495.1302398315,207562.11046147495,215391.9853702069,263337.63979091664,220946.71646560752,33.34
93461,CA,San Luis Obispo County,Shandon,344542.8110911656,355839.8263702101,370637.85037628334,427228.770006154,374562.31446095323,24.0
95551,CA,Humboldt County,Eureka,463150.90896633774,474048.3523852272,488439.0302816371,525514.384970952,487788.1691510385,13.47
94129,CA,San Francisco County,San Francisco,,,2301833.0079634627,2348200.5452915863,2325016.7766275248,
93516,CA,Kern County,Boron,81420.64062835113,94660.44999785132,99706.25349368894,123547.62951273624,99833.74340815691,51.74
93553,CA,Los Angeles County,Pearblossom,274263.5178445315,301734.9041867086,325597.64261208,379261.6756350042,320214.435069581,38.28
95536,CA,Humboldt County,Ferndale,507889.0236387526,512953.0862853767,529978.7674336175,592878.3097590214,535924.796779192,16.73
92382,CA,San Bernardino County,Running Springs,220483.56970168892,228754.92481811647,240989.129521262,307160.5892785986,249347.0533299165,39.31
96143,CA,Placer County,Kings Beach,511929.5767194987,536806.7271434014,557170.7525793373,728109.3090355733,583504.0913694527,42.23
95428,CA,Mendocino County,Covelo,351173.3192156353,375978.4289394549,416575.699647157,437496.09145321866,395305.88481386646,24.58
96137,CA,Plumas County,Westwood,292029.63706291927,307437.41853295965,327400.3596664794,406000.08718330343,333216.8756114155,39.03
95333,CA,Merced County,Le Grand,214474.4711126612,237964.24355254715,255431.9534308404,304807.75614464516,253169.60606017348,42.12
95328,CA,Stanislaus County,Keyes,261179.94375653772,282364.94583570294,301969.91789045185,363107.0504782284,302155.46449023025,39.03
95442,CA,Sonoma County,Glen Ellen,1068966.792664904,1070919.2317182652,1066092.0035402984,1231001.7885505203,1109244.954118497,15.16
93242,CA,Fresno County,Laton,256249.58971060635,272412.5182300243,281623.3647849374,320993.38649553835,282819.7148052766,25.27
94525,CA,Contra Costa County,Crockett,552907.4261370411,567309.8213429095,604525.6771491134,698649.3287292555,605848.0633395799,26.36
95918,CA,Yuba County,Browns Valley,452210.05743063707,466199.2235440057,478273.9723680192,566754.8519760015,490859.5263296659,25.33
93206,CA,Kern County,Buttonwillow,130833.99828923728,145252.52332254915,162273.89033389612,189977.41842378504,157084.4575923669,45.2
93523,CA,Kern County,Edwards,87042.64017676313,102659.7101131059,112382.528385113,146557.18606546152,112160.51618511087,68.37
93616,CA,Fresno County,Del Rey,248304.77376286415,270926.93755927053,275443.0578049231,318429.2318534868,278276.00024513615,28.24
94586,CA,Alameda County,Sunol,1369103.876959612,1298709.8968981586,1349867.5219348697,1575962.2199093774,1398410.8789255044,15.11
93675,CA,Fresno County,Squaw Valley,250867.64898975284,259314.70560997055,276556.24042525975,336887.3690314704,280906.4910141134,34.29
96093,CA,Trinity County,Weaverville,253018.29334784625,251755.4229284911,259614.24862680517,301746.56372141273,266533.63215613883,19.26
95464,CA,Lake County,Upper Lake,196457.00922516105,211568.03006820692,218249.278525729,252434.80539159427,219677.28080267282,28.49
92662,CA,Orange County,Newport Beach,3049135.3635235787,2967913.6349209403,2959546.367148724,3300409.6425836137,3069251.2520442144,8.24
94957,CA,Marin County,Ross,2968104.7945833043,2952020.3896746743,3033450.7181272563,3600230.8377885376,3138451.685043443,21.3
93430,CA,San Luis Obispo County,Cayucos,961963.4932822394,955427.5671270322,991132.7003437462,1151419.6669223346,1014985.8569188381,19.69
93602,CA,Fresno County,Auberry,312222.0093140221,321581.89322165056,326315.419963392,382105.70728257106,335556.25744540896,22.38
95638,CA,Sacramento County,Herald,564656.3820035525,582846.9407154603,593417.866478173,730863.0490778784,617946.059568766,29.44
93544,CA,Los Angeles County,Llano,283036.0175021977,309369.5669754137,337125.05692580977,390080.6894903325,329902.8327234384,37.82
95245,CA,Calaveras County,Mokelumne Hill,281486.5834359242,294750.292898224,301343.34082471434,363186.3765189333,310191.648419449,29.02
91962,CA,San Diego County,Descanso,444009.8981957895,459712.5671244072,483838.144523926,551413.5713959594,484743.54531002056,24.19
95570,CA,Humboldt County,Trinidad,600853.4375511111,606017.6856140882,624457.9117124021,678312.6129571077,627410.4119586773,12.89
95445,CA,Mendocino County,Gualala,585187.2546590474,598804.8908345605,615885.8819073071,717191.5039693471,629267.3828425655,22.56
90067,CA,Los Angeles County,Los Angeles,1347423.5179629868,1402349.596248146,1422316.4645745785,1504521.860629332,1419152.8598537608,11.66
96134,CA,Modoc County,,103943.34953781316,114302.98614089689,119698.76254377876,143871.39105583637,120454.1223195813,38.41
93920,CA,Monterey County,Big Sur,1647750.3408550294,1658422.823781621,1617492.0097521164,1848828.3456542585,1693123.3800107562,12.2
95917,CA,Butte County,Biggs,224818.22051493393,255205.38657248404,275399.9429027513,319203.0137243727,268656.6409286355,41.98
95039,CA,Monterey County,Moss Landing,737340.7483682474,778303.331377795,840169.0182899056,977931.6500084506,833436.1870110997,32.63
93643,CA,Madera County,North Fork,288057.6860263543,297195.15823309985,302370.70831722696,362484.4645469543,312527.00428090885,25.84
93252,CA,Kern County,Maricopa,129438.76154735456,133623.4199924152,127771.85926906178,147951.89779794269,134696.48465169355,14.3
92561,CA,Riverside County,Mountain Center,376885.4412341036,395506.6418746128,423001.18428786,497406.4662853957,423199.93342049303,31.98
94514,CA,Contra Costa County,Byron,725822.1775111199,744208.4112033924,783824.0374568105,934672.1306234696,797131.689198698,28.77
96020,CA,Plumas County,,231693.0535253425,251983.687129534,265728.0677530992,311147.9855395992,265138.19848689367,34.29
93249,CA,Kern County,Lost Hills,156842.91908724266,170953.62993513807,177017.76895260884,203993.94585694128,177202.0659579827,30.06
95246,CA,Calaveras County,Mountain Ranch,307044.9854886455,314092.2600801031,308031.9572964543,363209.2784522185,323094.62032935536,18.29
92282,CA,Riverside County,White Water,220004.43730109945,235928.6359869046,257754.68371981717,316917.28602394136,257651.26075794065,44.05
95310,CA,Tuolumne County,Columbia,,,,398205.853493816,398205.853493816,
96058,CA,Siskiyou County,Macdoel,103776.60229779704,111475.27929499804,111678.17606709634,145581.20395140458,118127.815402824,40.28
95454,CA,Mendocino County,Laytonville,456045.42792224744,475453.53192037455,494977.194411413,524189.3691180844,487666.3808430299,14.94
95460,CA,Mendocino County,Mendocino,961217.2012082404,999978.925707554,1033279.1933841652,1192438.0656270958,1046728.3464817639,24.06
93283,CA,Kern County,Weldon,133488.63849671363,139285.1425187432,149492.47784858773,171628.08257877952,148473.58536070603,28.57
95230,CA,Stanislaus County,Farmington,571498.7718831495,592144.7666252778,594545.0326914612,731773.6093056548,622490.5451263858,28.04
95255,CA,Calaveras County,West Point,210445.76782724037,224881.0869615924,230060.8090405772,277021.90476511256,235602.39214863064,31.64
91917,CA,San Diego County,Dulzura,,418270.61012130434,441548.03189683653,519698.75707155914,459839.1330299,
95663,CA,Placer County,Penryn,604980.6954988636,628351.8489692103,664422.0460245152,817097.0603907896,678712.9127208446,35.06
95469,CA,Lake County,Upper Lake,471867.6607360845,488448.3098136152,534168.5308752878,601278.1970605733,523940.6746213902,27.43
95458,CA,Lake County,Lucerne,179000.24373005956,196589.2909712676,205314.86040266327,241085.98009528464,205497.59379981877,34.68
96145,CA,Placer County,Tahoe City,727413.9097736785,756948.61423322,792909.9366642266,1076730.626356494,838500.7717569047,48.02
96041,CA,Trinity County,Hayfork,200270.10749455876,193166.29397465964,210230.19041820115,246366.68770094903,212508.31989709215,23.02
95942,CA,Butte County,Forest Ranch,317665.8321645029,344761.53647801786,353345.36558724166,402284.296292112,354514.2576304686,26.64
95549,CA,Humboldt County,Kneeland,716913.7789762537,743310.0372645757,756848.3705850905,793400.6586805326,752618.2113766131,10.67
91916,CA,San Diego County,Descanso,465135.8465520714,469505.95630306954,491816.0539493084,572932.7867877431,499847.6608980481,23.18
93266,CA,Kings County,Stratford,156833.093835938,169385.0117623031,185230.54832900324,215850.13025990772,181824.696046788,37.63
93562,CA,Kern County,,66036.31449940313,63492.964877260696,63065.01103048933,82275.63651381491,68717.48173024201,24.59
95311,CA,Mariposa County,Coulterville,257651.6994596913,262414.4013736154,273504.44672597107,327987.40781745926,280389.48884418426,27.3
96055,CA,Tehama County,Los Molinos,214042.38252734495,242603.93627787477,262287.0868099397,303448.3635182737,255595.44228335828,41.77
95452,CA,Sonoma County,Kenwood,1134398.075115994,1142549.9573679664,1117996.915198726,1256480.6264544302,1162856.3935342792,10.76
95982,CA,Sutter County,Sutter,270887.69014778023,290203.9095440596,314470.08863678604,370942.94942312385,311626.15943793743,36.94
92391,CA,San Bernardino County,Lake Arrowhead,236144.52944472767,246287.3725536355,258246.83607211593,334940.0193715661,268904.6893605113,41.84
93285,CA,Kern County,Wofford Heights,159794.7845748732,170788.1593226825,180669.4606475247,208638.27814334503,179972.67067210635,30.57
93527,CA,Inyo County,Inyokern,190463.1535776257,195838.3325328759,194828.88173467177,233937.89650967313,203767.0660887116,22.83
95524,CA,Humboldt County,Bayside,646509.7855406622,685243.3164264228,681621.1187957719,734997.0181936072,687092.8097391161,13.69
92061,CA,San Diego County,Pauma Valley,537420.2012889426,539881.7945139003,576502.3321667904,685657.1546170689,584865.3706466756,27.58
95485,CA,Lake County,Nice,299913.3835426312,309584.53191212955,315321.71554448997,367187.6529346562,323001.82098347676,22.43
93626,CA,Madera County,Friant,434235.4325280439,445013.1811110867,458564.6223666845,533216.7594984003,467757.49887605384,22.79
96047,CA,Shasta County,Igo,,301157.1749128419,313300.32708203566,359386.7860380772,324614.7626776516,
93243,CA,Kern County,Frazier Park,247948.56057627776,262252.10594473075,282005.05129652325,337686.14848209993,282472.9665749079,36.19
95374,CA,Merced County,Stevinson,412611.9819779,436383.7438362276,444936.097866001,556126.1642458761,462514.49698150123,34.78
93271,CA,Tulare County,Three Rivers,346939.2683895571,369331.7476576494,385688.3586603389,462779.2450950425,391184.654950647,33.39
93651,CA,Fresno County,Prather,377758.7156572395,393552.9080361248,408120.25030543073,486498.0161032726,416482.4725255169,28.79
96028,CA,Shasta County,Fall River Mills,224154.56205928148,231503.66818726395,235542.3036483371,276816.0706478259,242004.15113567712,23.49
94937,CA,Marin County,Point Reyes Station,1149594.3130468957,1143286.1425850862,1209015.3282151688,1383587.8178157548,1221370.9004157262,20.35
96025,CA,Siskiyou County,Dunsmuir,153747.28668433733,174447.13474995978,190351.303865654,225130.3209884516,185919.0115721007,46.43
96096,CA,Shasta County,,,329579.8067414545,346972.24609788577,403086.9427540814,359879.6651978072,
94511,CA,Contra Costa County,Bethel Island,480047.1006027123,487043.0262538403,513989.7509647308,609722.9754604987,522700.7133204455,27.01
95560,CA,Humboldt County,Redway,442608.2852429444,457055.99969126075,439591.8024555319,470866.85227377986,452530.7349158792,6.38
96146,CA,Placer County,Olympic Valley,641325.3335297183,653250.8625250104,668147.6287149186,858674.1403899868,705349.4912899085,33.89
95916,CA,Butte County,Berry Creek,291197.87652717164,315063.9477027489,315624.5726635701,358387.1001890002,320068.3742706227,23.07
95329,CA,Stanislaus County,La Grange,296298.2895785167,307305.8873370408,314816.2117264741,379423.95121694566,324461.0849647443,28.05
95465,CA,Sonoma County,Occidental,999420.9941789,993467.5226369804,992302.4310593576,1137244.1229347617,1030608.7677024999,13.79
95567,CA,Del Norte County,Smith River,305959.2699572709,322036.8303719988,348183.5839040983,393635.7735319662,342453.8644413335,28.66
93601,CA,Madera County,Ahwahnee,326436.2554289326,337370.3827775382,349136.3921631083,421749.6384071058,358673.1671941712,29.2
95303,CA,Merced County,Ballico,574396.2011892494,601346.4464998626,616041.2776983265,767377.4537366094,639790.3447810119,33.6
95449,CA,Mendocino County,Hopland,586788.9184734091,610235.988870517,634255.5150427115,728470.7186289629,639937.7852539001,24.15
96027,CA,Siskiyou County,Etna,194674.50060824913,209344.92543335565,214460.4648667248,254735.09404521785,218303.74623838684,30.85
95441,CA,Sonoma County,Geyserville,1122935.4410311703,1143690.488726963,1170756.529306033,1334108.4529921918,1192872.7280140894,18.81
95977,CA,Nevada County,Smartsville,363998.2305020182,370873.35142627894,391713.8530214654,464957.93604585464,397885.8427489043,27.74
95612,CA,Yolo County,Clarksburg,711426.4688639214,739678.4339773232,764200.1248394935,866537.8575693747,770460.7213125281,21.8
93650,CA,Fresno County,Fresno,173314.85222893645,187686.33805274637,199679.0522178194,230274.38196948104,197738.65611724582,32.86
93653,CA,Madera County,Raymond,337778.8583223662,349145.8390762649,358305.06550031784,443458.8735261367,372172.1591062714,31.29
96109,CA,Lassen County,Doyle,155459.1287167743,165107.0977134528,169953.05535450575,199659.14692981436,172544.6071786368,28.43
95975,CA,Nevada County,Rough and Ready,435827.5961597685,444399.2115238856,465865.15163284214,558985.2928735346,476269.3130475077,28.26
95690,CA,Sacramento County,Walnut Grove,437818.89722521155,448236.45981170674,474136.837792197,537798.6375676221,474497.7080991843,22.84
95369,CA,Merced County,Merced,312741.8345135438,334139.506373932,349692.50584234676,413134.76381593174,352427.15263643855,32.1
94924,CA,Marin County,Bolinas,1539776.6267259596,1537889.077777249,1634467.0450715888,1835013.323370687,1636786.518236371,19.17
96051,CA,Shasta County,Lakehead,252801.81867236763,260358.4117141033,273346.01637806714,318116.8617829793,276155.77713687933,25.84
95615,CA,Sacramento County,Courtland,477882.75385553826,485663.7600507647,496927.8266119484,563039.7165429846,505878.514265309,17.82
92086,CA,San Diego County,Warner Springs,437835.12790619634,431834.4796451703,444774.1501210467,518840.6779655666,458321.10890949494,18.5
92322,CA,San Bernardino County,Crestline,216159.1514752804,221948.52358679287,235382.49441916368,296320.3136231433,242452.62077609508,37.08
95689,CA,Amador County,Volcano,328446.46840185294,337395.45189929986,343007.82708106475,403747.3913360979,353149.28467957885,22.93
93426,CA,Monterey County,Bradley,506032.8018536826,500320.8058030863,520704.3167443687,585718.5284543379,528194.1132138689,15.75
96048,CA,Trinity County,Weaverville,,292162.63999228855,308606.73607766937,352782.4576456141,317850.611238524,
95830,CA,Sacramento County,,689921.1555398136,719367.1106341687,737489.8907070063,891939.6053582653,759679.4405598135,29.28
93205,CA,Kern County,Bodfish,115772.51664853696,123602.4013130636,131034.5156385451,151797.6930530929,130551.78166330964,31.12
95258,CA,San Joaquin County,Woodbridge,416282.6957323529,432823.1628122902,461682.5186111506,538591.1402432481,462344.8793497604,29.38
95641,CA,Sacramento County,Isleton,299453.3164263259,310417.9657302336,332985.83016019367,385631.4850472801,332122.1493410083,28.78
95525,CA,Humboldt County,Blue Lake,437762.164478745,461603.3404687121,471683.0446501419,528353.373355218,474850.48073820426,20.69
92401,CA,San Bernardino County,San Bernardino,192923.0646531187,194961.30697501477,219467.10049253868,275907.5322326702,220814.7510883356,43.01
92230,CA,Riverside County,Cabazon,174348.93565595563,187091.56978061912,207617.45774240172,249574.496718884,204658.1149744651,43.15
94060,CA,San Mateo County,Pescadero,1224503.8764844446,1206803.4227224176,1252826.8635008486,1453144.0911894797,1284319.5634742975,18.67
95635,CA,El Dorado County,Greenwood,392802.9418541555,397890.0014838811,398623.73395851295,468060.1350809636,414344.2030943783,19.16
96118,CA,Sierra County,Loyalton,177010.70417499263,191151.69060003688,201812.6413657087,240137.50313566255,202528.13481910017,35.66
92549,CA,Riverside County,Idyllwild,329152.921641992,342268.8233305939,356477.96591844835,444327.41243633133,368056.7808318414,34.99
95528,CA,Humboldt County,Carlotta,514265.9289591532,523549.9132273971,532211.3948903369,548916.9614944615,529736.0496428371,6.74
95313,CA,Stanislaus County,Crows Landing,512097.5629352464,541546.5279169427,575832.8378708073,676199.852508681,576419.1953079193,32.05
92305,CA,San Bernardino County,Angelus Oaks,217055.4003420924,221993.99031779356,232736.45704622052,284723.64382894087,239127.37288376183,31.18
95439,CA,Sonoma County,Fulton,786620.5245439728,796891.7151417397,806775.5537180294,916220.4667079588,826627.0650279252,16.48
95372,CA,Tuolumne County,Soulsbyville,,,,367505.1544863646,367505.1544863646,
91905,CA,San Diego County,Boulevard,325234.1543429095,333101.03718045534,367100.8333175997,420235.16847888654,361417.79832996277,29.21
95957,CA,Sutter County,Meridian,318285.0047139979,336338.55692964955,360901.14561312785,416541.1310928354,358016.4595874027,30.87
95421,CA,Sonoma County,Cazadero,538415.6156070448,532203.3246627921,546994.3129493577,612370.2754541129,557495.8821683269,13.74
95645,CA,Yolo County,Knights Landing,309089.7308699227,320133.44864505064,335118.3199503846,388304.6303761168,338161.5324603687,25.63
92242,CA,San Bernardino County,Earp,209937.2018052609,199495.0331321111,212181.5797554676,275708.0958925939,224330.47764635837,31.33
95462,CA,Sonoma County,Monte Rio,548576.3018987336,536899.750693533,531880.3998690278,604708.6472811644,555516.2749356147,10.23
95389,CA,Mariposa County,Yosemite National Park,497361.99634839705,536066.5494670264,584414.889674022,722092.1848169608,584983.9050766015,45.18
96103,CA,Plumas County,Graeagle,281532.2735189007,299047.3117318531,308905.7523591242,361397.2267693064,312720.6410947961,28.37
92059,CA,San Diego County,Pala,703608.8377626134,678130.4838070079,722783.2934978326,897352.0701588107,750468.6713065662,27.54
94020,CA,San Mateo County,La Honda,944010.1671721964,918236.7315844689,933104.1716748492,1001425.5073089116,949194.1444351065,6.08
96052,CA,Trinity County,Lewiston,252223.12121534545,251423.35524464768,268267.3961209314,307300.4726781451,269803.5863147674,21.84
93667,CA,Fresno County,Tollhouse,300449.0541187198,314253.24322402343,325498.1560081465,385780.0527499625,331495.12652521307,28.4
95668,CA,Placer County,Pleasant Grove,598473.4863235292,619383.0016884088,660368.222925397,767088.8492472158,661328.3900461377,28.17
95323,CA,Stanislaus County,Hickman,405697.8158812094,428018.30792681733,453102.641867967,542803.5230258352,457405.5721754572,33.8
96148,CA,Placer County,Tahoe Vista,567933.8380629359,595682.2112474357,624469.8397069348,837467.2293171104,656388.2795836042,47.46
94963,CA,Marin County,Lagunitas,1026618.433938832,1013285.1304994834,1025303.4094619104,1233740.6918615056,1074736.916440433,20.18
94923,CA,Sonoma County,Occidental,986887.6202733252,989953.7556663244,1007232.1825369642,1186759.4324914997,1042708.2477420284,20.25
95664,CA,El Dorado County,Pilot Hill,521616.6597671026,530218.5626588765,530774.3240799839,621369.2265867913,550994.6932731885,19.12
96140,CA,Placer County,Carnelian Bay,716038.4469916797,743900.8190650101,774672.1450084915,1069370.4234246544,825995.4586224589,49.35
94973,CA,Marin County,Woodacre,923290.7887347564,916786.5630149863,954922.1388681702,1090825.8011681235,971456.3229465091,18.15
92347,CA,San Bernardino County,Hinkley,183598.266729523,162983.4336468999,168635.69707733844,192180.18867603215,176849.39653244836,4.67
95410,CA,Mendocino County,Albion,656199.7377950397,682780.2609124877,706558.8437542635,831646.7371493108,719296.3949027754,26.74
93239,CA,Fresno County,Huron,123167.94389872682,132980.90352730677,141913.22716041334,168630.16213788328,141673.05918108256,36.91
96142,CA,Placer County,Tahoma,586899.9657876234,612575.8714297166,637127.4404447505,842391.3601818508,669748.6594609853,43.53
95947,CA,Plumas County,Greenville,188759.3624710786,204063.9104009892,211987.84356488325,250226.5414563371,213759.41447332205,32.56
95968,CA,Butte County,Palermo,203128.79621617505,232887.8289820516,244934.35009575044,279636.8166358079,240146.94798244623,37.66
96023,CA,Siskiyou County,Dorris,97138.99272221634,107251.96091931355,112698.22888987832,138394.74285204112,113870.98134586232,42.47
96044,CA,Siskiyou County,Hornbrook,145125.76148205722,156135.01594962008,160222.15420027924,205288.99371823724,166692.98133754847,41.46
96069,CA,Shasta County,Oak Run,,339214.7194596671,365291.74785214424,417857.54257901345,374121.33663027495,
96024,CA,Trinity County,Douglas City,302808.788934368,297013.8885850672,310056.53881588345,357364.888138599,316811.02611847944,18.02
93201,CA,Tulare County,Alpaugh,131788.74487572678,135709.72113168417,147230.10354496207,173923.8347497994,147163.1010755431,31.97
95017,CA,Santa Cruz County,Davenport,865701.3870905702,902154.8526709304,930862.394950442,1085768.0176304183,946121.6630855902,25.42
93668,CA,Fresno County,Tranquillity,183598.9187788947,203613.70288898153,217040.950433854,248012.08365404265,213066.41393894324,35.08
95960,CA,Yuba County,Nevada City,296167.59011605504,304478.10119374504,319284.30112947186,380017.9281391957,324986.9801446169,28.31
95703,CA,Placer County,Applegate,441631.8867977121,456218.92104334634,482827.1092496097,561277.0313635658,485488.73711355845,27.09
96039,CA,Siskiyou County,Happy Camp,104960.78655752674,112144.603189205,113390.3780742688,135176.26027664111,116418.00702441041,28.79
95563,CA,Trinity County,Salyer,,260447.67676637543,276536.20968572993,320495.54966500035,285826.4787057019,
96034,CA,Siskiyou County,Gazelle,248242.93944550992,250097.59684115113,249342.12072639493,307609.97879027337,263823.1589508323,23.91
93518,CA,Kern County,Caliente,229613.45903154227,232483.22901055712,242599.80741366884,290304.7776030164,248750.31826469616,26.43
96075,CA,Tehama County,,136189.1190712792,140474.8781469314,154866.02876364393,185473.2085060268,154250.80862197033,36.19
91008,CA,Los Angeles County,Bradbury,1578163.473892179,1578328.7467301192,1591211.422771574,1727736.4930741703,1618860.0341170107,9.48
96062,CA,Shasta County,Millville,,433304.9594688676,457441.96595352207,528739.4014466716,473162.10895635374,
94528,CA,Contra Costa County,Diablo,2418135.5000755996,2421717.8584431377,2464876.564167825,3012606.943774249,2579334.216615203,24.58
95979,CA,Colusa County,Stonyford,179744.83176428758,197802.67235395344,204332.38890981008,239560.491362156,205360.09609755178,33.28
95629,CA,Amador County,Fiddletown,378827.6404366207,387349.0585428833,390389.7303052538,472914.6584919572,407370.27194417873,24.84
92321,CA,San Bernardino County,Lake Arrowhead,188818.86143041516,194378.9892702971,207667.56074617815,273171.6666253166,216009.26951805176,44.67
96065,CA,Shasta County,Montgomery Creek,,281955.946648319,292417.3724269439,323477.0146622869,299283.4445791833,
96091,CA,Trinity County,Trinity Center,246402.2987221306,250354.2571832505,266344.48536196083,302623.9677997918,266431.25226678344,22.82
93541,CA,Mono County,,298166.8095514008,321068.8260800138,336767.72857720684,402184.0433412097,339546.8518874578,34.89
94038,CA,San Mateo County,Moss Beach,1170137.5695135724,1148371.2803506108,1166735.1728229776,1324113.1960257203,1202339.3046782203,13.16
95547,CA,Humboldt County,Hydesville,482680.8002578253,514640.9834691801,530761.0029836129,564883.1964335333,523241.4957860379,17.03
93608,CA,Fresno County,Cantua Creek,148500.30910294436,161035.67302065267,168283.97924977625,196082.8251392076,168475.69662814523,32.04
95837,CA,Sacramento County,Sacramento,770593.0800650927,786593.2017632546,815543.3207327236,978307.3619017064,837759.2411156943,26.96
96120,CA,Alpine County,Markleeville,384911.67769819783,402442.0733158385,416123.5616651518,489044.24706081435,423130.3899350006,27.05
95651,CA,El Dorado County,Lotus,476680.0129963858,493968.88894726714,496784.9837169714,569771.3421533648,509301.3069534973,19.53
95254,CA,Calaveras County,Wallace,412797.9232198862,439437.9417330269,450778.46806464694,539638.0406085287,460663.0934065222,30.73
95674,CA,Sutter County,Rio Oso,489096.3700393869,502543.4091173549,530283.3560014385,617971.8331185159,534973.7420691741,26.35
93255,CA,Kern County,Onyx,163950.363172759,177160.89183434736,189255.15906737908,218529.13534197444,187223.88735411497,33.29
92341,CA,San Bernardino County,Green Valley Lake,202754.3012857449,212432.52456040168,218139.5090981483,280396.83839908964,228430.79333584613,38.29
95659,CA,Sutter County,Nicolaus,402160.7414489107,415147.59172104835,443777.0175195341,508993.8052241099,442519.78897840076,26.56
95345,CA,Mariposa County,Midpines,293196.6536335713,297731.9201233987,308952.5474200829,360396.70740477246,315069.45714545634,22.92
