,ZIP Code,market_units,fair_plan_units,total_units,pct_market,pct_fair_plan,exposure_22
1209,95368,3895,0,3895,1.0,0.0,$                                   -
1210,95369,187,3,190,0.9842105263157894,0.015789473684210527,4825586
1211,95370,6654,3314,9968,0.6675361155698234,0.33246388443017655,2286660131
1212,95372,487,260,747,0.6519410977242303,0.34805890227576974,161096642
1213,95374,235,0,235,1.0,0.0,$                                   -
1214,95376,13375,3,13378,0.9997757512333683,0.00022424876663178353,812729
1215,95377,10122,11,10133,0.9989144379749334,0.0010855620250666141,4566212
1216,95379,922,428,1350,0.682962962962963,0.31703703703703706,285919161
1217,95380,8762,3,8765,0.9996577296063891,0.00034227039361095263,3129028
1218,95382,9682,5,9687,0.9994838443274492,0.0005161556725508413,3067446
1219,95383,1546,1756,3302,0.46820109024833434,0.5317989097516657,1224246640
1220,95385,21,2,23,0.9130434782608695,0.08695652173913043,897700
1221,95386,2381,2,2383,0.9991607217792698,0.000839278220730172,777026
1222,95388,3175,2,3177,0.9993704752911552,0.0006295247088448222,776669
1223,95389,188,258,446,0.42152466367713004,0.57847533632287,203266767
1224,95391,6881,0,6881,1.0,0.0,$                                   -
1225,95401,8993,5,8998,0.9994443209602134,0.0005556790397866192,4581255
1226,95403,10786,53,10839,0.9951102500230649,0.004889749976935142,100532757
1227,95404,11277,291,11568,0.9748443983402489,0.025155601659751038,530106073
1228,95405,6550,6,6556,0.99908480780964,0.0009151921903599756,12197130
1229,95407,7955,24,7979,0.9969921042737185,0.003007895726281489,11487045
1230,95409,8876,46,8922,0.9948442053351266,0.0051557946648733465,97095805
1231,95410,395,35,430,0.9186046511627907,0.08139534883720931,30610649
1232,95412,74,15,89,0.8314606741573034,0.16853932584269662,22033391
1233,95415,359,32,391,0.9181585677749361,0.08184143222506395,27468897
1234,95417,45,5,50,0.9,0.1,4692291
1235,95420,122,11,133,0.9172932330827067,0.08270676691729323,10634412
1236,95421,738,100,838,0.8806682577565632,0.11933174224343675,87756029
1237,95422,4637,187,4824,0.9612354892205639,0.03876451077943615,78134837
1238,95423,1884,85,1969,0.9568308786185881,0.043169121381411886,51510931
1239,95425,3377,101,3478,0.9709603220241518,0.02903967797584819,135044357
1240,95426,521,173,694,0.7507204610951008,0.24927953890489912,145090506
1241,95427,206,12,218,0.944954128440367,0.05504587155963303,9484892
1242,95428,318,36,354,0.8983050847457628,0.1016949152542373,23146434
1243,95429,16,17,33,0.48484848484848486,0.5151515151515151,9222709
1244,95432,149,20,169,0.8816568047337278,0.11834319526627218,19045902
1245,95436,2240,118,2358,0.9499575911789653,0.05004240882103478,101642830
1246,95437,4993,82,5075,0.9838423645320197,0.016157635467980297,72176508
1247,95439,170,0,170,1.0,0.0,$                                   -
1248,95441,486,69,555,0.8756756756756757,0.12432432432432433,112652280
1249,95442,1245,95,1340,0.9291044776119403,0.0708955223880597,158543877
1250,95443,116,13,129,0.8992248062015504,0.10077519379844961,15403682
1251,95444,265,0,265,1.0,0.0,$                                   -
1252,95445,1074,134,1208,0.8890728476821192,0.11092715231788079,126174679
1253,95446,2625,226,2851,0.9207295685724307,0.07927043142756927,193759169
1254,95448,5375,313,5688,0.944971870604782,0.055028129395218006,439765451
1255,95449,310,23,333,0.9309309309309309,0.06906906906906907,19541440
1256,95450,250,75,325,0.7692307692307693,0.23076923076923078,75471403
1257,95451,3817,746,4563,0.836511067280298,0.16348893271970194,519230590
1258,95452,644,20,664,0.9698795180722891,0.030120481927710843,43428282
1259,95453,3809,78,3887,0.979933110367893,0.020066889632107024,61185958
1260,95454,477,126,603,0.7910447761194029,0.208955223880597,85202302
1261,95456,380,38,418,0.9090909090909091,0.09090909090909091,38440939
1262,95457,1009,209,1218,0.8284072249589491,0.17159277504105092,132643844
1263,95458,1180,69,1249,0.944755804643715,0.055244195356285025,32986727
1264,95459,280,22,302,0.9271523178807947,0.0728476821192053,21260965
1265,95460,1191,42,1233,0.9659367396593674,0.0340632603406326,38914143
1266,95461,976,190,1166,0.8370497427101201,0.16295025728987994,143911922
1267,95462,835,81,916,0.9115720524017468,0.08842794759825327,62181678
1268,95463,63,9,72,0.875,0.125,$                                   -
1269,95464,793,43,836,0.9485645933014354,0.05143540669856459,23121473
1270,95465,595,43,638,0.932601880877743,0.06739811912225706,57837413
1271,95466,277,30,307,0.9022801302931596,0.09771986970684039,38130168
1272,95467,2247,123,2370,0.9481012658227848,0.05189873417721519,132297919
1273,95468,345,13,358,0.9636871508379888,0.036312849162011177,8891135
1274,95469,451,93,544,0.8290441176470589,0.17095588235294118,60725904
1275,95470,1607,81,1688,0.9520142180094787,0.04798578199052133,65573872
1276,95471,116,8,124,0.9354838709677419,0.06451612903225806,$                                   -
1277,95472,9555,98,9653,0.9898477157360406,0.01015228426395939,154385573
1278,95476,11468,99,11567,0.9914411688423965,0.008558831157603527,215942287
1279,95482,7361,221,7582,0.9708520179372198,0.02914798206278027,201468935
1280,95485,660,59,719,0.9179415855354659,0.08205841446453407,34185145
1281,95488,92,11,103,0.8932038834951457,0.10679611650485436,7387871
1282,95490,3463,601,4064,0.8521161417322834,0.14788385826771652,379970732
1283,95492,8316,11,8327,0.9986789960369881,0.001321003963011889,18791896
1284,95493,56,6,62,0.9032258064516129,0.0967741935483871,4410144
1285,95494,103,27,130,0.7923076923076923,0.2076923076923077,28752045
1286,95497,1332,69,1401,0.9507494646680942,0.04925053533190578,100133220
1287,95501,6244,9,6253,0.9985606908683832,0.001439309131616824,3446578
1288,95503,8069,42,8111,0.9948218468746147,0.005178153125385279,27498922
1289,95511,32,17,49,0.6530612244897959,0.3469387755102041,9858139
1290,95514,20,13,33,0.6060606060606061,0.3939393939393939,10809013
1291,95519,5818,24,5842,0.9958918178705922,0.004108182129407737,16803789
1292,95521,4853,50,4903,0.9898021619416684,0.010197838058331634,26803964
1293,95524,620,9,629,0.985691573926868,0.014308426073131956,5649963
1294,95525,518,24,542,0.955719557195572,0.04428044280442804,16183840
1295,95526,137,45,182,0.7527472527472527,0.24725274725274726,23334755
1296,95527,112,57,169,0.6627218934911243,0.33727810650887574,29421760
1297,95528,339,22,361,0.9390581717451524,0.060941828254847646,9940029
1298,95531,5884,48,5932,0.9919082939986514,0.008091706001348618,24485300
1299,95536,752,16,768,0.9791666666666666,0.020833333333333332,9709754
1300,95540,4099,23,4122,0.9944201843765162,0.005579815623483746,14472248
1301,95542,482,197,679,0.7098674521354934,0.29013254786450665,132236866
1302,95543,257,84,341,0.7536656891495601,0.24633431085043989,35529953
1303,95546,173,14,187,0.9251336898395722,0.0748663101604278,8389243
1304,95547,390,1,391,0.9974424552429667,0.0025575447570332483,1825812
1305,95548,232,8,240,0.9666666666666667,0.03333333333333333,3687692
1306,95549,277,25,302,0.9172185430463576,0.08278145695364239,17435146
1307,95550,12,24,36,0.3333333333333333,0.6666666666666666,14150881
1308,95551,404,4,408,0.9901960784313726,0.00980392156862745,2536306
1309,95552,104,43,147,0.7074829931972789,0.2925170068027211,20250676
1310,95554,83,29,112,0.7410714285714286,0.25892857142857145,51934113
1311,95555,82,7,89,0.9213483146067416,0.07865168539325842,4321681
1312,95556,65,35,100,0.65,0.35,17118564
1313,95558,96,30,126,0.7619047619047619,0.23809523809523808,15582618
1314,95560,396,115,511,0.7749510763209393,0.22504892367906065,54570280
1315,95562,1057,5,1062,0.995291902071563,0.004708097928436911,4047580
1316,95563,188,117,305,0.6163934426229508,0.3836065573770492,67079215
1317,95564,75,0,75,1.0,0.0,$                                   -
1318,95565,165,4,169,0.9763313609467456,0.023668639053254437,2555909
1319,95567,649,3,652,0.995398773006135,0.004601226993865031,1541226
1320,95568,23,7,30,0.7666666666666667,0.23333333333333334,2795175
1321,95569,43,8,51,0.8431372549019608,0.1568627450980392,6458128
1322,95570,1021,21,1042,0.9798464491362764,0.02015355086372361,13055757
1323,95573,585,121,706,0.8286118980169972,0.17138810198300283,65100396
1324,95585,62,7,69,0.8985507246376812,0.10144927536231885,4461948
1325,95587,36,10,46,0.782608695652174,0.21739130434782608,4913327
1326,95589,572,76,648,0.8827160493827161,0.11728395061728394,46449726
1327,95595,19,14,33,0.5757575757575758,0.42424242424242425,5562475
1328,95601,86,14,100,0.86,0.14,$                                   -
1329,95602,4561,1619,6180,0.7380258899676375,0.2619741100323625,1624727916
1330,95603,8389,688,9077,0.9242040321692189,0.07579596783078109,602341515
1331,95605,2913,0,2913,1.0,0.0,253000
1332,95606,35,4,39,0.8974358974358975,0.10256410256410256,3195828
1333,95607,66,2,68,0.9705882352941176,0.029411764705882353,1246840
1334,95608,16274,6,16280,0.9996314496314497,0.00036855036855036854,6189622
1335,95610,10802,4,10806,0.9996298352766981,0.00037016472330186933,1999011
1336,95612,231,0,231,1.0,0.0,$                                   -
1337,95614,1209,420,1629,0.7421731123388582,0.2578268876611418,368519347
1338,95615,118,0,118,1.0,0.0,$                                   -
1339,95616,8492,5,8497,0.9994115570201247,0.0005884429798752501,1426726
1340,95618,6226,0,6226,1.0,0.0,530550
1341,95619,1376,149,1525,0.9022950819672131,0.09770491803278689,95554886
1342,95620,5798,1,5799,0.9998275564752543,0.0001724435247456458,$                                   -
1343,95621,11801,3,11804,0.9997458488647916,0.0002541511352084039,2586174
1344,95623,1259,285,1544,0.8154145077720207,0.18458549222797926,227474179
1345,95624,18857,2,18859,0.9998939498382735,0.00010605016172649663,1392583
1346,95626,1778,1,1779,0.9994378864530635,0.0005621135469364812,724250
1347,95627,908,0,908,1.0,0.0,$                                   -
1348,95628,13592,8,13600,0.9994117647058823,0.000588235294117647,2346385
1349,95629,273,153,426,0.6408450704225352,0.3591549295774648,109278296
1350,95630,26988,6,26994,0.9997777283840854,0.0002222716159146477,5425121
1351,95631,833,1468,2301,0.36201651455888745,0.6379834854411126,1180093107
1352,95632,8459,4,8463,0.999527354366064,0.0004726456339359565,3915697
1353,95633,631,546,1177,0.536108751062022,0.4638912489379779,386827843
1354,95634,672,494,1166,0.5763293310463122,0.4236706689536878,353408376
1355,95635,202,223,425,0.4752941176470588,0.5247058823529411,166557619
1356,95636,200,121,321,0.6230529595015576,0.37694704049844235,65656163
1357,95637,90,5,95,0.9473684210526315,0.05263157894736842,3524577
1358,95638,577,5,582,0.9914089347079038,0.00859106529209622,1922267
1359,95640,3171,52,3223,0.9838659633881477,0.016134036611852313,41282018
1360,95641,586,5,591,0.9915397631133672,0.008460236886632826,1290164
1361,95642,2337,265,2602,0.8981552651806303,0.10184473481936972,220942622
1362,95645,304,1,305,0.9967213114754099,0.003278688524590164,$                                   -
1363,95648,20328,47,20375,0.9976932515337423,0.0023067484662576687,43679284
1364,95650,4346,152,4498,0.9662072032014228,0.03379279679857715,201905584
1365,95651,200,65,265,0.7547169811320755,0.24528301886792453,52139366
1366,95658,2386,129,2515,0.9487077534791253,0.05129224652087475,134843452
1367,95659,134,2,136,0.9852941176470589,0.014705882352941176,1486600
1368,95660,7673,4,7677,0.9994789631366419,0.0005210368633580826,2332824
1369,95661,9088,2,9090,0.9997799779977998,0.00022002200220022002,1195453
1370,95662,10227,2,10229,0.999804477466028,0.00019552253397204028,979640
1371,95663,909,17,926,0.9816414686825053,0.0183585313174946,16170800
1372,95664,256,220,476,0.5378151260504201,0.46218487394957986,180665271
1373,95665,1005,863,1868,0.5380085653104925,0.4619914346895075,596860204
1374,95666,1548,1695,3243,0.47733580018501387,0.5226641998149861,1137511407
1375,95667,8168,4316,12484,0.6542774751682153,0.34572252483178467,3413841672
1376,95668,146,0,146,1.0,0.0,$                                   -
1377,95669,779,55,834,0.934052757793765,0.06594724220623502,93327722
1378,95670,14043,2,14045,0.9998576005695977,0.00014239943040227838,1212312
1379,95672,1220,337,1557,0.783558124598587,0.21644187540141296,335462447
1380,95673,4417,10,4427,0.9977411339507567,0.00225886604924328,4313866
1381,95674,160,1,161,0.9937888198757764,0.006211180124223602,237002
1382,95677,8063,3,8066,0.9996280684354079,0.00037193156459211507,2862373
1383,95678,11624,1,11625,0.9999139784946236,8.602150537634408e-05,671985
1384,95679,20,6,26,0.7692307692307693,0.23076923076923078,2910381
1385,95681,397,3,400,0.9925,0.0075,1205950
1386,95682,8028,793,8821,0.9101008955900691,0.08989910440993085,755595908
1387,95683,2520,5,2525,0.998019801980198,0.0019801980198019802,7901465
1388,95684,780,536,1316,0.5927051671732523,0.4072948328267477,354914482
1389,95685,1441,332,1773,0.8127467569091935,0.18725324309080654,282680149
1390,95687,17806,2,17808,0.9998876909254267,0.00011230907457322552,2392967
1391,95688,11343,21,11364,0.9981520591341078,0.0018479408658922914,24890183
1392,95689,423,281,704,0.6008522727272727,0.3991477272727273,201050036
1393,95690,479,4,483,0.9917184265010351,0.008281573498964804,1069407
1394,95691,10657,18,10675,0.9983138173302107,0.0016861826697892272,2408478
1395,95692,1331,3,1334,0.9977511244377811,0.0022488755622188904,3508213
1396,95693,2207,4,2211,0.9981908638625057,0.0018091361374943465,3084378
1397,95694,2547,21,2568,0.991822429906542,0.008177570093457943,20480738
1398,95695,8985,4,8989,0.9995550116809434,0.00044498831905662476,3789502
1399,95698,43,1,44,0.9772727272727273,0.022727272727272728,452692
1400,95699,44,6,50,0.88,0.12,$                                   -
1401,95701,198,212,410,0.48292682926829267,0.5170731707317073,153725911
1402,95703,453,264,717,0.6317991631799164,0.3682008368200837,195044252
1403,95709,1038,755,1793,0.5789180145008366,0.4210819854991634,644978954
1404,95713,1867,1373,3240,0.5762345679012346,0.42376543209876544,1060766485
1405,95714,116,75,191,0.6073298429319371,0.39267015706806285,56927252
1406,95715,51,69,120,0.425,0.575,38823207
1407,95717,42,41,83,0.5060240963855421,0.4939759036144578,30761293
1408,95720,348,143,491,0.7087576374745418,0.29124236252545826,60309923
1409,95721,64,53,117,0.5470085470085471,0.452991452991453,24351718
1410,95722,971,937,1908,0.5089098532494759,0.4910901467505241,962443336
1411,95724,128,23,151,0.847682119205298,0.152317880794702,38390826
1412,95726,1716,2142,3858,0.4447900466562986,0.5552099533437014,1430350619
1413,95728,823,248,1071,0.7684407096171803,0.2315592903828198,257740933
1414,95735,270,101,371,0.7277628032345014,0.2722371967654987,46083572
1415,95736,118,11,129,0.9147286821705426,0.08527131782945736,$                                   -
1416,95742,5744,0,5744,1.0,0.0,$                                   -
1417,95746,7470,123,7593,0.9838008692216516,0.01619913077834848,211045900
1418,95747,26768,2,26770,0.9999252895031752,7.471049682480388e-05,3042274
1419,95757,14816,3,14819,0.9997975571900938,0.0002024428099062015,1671373
1420,95758,18119,1,18120,0.9999448123620309,5.518763796909492e-05,449547
1421,95762,18801,277,19078,0.9854806583499318,0.014519341650068142,363141002
1422,95765,11548,1,11549,0.9999134124166594,8.658758334054896e-05,792178
1423,95776,6726,0,6726,1.0,0.0,$                                   -
1424,95811,861,11,872,0.9873853211009175,0.01261467889908257,4703615
1425,95814,682,9,691,0.9869753979739508,0.013024602026049204,996294
1426,95815,5250,38,5288,0.9928139183055976,0.0071860816944024205,10846122
1427,95816,6247,15,6262,0.9976045991695944,0.0023954008304056212,6435852
1428,95817,4280,23,4303,0.9946548919358587,0.005345108064141297,7259109
1429,95818,6924,26,6950,0.9962589928057554,0.0037410071942446045,11010980
1430,95819,6886,3,6889,0.9995645231528524,0.00043547684714762664,2649488
1431,95820,10806,28,10834,0.9974155436588518,0.002584456341148237,7280777
1432,95821,7887,14,7901,0.9982280723958993,0.0017719276041007468,4053697
1433,95822,12909,17,12926,0.9986848212904224,0.0013151787095775956,7707417
1434,95823,15388,13,15401,0.9991558989675995,0.0008441010324004935,4545065
1435,95824,9157,9,9166,0.9990181104080297,0.000981889591970325,3632756
1436,95825,3085,1,3086,0.9996759559300065,0.0003240440699935191,517300
1437,95826,9708,2,9710,0.9997940267765191,0.00020597322348094748,1009734
1438,95827,5316,3,5319,0.9994359842075579,0.0005640157924421884,2014944
1439,95828,15535,6,15541,0.9996139244578855,0.00038607554211440707,1804705
1440,95829,9293,7,9300,0.999247311827957,0.0007526881720430108,2927469
1441,95830,248,0,248,1.0,0.0,$                                   -
1442,95831,12401,3,12404,0.9997581425346662,0.0002418574653337633,1721912
1443,95832,2527,3,2530,0.9988142292490119,0.0011857707509881424,1922586
1444,95833,8538,10,8548,0.9988301357042583,0.001169864295741694,1983833
1445,95834,8119,3,8122,0.999630632849052,0.00036936715094804237,781680
1446,95835,11572,0,11572,1.0,0.0,$                                   -
1447,95837,101,0,101,1.0,0.0,$                                   -
1448,95838,9048,43,9091,0.995270047299527,0.0047299527004729955,10727956
1449,95841,3706,2,3708,0.9994606256742179,0.0005393743257820927,817088
1450,95842,7320,2,7322,0.9997268505872713,0.0002731494127287626,1385323
1451,95843,11878,0,11878,1.0,0.0,502150
1452,95864,8501,0,8501,1.0,0.0,$                                   -
1453,95901,8304,48,8352,0.9942528735632183,0.005747126436781609,23169003
1454,95910,17,14,31,0.5483870967741935,0.45161290322580644,6184880
1455,95912,1011,3,1014,0.9970414201183432,0.0029585798816568047,3498998
1456,95914,212,35,247,0.8582995951417004,0.1417004048582996,28147619
1457,95916,184,70,254,0.7244094488188977,0.2755905511811024,42603914
1458,95917,828,1,829,0.9987937273823885,0.0012062726176115801,353185
1459,95918,743,67,810,0.917283950617284,0.08271604938271605,55114286
1460,95919,209,199,408,0.5122549019607843,0.4877450980392157,120353000
1461,95920,31,1,32,0.96875,0.03125,$                                   -
1462,95922,117,81,198,0.5909090909090909,0.4090909090909091,41336862
1463,95923,91,46,137,0.6642335766423357,0.3357664233576642,27396036
1464,95925,48,39,87,0.5517241379310345,0.4482758620689655,23558832
1465,95926,9059,2,9061,0.9997792738108376,0.0002207261891623441,703747
1466,95928,8952,64,9016,0.9929015084294588,0.00709849157054126,55980157
1467,95930,71,78,149,0.47651006711409394,0.5234899328859061,$                                   -
1468,95932,1941,5,1946,0.9974306269270298,0.0025693730729701952,3561047
1469,95934,80,6,86,0.9302325581395349,0.06976744186046512,3085390
1470,95935,187,111,298,0.62751677852349,0.3724832214765101,66918474
1471,95936,97,72,169,0.5739644970414202,0.4260355029585799,49495690
1472,95937,306,2,308,0.9935064935064936,0.006493506493506494,803834
1473,95938,1032,4,1036,0.9961389961389961,0.003861003861003861,1508733
1474,95939,74,8,82,0.9024390243902439,0.0975609756097561,8263088
1475,95941,89,67,156,0.5705128205128205,0.42948717948717946,33294256
1476,95942,450,331,781,0.5761843790012804,0.4238156209987196,239267526
1477,95945,6293,2022,8315,0.7568250150330728,0.24317498496692724,1579433417
1478,95946,3720,617,4337,0.8577357620474982,0.14226423795250173,550642811
1479,95947,431,58,489,0.8813905930470347,0.11860940695296524,29900804
1480,95948,2605,3,2608,0.9988496932515337,0.0011503067484662577,774432
1481,95949,4739,3184,7923,0.5981320206992301,0.4018679793007699,2621659610
1482,95951,450,0,450,1.0,0.0,$                                   -
1483,95953,2565,8,2573,0.9968907889623008,0.003109211037699184,8593388
1484,95954,2289,1052,3341,0.6851242143070937,0.3148757856929063,690639925
1485,95955,188,1,189,0.9947089947089947,0.005291005291005291,128251
1486,95956,179,54,233,0.7682403433476395,0.2317596566523605,28976368
1487,95957,155,2,157,0.9872611464968153,0.012738853503184714,1129399
1488,95959,4486,2866,7352,0.6101741022850925,0.3898258977149075,2465900113
1489,95960,139,97,236,0.5889830508474576,0.4110169491525424,65335365
1490,95961,8101,8,8109,0.9990134418547293,0.000986558145270687,1256213
1491,95962,328,170,498,0.6586345381526104,0.3413654618473896,102879353
1492,95963,3626,9,3635,0.9975240715268225,0.0024759284731774417,6629271
1493,95965,4448,206,4654,0.9557370004297379,0.04426299957026214,104619316
1494,95966,8186,1128,9314,0.8788919905518574,0.12110800944814258,755028571
1495,95968,407,5,412,0.9878640776699029,0.012135922330097087,1717117
1496,95969,3651,385,4036,0.9046085232903865,0.09539147670961348,340924657
1497,95970,122,3,125,0.976,0.024,642201
1498,95971,2045,248,2293,0.8918447448757086,0.10815525512429132,129177390
1499,95972,41,18,59,0.6949152542372882,0.3050847457627119,8199315
1500,95973,10344,89,10433,0.9914693760184031,0.008530623981596857,70663374
1501,95975,379,243,622,0.6093247588424437,0.39067524115755625,182010374
1502,95977,421,160,581,0.7246127366609294,0.27538726333907054,104019482
1503,95979,250,9,259,0.9652509652509652,0.03474903474903475,10430004
1504,95981,165,94,259,0.637065637065637,0.36293436293436293,100824659
1505,95982,1034,1,1035,0.9990338164251208,0.000966183574879227,1776500
1506,95983,178,25,203,0.8768472906403941,0.12315270935960591,18084446
1507,95984,21,23,44,0.4772727272727273,0.5227272727272727,10755350
1508,95987,1255,3,1258,0.9976152623211447,0.0023847376788553257,1443508
1509,95988,2059,2,2061,0.9990295972828724,0.0009704027171276079,905194
1510,95991,9298,5,9303,0.999462538965925,0.0005374610340750295,1655774
1511,95993,9761,1,9762,0.9998975619750051,0.0001024380249948781,204530
1512,96001,11034,144,11178,0.9871175523349437,0.01288244766505636,109135545
1513,96002,9745,31,9776,0.996828968903437,0.0031710310965630114,17252203
1514,96003,13131,460,13591,0.9661540725480097,0.03384592745199029,259848286
1515,96006,165,4,169,0.9763313609467456,0.023668639053254437,1743686
1516,96007,6932,147,7079,0.9792343551349061,0.02076564486509394,83909451
1517,96008,389,59,448,0.8683035714285714,0.13169642857142858,36822926
1518,96009,106,1,107,0.9906542056074766,0.009345794392523364,$                                   -
1519,96010,44,16,60,0.7333333333333333,0.26666666666666666,8411940
1520,96013,1326,73,1399,0.947819871336669,0.05218012866333095,42220226
1521,96014,63,11,74,0.8513513513513513,0.14864864864864866,3218932
1522,96015,55,6,61,0.9016393442622951,0.09836065573770492,5482145
1523,96016,180,17,197,0.9137055837563451,0.08629441624365482,17499641
1524,96017,91,30,121,0.7520661157024794,0.24793388429752067,15538753
1525,96019,3445,102,3547,0.971243304200733,0.028756695799266985,53494741
1526,96020,1346,160,1506,0.8937583001328021,0.10624169986719788,152931972
1527,96021,3651,54,3705,0.9854251012145749,0.014574898785425101,24997236
1528,96022,5137,233,5370,0.9566108007448789,0.043389199255121046,137021329
1529,96023,310,6,316,0.9810126582278481,0.0189873417721519,4233210
1530,96024,247,103,350,0.7057142857142857,0.29428571428571426,53901584
1531,96025,864,173,1037,0.8331726133076182,0.16682738669238187,81742467
1532,96027,699,52,751,0.9307589880159787,0.0692410119840213,20848549
1533,96028,537,17,554,0.9693140794223827,0.030685920577617327,15896378
1534,96032,711,68,779,0.9127086007702182,0.08729139922978177,36832102
1535,96033,120,13,133,0.9022556390977443,0.09774436090225563,6377736
1536,96034,68,7,75,0.9066666666666666,0.09333333333333334,3521554
1537,96035,753,1,754,0.9986737400530504,0.001326259946949602,365250
1538,96038,162,2,164,0.9878048780487805,0.012195121951219513,480184
1539,96039,126,60,186,0.6774193548387096,0.3225806451612903,21617785
1540,96040,98,7,105,0.9333333333333333,0.06666666666666667,4513597
1541,96041,584,87,671,0.8703427719821163,0.12965722801788376,39223212
1542,96044,379,21,400,0.9475,0.0525,7644569
1543,96046,56,25,81,0.691358024691358,0.30864197530864196,9098780
1544,96047,216,34,250,0.864,0.136,22498557
1545,96048,196,36,232,0.8448275862068966,0.15517241379310345,19899215
1546,96050,103,32,135,0.762962962962963,0.23703703703703705,12995718
1547,96051,520,151,671,0.7749627421758569,0.22503725782414308,86226636
1548,96052,465,136,601,0.7737104825291181,0.22628951747088186,66794628
1549,96054,60,6,66,0.9090909090909091,0.09090909090909091,1911980
1550,96055,1071,2,1073,0.9981360671015843,0.001863932898415657,845262
1551,96056,423,15,438,0.9657534246575342,0.03424657534246575,9891597
1552,96057,711,82,793,0.8965952080706179,0.1034047919293821,49767071
1553,96058,108,10,118,0.9152542372881356,0.0847457627118644,3952003
1554,96059,181,37,218,0.8302752293577982,0.16972477064220184,17969796
1555,96059,181,37,218,0.8302752293577982,0.16972477064220184,$                                   -
1556,96061,137,64,201,0.681592039800995,0.31840796019900497,25226203
1557,96062,353,24,377,0.9363395225464191,0.0636604774535809,22961570
1558,96063,101,49,150,0.6733333333333333,0.32666666666666666,23745991
1559,96064,1390,39,1429,0.9727081875437369,0.02729181245626312,28875276
1560,96065,144,46,190,0.7578947368421053,0.24210526315789474,35193250
1561,96067,3001,105,3106,0.9661944623309723,0.03380553766902769,86510357
1562,96069,254,58,312,0.8141025641025641,0.1858974358974359,31254591
1563,96071,129,41,170,0.7588235294117647,0.2411764705882353,18559870
1564,96073,1574,49,1623,0.9698089956869994,0.030191004313000615,56222931
1565,96075,60,25,85,0.7058823529411765,0.29411764705882354,8837735
1566,96076,23,13,36,0.6388888888888888,0.3611111111111111,4583404
1567,96080,8287,136,8423,0.9838537338240532,0.016146266175946812,79273276
1568,96085,12,11,23,0.5217391304347826,0.4782608695652174,5022762
1569,96086,76,24,100,0.76,0.24,11505404
1570,96087,210,17,227,0.9251101321585903,0.07488986784140969,13436204
1571,96088,1731,409,2140,0.8088785046728972,0.1911214953271028,240048933
1572,96091,497,163,660,0.753030303030303,0.24696969696969698,90424870
1573,96093,1178,59,1237,0.952303961196443,0.047696038803556995,31787136
1574,96094,2536,71,2607,0.9727656309934791,0.027234369006520907,43358585
1575,96096,212,59,271,0.7822878228782287,0.2177121771217712,36954843
1576,96097,2978,77,3055,0.9747954173486089,0.025204582651391163,35060282
1577,96101,1678,21,1699,0.9876397881106533,0.012360211889346674,11826520
1578,96103,1223,290,1513,0.8083278255122274,0.19167217448777263,213352674
1579,96104,221,2,223,0.9910313901345291,0.008968609865470852,768746
1580,96106,246,75,321,0.7663551401869159,0.2336448598130841,81287734
1581,96107,275,10,285,0.9649122807017544,0.03508771929824561,6913021
1582,96108,71,2,73,0.9726027397260274,0.0273972602739726,279820
1583,96109,247,12,259,0.9536679536679536,0.04633204633204633,9576250
1584,96110,34,1,35,0.9714285714285714,0.02857142857142857,$                                   -
1585,96111,43,23,66,0.6515151515151515,0.3484848484848485,15042398
1586,96112,46,3,49,0.9387755102040817,0.061224489795918366,2827073
1587,96113,207,0,207,1.0,0.0,$                                   -
1588,96114,1006,58,1064,0.9454887218045113,0.05451127819548872,36608492
1589,96115,46,0,46,1.0,0.0,$                                   -
1590,96116,47,1,48,0.9791666666666666,0.020833333333333332,419550
1591,96117,82,0,82,1.0,0.0,$                                   -
1592,96118,523,22,545,0.9596330275229358,0.04036697247706422,16716229
1593,96120,335,131,466,0.7188841201716738,0.2811158798283262,98082244
1594,96121,122,5,127,0.9606299212598425,0.03937007874015748,4946974
1595,96122,1425,260,1685,0.8456973293768546,0.1543026706231454,188818782
1596,96124,154,49,203,0.7586206896551724,0.2413793103448276,29456163
1597,96125,245,107,352,0.6960227272727273,0.3039772727272727,74648680
1598,96126,110,13,123,0.8943089430894309,0.10569105691056911,9315459
1599,96128,127,1,128,0.9921875,0.0078125,1170480
1600,96129,86,4,90,0.9555555555555556,0.044444444444444446,2496440
1601,96130,4849,88,4937,0.9821754101681183,0.01782458983188171,50698640
1602,96133,59,1,60,0.9833333333333333,0.016666666666666666,678177
1603,96134,404,2,406,0.9950738916256158,0.0049261083743842365,323750
1604,96137,2683,596,3279,0.8182372674595914,0.18176273254040867,482151729
1605,96140,1023,371,1394,0.7338593974175036,0.2661406025824964,461824397
1606,96141,810,187,997,0.8124373119358074,0.18756268806419257,245168929
1607,96142,1290,253,1543,0.8360337005832793,0.16396629941672067,298375170
1608,96143,896,375,1271,0.7049567269866247,0.2950432730133753,371670651
1609,96145,1803,869,2672,0.6747754491017964,0.32522455089820357,1078592889
1610,96146,938,532,1470,0.638095238095238,0.3619047619047619,833001656
1611,96148,538,217,755,0.7125827814569536,0.28741721854304636,258800029
1612,96150,13422,2707,16129,0.8321656643313287,0.16783433566867134,2421196329
1613,96161,10210,3115,13325,0.7662288930581613,0.23377110694183864,4391342786
